time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_U_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;_LOAD___2_EC_load_UPu;_LOAD___2_EC_transformer_U1Pu;_LOAD___2_EC_transformer_U2Pu;_LOAD___2_EC_transformer_tap;_LOAD___3_EC_load_PPu;_LOAD___3_EC_load_QPu;_LOAD___3_EC_load_UPu;_LOAD___3_EC_transformer_U1Pu;_LOAD___3_EC_transformer_U2Pu;_LOAD___3_EC_transformer_tap;TAP_CHANGER_LOAD_2_tapChanger_valueMin;TAP_CHANGER_LOAD_2_tapChanger_valueMax;TAP_CHANGER_LOAD_3_tapChanger_valueMin;TAP_CHANGER_LOAD_3_tapChanger_valueMax;TAP_CHANGER_LOCK_tapChangerLock_locked;TAP_CHANGER_LOCK_tapChangerLock_lockedT;TAP_CHANGER_LOCK_tapChangerLock_lockedD;TAP_CHANGER_LOCK_tapChangerLock_UMin;
100.016;1.03113;1.00029;65.7682;0.953162;0.98216;0.986695;1.06341;1.04144;1.08157;1.0371;1.03444;1.04529;1.0478;1.04221;1.0216;1.00197;1.00197;1.00197;1.00197;1.00197;221.824;30.2853;1.05131;0.00697623;0.0311121;13.989;84.98;77.3804;28.8937;24.6444;0.188945;0.793947;0.913131;1.00029;0.913131;10;0.830453;0.810538;0.918534;0.953162;0.918534;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100.033;1.03111;1.00026;65.7645;0.953109;0.982127;0.986665;1.06339;1.04142;1.08156;1.03708;1.03442;1.04527;1.04778;1.0422;1.02158;1.00197;1.00197;1.00197;1.00197;1.00197;221.824;30.2892;1.03547;0.00515199;0.0338344;14.0089;84.9591;77.3548;28.9007;24.6508;0.188935;0.793879;0.9131;1.00026;0.9131;10;0.830385;0.810428;0.918484;0.953109;0.918484;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100.066;1.03106;1.0002;65.7581;0.953016;0.982072;0.986613;1.06337;1.04138;1.08155;1.03704;1.03439;1.04524;1.04776;1.04217;1.02156;1.00197;1.00197;1.00197;1.00197;1.00197;221.825;30.301;1.00127;0.00354262;0.0380869;14.0364;84.9276;77.3107;28.9175;24.6614;0.188918;0.793763;0.913047;1.0002;0.913047;10;0.830267;0.810236;0.918397;0.953016;0.918397;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100.131;1.03098;1.0001;65.7476;0.952864;0.981983;0.98653;1.06334;1.04133;1.08152;1.03699;1.03435;1.04521;1.04773;1.04214;1.02152;1.00197;1.00197;1.00197;1.00197;1.00197;221.842;30.3342;0.923381;-0.000278794;0.0432055;14.0657;84.8876;77.2461;28.9535;24.678;0.188892;0.793575;0.91296;1.0001;0.91296;10;0.830074;0.809923;0.918255;0.952864;0.918255;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100.262;1.03086;0.999954;65.7323;0.952642;0.981852;0.986408;1.06333;1.04126;1.08149;1.03693;1.03429;1.04517;1.04771;1.04212;1.02147;1.00197;1.00197;1.00196;1.00196;1.00197;221.923;30.4084;0.750119;-0.0103887;0.0429934;14.0845;84.847;77.1748;29.0197;24.7023;0.188852;0.793301;0.912834;0.999954;0.912834;10;0.829792;0.809463;0.918046;0.952642;0.918046;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
100.524;1.03071;0.999777;65.7137;0.952373;0.981694;0.986261;1.06333;1.04117;1.08146;1.03685;1.03423;1.04514;1.04771;1.04211;1.02142;1.00196;1.00196;1.00196;1.00196;1.00196;222.079;30.5088;0.486526;-0.0183597;0.0319661;14.0839;84.8112;77.1113;29.1146;24.7324;0.188805;0.792966;0.91268;0.999777;0.91268;10;0.82945;0.808907;0.917794;0.952373;0.917794;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
101.049;1.03057;0.999629;65.6989;0.952158;0.98157;0.986146;1.06336;1.04111;1.08144;1.0368;1.03419;1.04514;1.04773;1.04213;1.0214;1.00195;1.00195;1.00195;1.00195;1.00195;222.153;30.5528;0.350809;-0.0194521;0.023594;14.0761;84.7725;77.034;29.2061;24.7566;0.188764;0.792684;0.91255;0.999629;0.91255;10;0.829178;0.808465;0.917593;0.952158;0.917593;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
102.097;1.0305;0.999552;65.6918;0.952055;0.981509;0.98609;1.06339;1.04109;1.08143;1.03679;1.03418;1.04515;1.04776;1.04215;1.0214;1.00193;1.00193;1.00193;1.00193;1.00193;222.159;30.5595;0.331355;-0.0225753;0.0178673;14.0695;84.7457;76.9816;29.2606;24.7688;0.188743;0.792537;0.912483;0.999552;0.912483;10;0.829046;0.808252;0.917497;0.952055;0.917497;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
104.194;1.03047;0.999519;65.6883;0.952004;0.981478;0.986061;1.06339;1.04107;1.08143;1.03678;1.03418;1.04515;1.04776;1.04216;1.0214;1.0019;1.0019;1.0019;1.0019;1.0019;222.22;30.6065;0.236907;-0.02735;0.00986269;14.06;84.7446;76.9879;29.2841;24.7756;0.188734;0.792475;0.912454;0.999519;0.912454;10;0.828982;0.808147;0.917449;0.952004;0.917449;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
108.389;1.03045;0.999501;65.6859;0.951969;0.981457;0.986041;1.06339;1.04106;1.08143;1.03676;1.03417;1.04514;1.04776;1.04215;1.02139;1.00187;1.00187;1.00187;1.00187;1.00187;222.299;30.6663;0.117882;-0.0323525;0.00125393;14.0503;84.7537;77.0119;29.2956;24.7806;0.18873;0.792441;0.912438;0.999501;0.912438;10;0.828938;0.808075;0.917417;0.951969;0.917417;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110;1.03045;0.999499;65.6856;0.951965;0.981454;0.986039;1.06339;1.04106;1.08143;1.03676;1.03416;1.04514;1.04776;1.04215;1.02139;1.00186;1.00186;1.00186;1.00186;1.00186;222.31;30.6744;0.101742;-0.0330464;6.1762e-05;14.0491;84.7551;77.0154;29.2969;24.7812;0.188729;0.792437;0.912436;0.999499;0.912436;11;0.828933;0.808067;0.917413;0.951965;0.917413;13;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110;1.03045;0.999499;65.6856;0.951965;0.981454;0.986039;1.06339;1.04106;1.08143;1.03676;1.03416;1.04514;1.04776;1.04215;1.02139;1.00186;1.00186;1.00186;1.00186;1.00186;222.31;30.6744;0.101761;-0.0330429;6.36182e-05;14.0491;84.7553;77.0154;29.2969;24.7812;0.188729;0.79244;0.912438;0.999499;0.912438;11;0.828933;0.808067;0.917413;0.951965;0.917413;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110;1.03027;0.998985;65.6458;0.951388;0.981072;0.985687;1.06322;1.04082;1.08131;1.03652;1.03393;1.04494;1.04758;1.04197;1.02117;1.00186;1.00186;1.00186;1.00186;1.00186;222.428;30.8408;1.07093;0.01076;0.0278971;14.6578;86.1425;78.9526;29.3884;24.8585;0.191307;0.810559;0.920726;0.998985;0.920726;11;0.839946;0.82604;0.925521;0.951388;0.925521;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110;1.03026;0.998981;65.6451;0.951379;0.981068;0.985684;1.06321;1.04082;1.08131;1.03651;1.03393;1.04493;1.04758;1.04197;1.02117;1.00186;1.00186;1.00186;1.00186;1.00186;222.428;30.8407;1.07365;0.0110137;0.028028;14.6629;86.1526;78.9808;29.3894;24.8594;0.191309;0.810655;0.920715;0.998981;0.920715;11;0.83998;0.826334;0.925492;0.951379;0.925492;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110;1.03026;0.99898;65.6455;0.951384;0.981069;0.985684;1.06321;1.04082;1.08131;1.03651;1.03393;1.04493;1.04758;1.04197;1.02117;1.00186;1.00186;1.00186;1.00186;1.00186;222.429;30.8421;1.07926;0.0111377;0.0281382;14.6635;86.1555;78.9671;29.3892;24.8592;0.19133;0.810735;0.920797;0.99898;0.920797;11;0.840039;0.826168;0.925595;0.951384;0.925595;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110;1.03027;0.998985;65.6458;0.951388;0.981072;0.985687;1.06322;1.04082;1.08131;1.03652;1.03393;1.04494;1.04758;1.04197;1.02117;1.00186;1.00186;1.00186;1.00186;1.00186;222.428;30.8408;1.07093;0.0107568;0.0278988;14.6579;86.1425;78.9525;29.3884;24.8585;0.191307;0.810559;0.920726;0.998985;0.920726;11;0.839946;0.82604;0.925521;0.951388;0.925521;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110;1.03027;0.998985;65.6458;0.951388;0.981072;0.985687;1.06322;1.04082;1.08131;1.03652;1.03393;1.04494;1.04758;1.04197;1.02117;1.00186;1.00186;1.00186;1.00186;1.00186;222.428;30.8408;1.07092;0.0107531;0.0279008;14.6579;86.1425;78.9525;29.3884;24.8585;0.191307;0.810559;0.920726;0.998985;0.920726;11;0.839946;0.82604;0.925521;0.951388;0.925521;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110;1.03027;0.998985;65.6458;0.951388;0.981072;0.985687;1.06322;1.04082;1.08131;1.03652;1.03393;1.04494;1.04758;1.04197;1.02117;1.00186;1.00186;1.00186;1.00186;1.00186;222.428;30.8408;1.07091;0.0107459;0.0279048;14.6579;86.1425;78.9525;29.3884;24.8585;0.191307;0.810558;0.920726;0.998985;0.920726;11;0.839946;0.82604;0.925521;0.951388;0.925521;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110;1.03027;0.998985;65.6458;0.951388;0.981072;0.985687;1.06322;1.04082;1.08131;1.03652;1.03393;1.04494;1.04758;1.04197;1.02117;1.00186;1.00186;1.00186;1.00186;1.00186;222.428;30.8408;1.07088;0.0107314;0.0279128;14.658;86.1424;78.9524;29.3885;24.8585;0.191307;0.810558;0.920726;0.998985;0.920726;11;0.839946;0.82604;0.925521;0.951388;0.925521;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110;1.03027;0.998985;65.6458;0.951388;0.981072;0.985687;1.06322;1.04082;1.08131;1.03652;1.03393;1.04494;1.04758;1.04197;1.02117;1.00186;1.00186;1.00186;1.00186;1.00186;222.428;30.8408;1.07082;0.0107026;0.0279288;14.6581;86.1423;78.9523;29.3885;24.8586;0.191307;0.810558;0.920726;0.998985;0.920726;11;0.839946;0.826039;0.925521;0.951388;0.925521;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110;1.03027;0.998984;65.6457;0.951387;0.981072;0.985687;1.06322;1.04082;1.08131;1.03652;1.03393;1.04494;1.04758;1.04197;1.02117;1.00186;1.00186;1.00186;1.00186;1.00186;222.428;30.8408;1.07071;0.0106452;0.0279607;14.6583;86.1421;78.9521;29.3885;24.8586;0.191307;0.810557;0.920726;0.998984;0.920726;11;0.839945;0.826038;0.92552;0.951387;0.92552;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110.001;1.03027;0.998984;65.6457;0.951386;0.981071;0.985686;1.06321;1.04082;1.08131;1.03652;1.03393;1.04494;1.04758;1.04197;1.02117;1.00186;1.00186;1.00186;1.00186;1.00186;222.428;30.8408;1.07049;0.010532;0.0280242;14.6588;86.1416;78.9516;29.3885;24.8588;0.191306;0.810556;0.920725;0.998984;0.920725;11;0.839944;0.826036;0.925519;0.951386;0.925519;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110.001;1.03026;0.998982;65.6455;0.951384;0.98107;0.985685;1.06321;1.04082;1.08131;1.03651;1.03393;1.04493;1.04758;1.04197;1.02117;1.00186;1.00186;1.00186;1.00186;1.00186;222.428;30.8409;1.07004;0.0103111;0.02815;14.6598;86.1407;78.9507;29.3886;24.859;0.191306;0.810553;0.920724;0.998982;0.920724;11;0.839941;0.826032;0.925517;0.951384;0.925517;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110.002;1.03026;0.998979;65.6452;0.95138;0.981067;0.985682;1.06321;1.04082;1.08131;1.03651;1.03393;1.04493;1.04758;1.04197;1.02117;1.00186;1.00186;1.00186;1.00186;1.00186;222.428;30.841;1.06914;0.00989057;0.0283971;14.6617;86.1389;78.9488;29.3889;24.8596;0.191305;0.810548;0.920721;0.998979;0.920721;11;0.839936;0.826024;0.925514;0.95138;0.925514;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110.004;1.03026;0.998974;65.6447;0.951373;0.981062;0.985678;1.06321;1.04081;1.08131;1.03651;1.03392;1.04493;1.04757;1.04196;1.02117;1.00186;1.00186;1.00186;1.00186;1.00186;222.428;30.8412;1.06731;0.00912794;0.0288749;14.6654;86.1353;78.9451;29.3893;24.8606;0.191304;0.810538;0.920717;0.998974;0.920717;11;0.839926;0.826007;0.925506;0.951373;0.925506;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110.008;1.03025;0.998964;65.6437;0.951358;0.981052;0.985668;1.0632;1.04081;1.08131;1.0365;1.03392;1.04492;1.04757;1.04195;1.02116;1.00186;1.00186;1.00186;1.00186;1.00186;222.428;30.8418;1.06361;0.00786718;0.0297723;14.6723;86.1285;78.9379;29.3905;24.8626;0.191301;0.810517;0.920707;0.998964;0.920707;11;0.839907;0.825976;0.925492;0.951358;0.925492;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110.016;1.03024;0.998944;65.6417;0.951329;0.981034;0.985651;1.06319;1.04079;1.0813;1.03649;1.03391;1.04491;1.04755;1.04194;1.02115;1.00186;1.00186;1.00186;1.00186;1.00186;222.428;30.8432;1.05601;0.00611177;0.0313847;14.6847;86.116;78.9238;29.3932;24.8663;0.191296;0.810479;0.92069;0.998944;0.92069;11;0.83987;0.825915;0.925465;0.951329;0.925465;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110.033;1.03021;0.998908;65.638;0.951275;0.981001;0.98562;1.06317;1.04077;1.08129;1.03647;1.03388;1.04489;1.04754;1.04192;1.02113;1.00186;1.00186;1.00186;1.00186;1.00186;222.427;30.8471;1.04012;0.00427471;0.0341154;14.7049;86.0948;78.8977;29.4003;24.8727;0.191286;0.810409;0.920658;0.998908;0.920658;11;0.839801;0.825802;0.925414;0.951275;0.925414;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110.066;1.03017;0.998846;65.6315;0.951181;0.980945;0.985568;1.06315;1.04074;1.08127;1.03643;1.03385;1.04486;1.04751;1.0419;1.0211;1.00186;1.00186;1.00186;1.00186;1.00186;222.429;30.8589;1.00583;0.00263858;0.0383745;14.7326;86.0627;78.8529;29.4173;24.8834;0.191269;0.810289;0.920603;0.998846;0.920603;11;0.83968;0.825604;0.925326;0.951181;0.925326;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110.131;1.03009;0.998747;65.621;0.951028;0.980855;0.985484;1.06312;1.04068;1.08125;1.03638;1.03381;1.04483;1.04749;1.04187;1.02106;1.00186;1.00186;1.00186;1.00186;1.00186;222.445;30.8923;0.927796;-0.00127095;0.0434734;14.7621;86.022;78.7871;29.4537;24.9001;0.191241;0.810095;0.920516;0.998747;0.920516;11;0.839483;0.825281;0.925181;0.951028;0.925181;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110.262;1.02996;0.998601;65.6055;0.950804;0.980723;0.985361;1.06311;1.04061;1.08122;1.03631;1.03375;1.04479;1.04747;1.04185;1.02101;1.00186;1.00186;1.00185;1.00185;1.00185;222.525;30.9668;0.754108;-0.0115656;0.0431464;14.781;85.9804;78.7143;29.5206;24.9247;0.191201;0.809813;0.920387;0.998601;0.920387;11;0.839194;0.824808;0.924969;0.950804;0.924969;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
110.524;1.02981;0.998423;65.5867;0.950532;0.980563;0.985212;1.06311;1.04053;1.08118;1.03624;1.03369;1.04476;1.04746;1.04184;1.02097;1.00185;1.00185;1.00184;1.00185;1.00185;222.682;31.0676;0.489189;-0.0196387;0.0319547;14.7802;85.9439;78.6494;29.6165;24.9551;0.191152;0.809467;0.92023;0.998423;0.92023;11;0.838845;0.824236;0.924712;0.950532;0.924712;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
111.049;1.02967;0.998273;65.5718;0.950316;0.980438;0.985096;1.06314;1.04047;1.08116;1.03619;1.03365;1.04476;1.04749;1.04186;1.02095;1.00184;1.00184;1.00183;1.00184;1.00183;222.758;31.1118;0.351918;-0.0207015;0.023567;14.772;85.9045;78.571;29.7089;24.9795;0.191111;0.809175;0.920097;0.998273;0.920097;11;0.838567;0.82378;0.924508;0.950316;0.924508;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
112.097;1.0296;0.998195;65.5646;0.950212;0.980377;0.98504;1.06317;1.04044;1.08116;1.03617;1.03364;1.04477;1.04751;1.04188;1.02095;1.00182;1.00182;1.00181;1.00181;1.00181;222.763;31.1184;0.332211;-0.0238318;0.0178357;14.7652;85.8772;78.5179;29.7639;24.9919;0.191089;0.809024;0.920029;0.998195;0.920029;11;0.838433;0.823561;0.924409;0.950212;0.924409;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
114.194;1.02956;0.998162;65.5611;0.950161;0.980346;0.985011;1.06318;1.04043;1.08116;1.03616;1.03363;1.04477;1.04752;1.04189;1.02094;1.00179;1.00179;1.00179;1.00179;1.00179;222.825;31.1656;0.237475;-0.0286325;0.00979105;14.7557;85.876;78.5241;29.7876;24.9987;0.19108;0.80896;0.919999;0.998162;0.919999;11;0.838368;0.823454;0.924361;0.950161;0.924361;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
118.389;1.02955;0.998144;65.5587;0.950126;0.980324;0.98499;1.06317;1.04041;1.08115;1.03615;1.03362;1.04476;1.04752;1.04188;1.02093;1.00176;1.00176;1.00176;1.00176;1.00176;222.904;31.2257;0.117918;-0.0336592;0.00114182;14.746;85.8851;78.5482;29.7993;25.0037;0.191075;0.808924;0.919983;0.998144;0.919983;11;0.838322;0.82338;0.924328;0.950126;0.924328;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120;1.02955;0.998142;65.5584;0.950121;0.980322;0.984988;1.06317;1.04041;1.08115;1.03615;1.03362;1.04476;1.04751;1.04188;1.02093;1.00175;1.00175;1.00175;1.00175;1.00175;222.915;31.2339;0.101704;-0.0343563;-5.58391e-05;14.7447;85.8866;78.5517;29.8006;25.0043;0.191075;0.80892;0.919981;0.998142;0.919981;12;0.838317;0.823371;0.924324;0.950121;0.924324;14;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120;1.02955;0.998142;65.5584;0.950121;0.980322;0.984988;1.06317;1.04041;1.08115;1.03615;1.03362;1.04476;1.04751;1.04188;1.02093;1.00175;1.00175;1.00175;1.00175;1.00175;222.915;31.2339;0.101723;-0.0343528;-5.39658e-05;14.7448;85.8868;78.5517;29.8006;25.0043;0.191075;0.808924;0.919983;0.998142;0.919983;12;0.838317;0.823371;0.924324;0.950121;0.924324;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120;1.02936;0.997622;65.5182;0.949539;0.979935;0.984632;1.06299;1.04017;1.08104;1.0359;1.03339;1.04455;1.04733;1.0417;1.02071;1.00175;1.00175;1.00175;1.00175;1.00175;223.032;31.3988;1.07231;0.00973915;0.027906;15.3599;87.2872;80.5036;29.8931;25.0825;0.193655;0.827209;0.928245;0.997622;0.928245;12;0.849331;0.841479;0.932402;0.949539;0.932402;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120;1.02936;0.997618;65.5175;0.949529;0.979931;0.984629;1.06299;1.04017;1.08104;1.0359;1.03339;1.04455;1.04733;1.04169;1.02071;1.00175;1.00175;1.00175;1.00175;1.00175;223.033;31.3987;1.07495;0.00999054;0.028035;15.3649;87.2972;80.5315;29.894;25.0833;0.193657;0.827305;0.928234;0.997618;0.928234;12;0.849363;0.84177;0.932372;0.949529;0.932372;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120;1.02936;0.997617;65.5179;0.949535;0.979932;0.984629;1.06299;1.04017;1.08104;1.0359;1.03339;1.04455;1.04733;1.04169;1.02071;1.00175;1.00175;1.00175;1.00175;1.00175;223.033;31.4001;1.08066;0.0101196;0.0281485;15.3657;87.3003;80.5182;29.8939;25.0832;0.193678;0.827387;0.928316;0.997617;0.928316;12;0.849424;0.841608;0.932475;0.949535;0.932475;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120;1.02936;0.997622;65.5182;0.949539;0.979935;0.984632;1.06299;1.04017;1.08104;1.0359;1.03339;1.04455;1.04733;1.0417;1.02071;1.00175;1.00175;1.00175;1.00175;1.00175;223.032;31.3988;1.0723;0.0097359;0.0279078;15.3599;87.2872;80.5035;29.8931;25.0825;0.193655;0.827209;0.928245;0.997622;0.928245;12;0.849331;0.841479;0.932402;0.949539;0.932402;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120;1.02936;0.997622;65.5182;0.949539;0.979935;0.984632;1.06299;1.04017;1.08104;1.0359;1.03339;1.04455;1.04733;1.0417;1.02071;1.00175;1.00175;1.00175;1.00175;1.00175;223.032;31.3988;1.0723;0.00973225;0.0279098;15.3599;87.2871;80.5035;29.8931;25.0825;0.193655;0.827209;0.928245;0.997622;0.928245;12;0.849331;0.841479;0.932402;0.949539;0.932402;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120;1.02936;0.997622;65.5182;0.949539;0.979935;0.984632;1.06299;1.04017;1.08104;1.0359;1.03339;1.04455;1.04733;1.0417;1.02071;1.00175;1.00175;1.00175;1.00175;1.00175;223.032;31.3988;1.07228;0.00972497;0.0279138;15.36;87.2871;80.5035;29.8931;25.0825;0.193655;0.827209;0.928245;0.997622;0.928245;12;0.84933;0.841478;0.932402;0.949539;0.932402;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120;1.02936;0.997622;65.5182;0.949539;0.979935;0.984632;1.06299;1.04017;1.08104;1.0359;1.03339;1.04455;1.04733;1.0417;1.02071;1.00175;1.00175;1.00175;1.00175;1.00175;223.032;31.3988;1.07225;0.00971043;0.0279218;15.36;87.2871;80.5034;29.8931;25.0825;0.193655;0.827209;0.928245;0.997622;0.928245;12;0.84933;0.841478;0.932402;0.949539;0.932402;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120;1.02936;0.997622;65.5181;0.949538;0.979935;0.984632;1.06299;1.04017;1.08104;1.0359;1.03339;1.04455;1.04733;1.0417;1.02071;1.00175;1.00175;1.00175;1.00175;1.00175;223.032;31.3988;1.0722;0.00968144;0.0279379;15.3602;87.2869;80.5033;29.8931;25.0825;0.193655;0.827208;0.928245;0.997622;0.928245;12;0.84933;0.841478;0.932401;0.949538;0.932401;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120;1.02936;0.997621;65.5181;0.949538;0.979935;0.984632;1.06299;1.04017;1.08104;1.0359;1.03339;1.04455;1.04733;1.0417;1.02071;1.00175;1.00175;1.00175;1.00175;1.00175;223.032;31.3988;1.07209;0.00962383;0.0279699;15.3604;87.2867;80.5031;29.8931;25.0826;0.193655;0.827208;0.928245;0.997621;0.928245;12;0.849329;0.841477;0.932401;0.949538;0.932401;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120.001;1.02936;0.997621;65.518;0.949537;0.979934;0.984631;1.06299;1.04017;1.08104;1.0359;1.03339;1.04455;1.04733;1.04169;1.02071;1.00175;1.00175;1.00175;1.00175;1.00175;223.032;31.3989;1.07186;0.00951003;0.0280337;15.3609;87.2862;80.5026;29.8932;25.0827;0.193655;0.827206;0.928244;0.997621;0.928244;12;0.849328;0.841474;0.9324;0.949537;0.9324;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120.001;1.02936;0.997619;65.5179;0.949535;0.979933;0.98463;1.06299;1.04017;1.08104;1.0359;1.03339;1.04455;1.04733;1.04169;1.02071;1.00175;1.00175;1.00175;1.00175;1.00175;223.032;31.3989;1.07141;0.00928805;0.02816;15.3619;87.2853;80.5016;29.8933;25.083;0.193654;0.827203;0.928243;0.997619;0.928243;12;0.849325;0.84147;0.932398;0.949535;0.932398;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120.002;1.02936;0.997617;65.5176;0.949531;0.97993;0.984627;1.06299;1.04017;1.08104;1.0359;1.03338;1.04455;1.04733;1.04169;1.02071;1.00175;1.00175;1.00175;1.00175;1.00175;223.032;31.399;1.07051;0.00886555;0.0284083;15.3638;87.2834;80.4997;29.8935;25.0835;0.193654;0.827198;0.92824;0.997617;0.92824;12;0.84932;0.841462;0.932394;0.949531;0.932394;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120.004;1.02936;0.997611;65.5171;0.949523;0.979925;0.984623;1.06299;1.04016;1.08104;1.03589;1.03338;1.04454;1.04733;1.04169;1.02071;1.00175;1.00175;1.00175;1.00175;1.00175;223.033;31.3993;1.06868;0.00809926;0.0288881;15.3675;87.2798;80.496;29.8939;25.0846;0.193652;0.827187;0.928236;0.997611;0.928236;12;0.84931;0.841445;0.932387;0.949523;0.932387;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120.008;1.02935;0.997601;65.5161;0.949508;0.979915;0.984613;1.06298;1.04016;1.08103;1.03589;1.03337;1.04454;1.04732;1.04168;1.0207;1.00175;1.00175;1.00175;1.00175;1.00175;223.033;31.3998;1.06497;0.0068324;0.0297893;15.3745;87.2729;80.4886;29.8951;25.0866;0.193649;0.827166;0.928226;0.997601;0.928226;12;0.84929;0.841412;0.932372;0.949508;0.932372;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120.016;1.02934;0.997581;65.514;0.949479;0.979897;0.984596;1.06297;1.04014;1.08103;1.03587;1.03336;1.04452;1.04731;1.04167;1.02069;1.00175;1.00175;1.00175;1.00175;1.00175;223.032;31.4012;1.05734;0.00506805;0.031408;15.387;87.2602;80.4743;29.8979;25.0903;0.193644;0.827127;0.928208;0.997581;0.928208;12;0.849252;0.84135;0.932345;0.949479;0.932345;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120.033;1.02931;0.997544;65.5103;0.949425;0.979864;0.984565;1.06295;1.04012;1.08102;1.03585;1.03334;1.0445;1.04729;1.04165;1.02067;1.00175;1.00175;1.00175;1.00175;1.00175;223.032;31.4051;1.04142;0.00321874;0.0341479;15.4073;87.2386;80.4477;29.905;25.0968;0.193633;0.827055;0.928176;0.997544;0.928176;12;0.849182;0.841233;0.932293;0.949425;0.932293;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
120.066;1.02926;0.997482;65.5038;0.94933;0.979807;0.984512;1.06293;1.04009;1.081;1.03582;1.03331;1.04448;1.04726;1.04163;1.02064;1.00175;1.00175;1.00175;1.00175;1.00175;223.032;31.417;1.00708;0.00155667;0.0384148;15.4353;87.206;80.4021;29.9221;25.1076;0.193616;0.82693;0.92812;0.997482;0.92812;12;0.849059;0.841029;0.932203;0.94933;0.932203;15;0.99;1.01;0.99;1.01;-1;-1;-1;0;
