time;NETWORK__BUS____1_TN_U_value;NETWORK__BUS____2_TN_U_value;NETWORK__BUS____3_TN_U_value;NETWORK__BUS____4_TN_U_value;NETWORK__BUS____5_TN_U_value;NETWORK__BUS____6_TN_U_value;NETWORK__BUS____7_TN_U_value;NETWORK__BUS____8_TN_U_value;NETWORK__BUS____9_TN_U_value;NETWORK__BUS___10_TN_U_value;NETWORK__BUS___11_TN_U_value;NETWORK__BUS___12_TN_U_value;NETWORK__BUS___13_TN_U_value;NETWORK__BUS___14_TN_U_value;NETWORK__BUS____1-BUS____5-1_AC_iSide2;NETWORK__BUS____1-BUS____5-1_AC_state;NETWORK__BUS____2-BUS____3-1_AC_iSide2;CLA_2_3_currentLimitAutomaton_IMax;NETWORK__BUS____2-BUS____3-1_AC_state;NETWORK__BUS____2-BUS____4-1_AC_iSide2;CLA_2_4_currentLimitAutomaton_IMax;NETWORK__BUS____2-BUS____4-1_AC_state;NETWORK__BUS____2-BUS____5-1_AC_iSide2;CLA_2_5_currentLimitAutomaton_IMax;NETWORK__BUS____2-BUS____5-1_AC_state;NETWORK__BUS____3-BUS____4-1_AC_iSide2;NETWORK__BUS____3-BUS____4-1_AC_state;
343.000000;0.000000;0.000000;67.186224;65.865319;65.804375;14.512526;14.162202;14.877130;14.105813;14.076737;14.246045;14.284564;14.209001;13.894939;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.005470;2.000000;
344.000000;0.000000;0.000000;67.185830;65.865089;65.804169;14.512512;14.162175;14.877118;14.105787;14.076712;14.246026;14.284548;14.208985;13.894917;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.013497;2.000000;
345.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
346.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
347.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
348.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
349.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
350.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
351.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
352.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
353.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
354.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
355.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
356.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
357.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
358.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
359.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
360.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
361.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
362.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
363.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
364.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
365.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
366.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
367.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
368.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
369.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
370.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
371.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
372.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
373.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
374.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
375.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
376.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
377.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
378.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
379.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
380.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
381.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
382.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
383.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
384.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
385.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
386.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
387.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
388.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
389.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
390.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
391.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
392.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
393.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
394.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
395.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
396.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
397.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
398.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
399.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
400.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
401.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
402.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
403.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
404.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
405.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
406.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
407.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
408.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
409.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
410.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
411.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
412.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
413.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
414.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
415.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
416.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
417.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
418.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
419.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
420.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
421.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
422.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
423.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
424.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
425.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
426.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
427.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
428.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
429.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
430.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
431.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
432.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
433.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
434.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
435.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
436.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
437.000000;0.000000;0.000000;67.185483;65.864886;65.803987;14.512499;14.162151;14.877108;14.105763;14.076691;14.246008;14.284535;14.208970;13.894898;0.000000;1.000000;0.000000;600.000000;1.000000;0.000000;942.000000;1.000000;0.000000;724.600000;1.000000;970.020680;2.000000;
