time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____6_SM_generator_UStatorPu;GEN____2_SM_generator_UStatorPu;GEN____3_SM_generator_UStatorPu;GEN____8_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_voltageRegulator_EfdPu;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;NETWORK__BUS____1-BUS____5-1_AC_iSide2;NETWORK__BUS____1-BUS____5-1_AC_state;NETWORK__BUS____2-BUS____5-1_AC_iSide2;NETWORK__BUS____2-BUS____5-1_AC_state;NETWORK__BUS____2-BUS____4-1_AC_iSide2;NETWORK__BUS____2-BUS____4-1_AC_state;CLA_2_4_currentLimitAutomaton_order;CLA_2_5_currentLimitAutomaton_order;CLA_2_4_currentLimitAutomaton_IMax;CLA_2_5_currentLimitAutomaton_IMax;
0.053862;1.059977;1.045039;1.010002;1.017703;1.019553;1.070147;1.061529;1.089924;1.055981;1.051050;1.057011;1.055331;1.050522;1.035655;1.000000;1.000000;1.000000;1.000000;1.000000;232.348027;0.003830;40.100395;-0.066345;-0.005704;-16.676355;43.664678;25.064150;12.801304;17.569596;1.058833;1.070147;1.048775;1.011506;1.096372;1.436477;1.269408;1.112235;1.461797;1.194257;0.216990;0.126990;597.301394;2.000000;333.828462;2.000000;448.500621;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.054886;1.059977;1.045039;1.010002;1.017703;1.019553;1.070147;1.061529;1.089924;1.055981;1.051050;1.057012;1.055331;1.050523;1.035655;1.000000;1.000000;1.000000;1.000000;1.000000;232.348380;0.003816;40.099907;-0.066182;-0.005691;-16.676203;43.664554;25.064078;12.801396;17.569563;1.058833;1.070147;1.048775;1.011506;1.096372;1.436474;1.269408;1.112234;1.461794;1.194257;0.216990;0.126990;597.301737;2.000000;333.828091;2.000000;448.500223;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.056934;1.059978;1.045039;1.010002;1.017703;1.019553;1.070147;1.061529;1.089924;1.055981;1.051051;1.057012;1.055331;1.050523;1.035656;1.000000;1.000000;1.000000;1.000000;1.000000;232.349087;0.003790;40.098929;-0.065854;-0.005665;-16.675910;43.664313;25.063933;12.801584;17.569496;1.058833;1.070147;1.048775;1.011506;1.096372;1.436469;1.269408;1.112234;1.461786;1.194258;0.216990;0.126990;597.302423;2.000000;333.827347;2.000000;448.499424;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.061030;1.059978;1.045039;1.010002;1.017704;1.019554;1.070148;1.061529;1.089924;1.055982;1.051051;1.057013;1.055332;1.050524;1.035656;1.000000;1.000000;1.000000;1.000000;1.000000;232.350507;0.003735;40.096965;-0.065192;-0.005611;-16.675355;43.663861;25.063634;12.801979;17.569357;1.058834;1.070148;1.048775;1.011506;1.096372;1.436458;1.269408;1.112232;1.461771;1.194259;0.216990;0.126990;597.303802;2.000000;333.825855;2.000000;448.497819;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.069222;1.059979;1.045039;1.010002;1.017704;1.019554;1.070150;1.061530;1.089924;1.055982;1.051052;1.057014;1.055334;1.050525;1.035657;1.000000;0.999999;1.000000;1.000000;1.000000;232.353370;0.003622;40.092999;-0.063840;-0.005498;-16.674367;43.663062;25.063009;12.802827;17.569066;1.058835;1.070150;1.048776;1.011506;1.096372;1.436438;1.269407;1.112228;1.461737;1.194261;0.216990;0.126990;597.306586;2.000000;333.822853;2.000000;448.494571;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.085606;1.059981;1.045040;1.010002;1.017705;1.019556;1.070153;1.061531;1.089924;1.055984;1.051054;1.057017;1.055337;1.050528;1.035659;1.000000;0.999999;1.000000;1.000000;1.000000;232.359179;0.003366;40.084907;-0.061021;-0.005257;-16.672779;43.661839;25.061681;12.804668;17.568444;1.058837;1.070153;1.048776;1.011506;1.096372;1.436401;1.269404;1.112220;1.461666;1.194266;0.216990;0.126990;597.312237;2.000000;333.816766;2.000000;448.487913;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.118374;1.059984;1.045040;1.010003;1.017707;1.019558;1.070161;1.061533;1.089924;1.055987;1.051058;1.057022;1.055344;1.050535;1.035664;1.000000;0.999999;1.000000;0.999999;1.000000;232.371003;0.002713;40.068152;-0.054914;-0.004721;-16.670680;43.660517;25.058823;12.808549;17.567131;1.058840;1.070161;1.048776;1.011507;1.096371;1.436336;1.269395;1.112204;1.461518;1.194277;0.216990;0.126990;597.323662;2.000000;333.804271;2.000000;448.473968;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.183910;1.059989;1.045042;1.010005;1.017711;1.019562;1.070174;1.061536;1.089924;1.055993;1.051065;1.057033;1.055357;1.050548;1.035673;1.000000;0.999999;1.000001;0.999999;1.000000;232.393925;0.001002;40.034002;-0.041218;-0.003598;-16.668681;43.660391;25.052746;12.815949;17.564525;1.058845;1.070174;1.048777;1.011509;1.096370;1.436233;1.269371;1.112172;1.461245;1.194308;0.216990;0.126991;597.344993;2.000000;333.778852;2.000000;448.444611;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.294684;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055374;1.050564;1.035685;1.000000;0.999999;1.000001;0.999999;1.000000;232.422540;-0.001673;39.984570;-0.016950;-0.002310;-16.667079;43.661905;25.042411;12.826079;17.560600;1.058852;1.070193;1.048779;1.011511;1.096367;1.436103;1.269330;1.112123;1.460875;1.194373;0.216991;0.126991;597.367280;2.000000;333.740644;2.000000;448.397992;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.294685;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055374;1.050564;1.035685;1.000000;0.999999;1.000001;0.999999;1.000000;232.422540;-0.001673;39.984569;-0.016950;-0.002310;-16.667079;43.661905;25.042411;12.826079;17.560600;1.058852;1.070193;1.048779;1.011511;1.096367;1.436103;1.269330;1.112123;1.460875;1.194373;0.216991;0.126991;597.367280;2.000000;333.740644;2.000000;448.397992;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.294686;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055374;1.050564;1.035685;1.000000;0.999999;1.000001;0.999999;1.000000;232.422541;-0.001673;39.984569;-0.016950;-0.002310;-16.667079;43.661905;25.042411;12.826079;17.560600;1.058852;1.070193;1.048779;1.011511;1.096367;1.436103;1.269330;1.112123;1.460875;1.194373;0.216991;0.126991;597.367281;2.000000;333.740644;2.000000;448.397992;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.294688;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055374;1.050564;1.035685;1.000000;0.999999;1.000001;0.999999;1.000000;232.422541;-0.001673;39.984568;-0.016949;-0.002310;-16.667079;43.661905;25.042411;12.826079;17.560600;1.058852;1.070193;1.048779;1.011511;1.096367;1.436103;1.269330;1.112123;1.460875;1.194373;0.216991;0.126991;597.367281;2.000000;333.740643;2.000000;448.397991;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.294692;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055374;1.050564;1.035685;1.000000;0.999999;1.000001;0.999999;1.000000;232.422542;-0.001673;39.984566;-0.016948;-0.002310;-16.667079;43.661905;25.042411;12.826079;17.560600;1.058852;1.070193;1.048779;1.011511;1.096367;1.436103;1.269330;1.112123;1.460875;1.194373;0.216991;0.126991;597.367282;2.000000;333.740642;2.000000;448.397989;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.294700;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055374;1.050564;1.035685;1.000000;0.999999;1.000001;0.999999;1.000000;232.422544;-0.001673;39.984563;-0.016946;-0.002310;-16.667079;43.661906;25.042410;12.826080;17.560599;1.058852;1.070193;1.048779;1.011511;1.096367;1.436103;1.269330;1.112123;1.460875;1.194373;0.216991;0.126991;597.367283;2.000000;333.740639;2.000000;448.397986;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.294716;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055374;1.050564;1.035685;1.000000;0.999999;1.000001;0.999999;1.000000;232.422547;-0.001673;39.984556;-0.016943;-0.002310;-16.667079;43.661906;25.042408;12.826081;17.560599;1.058852;1.070193;1.048779;1.011511;1.096367;1.436103;1.269330;1.112123;1.460875;1.194373;0.216991;0.126991;597.367285;2.000000;333.740633;2.000000;448.397979;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.294748;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055374;1.050564;1.035685;1.000000;0.999999;1.000001;0.999999;1.000000;232.422555;-0.001674;39.984542;-0.016935;-0.002309;-16.667079;43.661908;25.042405;12.826084;17.560598;1.058852;1.070193;1.048779;1.011511;1.096367;1.436103;1.269330;1.112123;1.460875;1.194373;0.216991;0.126991;597.367290;2.000000;333.740623;2.000000;448.397965;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.294812;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055374;1.050564;1.035685;1.000000;0.999999;1.000001;0.999999;1.000000;232.422569;-0.001676;39.984514;-0.016920;-0.002309;-16.667080;43.661910;25.042399;12.826089;17.560596;1.058852;1.070193;1.048779;1.011511;1.096367;1.436103;1.269330;1.112123;1.460874;1.194373;0.216991;0.126991;597.367300;2.000000;333.740601;2.000000;448.397938;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.294940;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055374;1.050564;1.035685;1.000000;0.999999;1.000001;0.999999;1.000000;232.422598;-0.001680;39.984459;-0.016890;-0.002307;-16.667082;43.661916;25.042387;12.826100;17.560591;1.058852;1.070193;1.048779;1.011511;1.096367;1.436103;1.269330;1.112123;1.460874;1.194373;0.216991;0.126991;597.367319;2.000000;333.740558;2.000000;448.397883;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.295196;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055375;1.050564;1.035685;1.000000;0.999999;1.000001;0.999999;1.000000;232.422656;-0.001687;39.984348;-0.016829;-0.002304;-16.667084;43.661927;25.042362;12.826121;17.560583;1.058852;1.070193;1.048779;1.011511;1.096367;1.436103;1.269330;1.112123;1.460873;1.194374;0.216991;0.126991;597.367358;2.000000;333.740471;2.000000;448.397773;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.295708;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055375;1.050565;1.035685;1.000000;0.999999;1.000001;0.999999;1.000000;232.422771;-0.001701;39.984127;-0.016708;-0.002299;-16.667090;43.661948;25.042312;12.826162;17.560565;1.058852;1.070193;1.048779;1.011511;1.096367;1.436103;1.269330;1.112123;1.460872;1.194374;0.216991;0.126991;597.367436;2.000000;333.740299;2.000000;448.397554;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.296732;1.059995;1.045043;1.010009;1.017716;1.019568;1.070193;1.061541;1.089922;1.056001;1.051075;1.057047;1.055375;1.050565;1.035685;1.000000;0.999999;1.000001;0.999999;1.000000;232.423001;-0.001729;39.983687;-0.016466;-0.002288;-16.667101;43.661991;25.042213;12.826246;17.560531;1.058852;1.070193;1.048779;1.011511;1.096367;1.436102;1.269329;1.112122;1.460869;1.194375;0.216991;0.126991;597.367589;2.000000;333.739954;2.000000;448.397117;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.298780;1.059995;1.045044;1.010009;1.017716;1.019569;1.070193;1.061541;1.089922;1.056002;1.051076;1.057047;1.055375;1.050565;1.035685;1.000000;0.999999;1.000001;0.999999;1.000000;232.423455;-0.001785;39.982810;-0.015982;-0.002267;-16.667122;43.662076;25.042015;12.826410;17.560462;1.058852;1.070193;1.048779;1.011511;1.096366;1.436100;1.269328;1.112122;1.460863;1.194376;0.216991;0.126991;597.367889;2.000000;333.739268;2.000000;448.396245;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.302876;1.059996;1.045044;1.010009;1.017716;1.019569;1.070194;1.061541;1.089922;1.056002;1.051076;1.057048;1.055376;1.050565;1.035685;1.000000;0.999999;1.000001;0.999999;1.000000;232.424342;-0.001895;39.981078;-0.015016;-0.002227;-16.667159;43.662240;25.041621;12.826734;17.560325;1.058852;1.070194;1.048780;1.011511;1.096366;1.436097;1.269327;1.112120;1.460852;1.194379;0.216991;0.126991;597.368461;2.000000;333.737908;2.000000;448.394512;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.311068;1.059996;1.045044;1.010009;1.017717;1.019569;1.070195;1.061541;1.089922;1.056002;1.051076;1.057049;1.055377;1.050566;1.035686;1.000000;0.999999;1.000001;0.999999;1.000000;232.426029;-0.002109;39.977700;-0.013092;-0.002153;-16.667215;43.662546;25.040837;12.827360;17.560057;1.058852;1.070195;1.048780;1.011512;1.096366;1.436091;1.269324;1.112117;1.460829;1.194385;0.216991;0.126991;597.369493;2.000000;333.735236;2.000000;448.391092;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.327452;1.059996;1.045044;1.010009;1.017717;1.019570;1.070197;1.061542;1.089921;1.056003;1.051078;1.057050;1.055379;1.050568;1.035687;1.000000;0.999999;1.000001;0.999999;1.000000;232.429032;-0.002503;39.971317;-0.009283;-0.002032;-16.667263;43.663073;25.039287;12.828536;17.559540;1.058853;1.070197;1.048780;1.011512;1.096365;1.436078;1.269317;1.112110;1.460788;1.194396;0.216991;0.126991;597.371084;2.000000;333.730109;2.000000;448.384459;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.348405;1.059997;1.045044;1.010010;1.017718;1.019571;1.070200;1.061542;1.089921;1.056004;1.051079;1.057052;1.055381;1.050571;1.035689;1.000000;0.999999;1.000001;1.000000;1.000000;232.432110;-0.002928;39.963963;-0.004531;-0.001937;-16.667222;43.663586;25.037341;12.829922;17.558908;1.058854;1.070200;1.048780;1.011512;1.096365;1.436062;1.269310;1.112102;1.460738;1.194411;0.216991;0.126991;597.372162;2.000000;333.724030;2.000000;448.376448;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.360220;1.059998;1.045045;1.010010;1.017718;1.019571;1.070201;1.061543;1.089920;1.056005;1.051079;1.057053;1.055382;1.050572;1.035690;1.000000;0.999999;1.000001;1.000000;1.000000;232.433467;-0.003129;39.960216;-0.001909;-0.001912;-16.667148;43.663795;25.036261;12.830645;17.558567;1.058854;1.070201;1.048781;1.011512;1.096364;1.436054;1.269305;1.112098;1.460711;1.194419;0.216991;0.126992;597.372295;2.000000;333.720838;2.000000;448.372164;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.425756;1.060000;1.045046;1.010011;1.017720;1.019573;1.070207;1.061544;1.089919;1.056007;1.051083;1.057058;1.055388;1.050578;1.035694;1.000000;0.999999;1.000001;1.000000;1.000000;232.435910;-0.003653;39.945237;0.011416;-0.002132;-16.666278;43.663994;25.030546;12.834098;17.556817;1.058856;1.070207;1.048782;1.011513;1.096362;1.436008;1.269280;1.112078;1.460580;1.194462;0.216992;0.126992;597.366887;2.000000;333.706669;2.000000;448.352091;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.556828;1.060003;1.045049;1.010013;1.017724;1.019578;1.070218;1.061546;1.089916;1.056011;1.051088;1.057065;1.055398;1.050587;1.035700;0.999999;1.000000;1.000001;1.000000;1.000000;232.420743;-0.002516;39.940729;0.030689;-0.003679;-16.662931;43.660640;25.021008;12.838793;17.553947;1.058860;1.070218;1.048785;1.011515;1.096358;1.435932;1.269222;1.112053;1.460377;1.194537;0.216993;0.126993;597.333597;2.000000;333.695028;2.000000;448.330191;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.793986;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;1.000000;1.000000;1.000000;1.000000;232.378570;0.000333;39.969229;0.042081;-0.005921;-16.656100;43.651515;25.011661;12.843413;17.550381;1.058865;1.070229;1.048789;1.011515;1.096353;1.435833;1.269132;1.112054;1.460155;1.194644;0.216994;0.126994;597.269686;2.000000;333.705864;2.000000;448.330901;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.793987;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;1.000000;1.000000;1.000000;1.000000;232.378570;0.000333;39.969229;0.042081;-0.005921;-16.656100;43.651515;25.011661;12.843413;17.550381;1.058865;1.070229;1.048789;1.011515;1.096353;1.435833;1.269132;1.112054;1.460155;1.194644;0.216994;0.126994;597.269686;2.000000;333.705864;2.000000;448.330901;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.793988;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;1.000000;1.000000;1.000000;1.000000;232.378570;0.000333;39.969229;0.042081;-0.005921;-16.656100;43.651515;25.011661;12.843413;17.550381;1.058865;1.070229;1.048789;1.011515;1.096353;1.435833;1.269132;1.112054;1.460155;1.194644;0.216994;0.126994;597.269685;2.000000;333.705865;2.000000;448.330901;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.793990;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;1.000000;1.000000;1.000000;1.000000;232.378569;0.000333;39.969230;0.042081;-0.005921;-16.656100;43.651515;25.011661;12.843413;17.550381;1.058865;1.070229;1.048789;1.011515;1.096353;1.435833;1.269132;1.112054;1.460155;1.194644;0.216994;0.126994;597.269685;2.000000;333.705865;2.000000;448.330901;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.793994;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;1.000000;1.000000;1.000000;1.000000;232.378568;0.000333;39.969231;0.042080;-0.005921;-16.656100;43.651515;25.011661;12.843413;17.550381;1.058865;1.070229;1.048789;1.011515;1.096353;1.435833;1.269132;1.112054;1.460155;1.194644;0.216994;0.126994;597.269683;2.000000;333.705866;2.000000;448.330902;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.794002;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;1.000000;1.000000;1.000000;1.000000;232.378566;0.000334;39.969233;0.042080;-0.005921;-16.656100;43.651515;25.011660;12.843413;17.550381;1.058865;1.070229;1.048789;1.011515;1.096353;1.435833;1.269132;1.112054;1.460155;1.194644;0.216994;0.126994;597.269680;2.000000;333.705867;2.000000;448.330903;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.794018;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;1.000000;1.000000;1.000000;1.000000;232.378561;0.000334;39.969238;0.042080;-0.005921;-16.656099;43.651514;25.011660;12.843414;17.550381;1.058865;1.070229;1.048789;1.011515;1.096353;1.435833;1.269132;1.112054;1.460155;1.194644;0.216994;0.126994;597.269674;2.000000;333.705869;2.000000;448.330905;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.794050;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;1.000000;1.000000;1.000000;1.000000;232.378552;0.000335;39.969247;0.042079;-0.005921;-16.656098;43.651512;25.011659;12.843414;17.550380;1.058865;1.070229;1.048789;1.011515;1.096353;1.435833;1.269132;1.112054;1.460155;1.194644;0.216994;0.126994;597.269663;2.000000;333.705875;2.000000;448.330910;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.794114;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;1.000000;1.000000;1.000000;1.000000;232.378534;0.000336;39.969265;0.042078;-0.005922;-16.656096;43.651508;25.011658;12.843414;17.550380;1.058865;1.070229;1.048789;1.011515;1.096353;1.435833;1.269132;1.112054;1.460155;1.194644;0.216994;0.126994;597.269639;2.000000;333.705885;2.000000;448.330919;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.794242;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;1.000000;1.000000;1.000000;1.000000;232.378498;0.000339;39.969301;0.042076;-0.005924;-16.656091;43.651501;25.011656;12.843415;17.550379;1.058865;1.070229;1.048789;1.011515;1.096353;1.435833;1.269132;1.112054;1.460155;1.194644;0.216994;0.126994;597.269592;2.000000;333.705906;2.000000;448.330936;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.794498;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;1.000000;1.000000;1.000000;1.000000;232.378426;0.000345;39.969372;0.042071;-0.005927;-16.656082;43.651486;25.011651;12.843416;17.550376;1.058865;1.070229;1.048789;1.011515;1.096353;1.435833;1.269132;1.112054;1.460155;1.194644;0.216994;0.126994;597.269498;2.000000;333.705947;2.000000;448.330972;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.795010;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;1.000000;1.000000;1.000000;1.000000;232.378281;0.000356;39.969516;0.042062;-0.005934;-16.656063;43.651456;25.011641;12.843418;17.550371;1.058865;1.070229;1.048789;1.011515;1.096353;1.435833;1.269132;1.112054;1.460155;1.194644;0.216994;0.126994;597.269310;2.000000;333.706031;2.000000;448.331043;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.796034;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;1.000000;1.000000;1.000000;1.000000;232.377992;0.000379;39.969803;0.042043;-0.005947;-16.656026;43.651396;25.011621;12.843423;17.550361;1.058865;1.070229;1.048789;1.011515;1.096353;1.435832;1.269132;1.112054;1.460154;1.194644;0.216994;0.126994;597.268936;2.000000;333.706198;2.000000;448.331186;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.798082;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055408;1.050597;1.035706;0.999999;1.000000;1.000000;1.000000;1.000000;232.377417;0.000424;39.970377;0.042003;-0.005974;-16.655951;43.651277;25.011582;12.843432;17.550340;1.058865;1.070229;1.048789;1.011515;1.096353;1.435832;1.269131;1.112055;1.460153;1.194645;0.216994;0.126995;597.268190;2.000000;333.706533;2.000000;448.331475;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.802178;1.060008;1.045054;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055409;1.050597;1.035706;0.999999;1.000000;1.000000;1.000000;1.000000;232.376273;0.000512;39.971527;0.041916;-0.006025;-16.655803;43.651039;25.011506;12.843451;17.550300;1.058865;1.070229;1.048789;1.011515;1.096353;1.435831;1.269129;1.112055;1.460152;1.194646;0.216994;0.126995;597.266713;2.000000;333.707208;2.000000;448.332060;2.000000;2.000000;2.000000;1000.000000;600.000000;
0.810370;1.060008;1.045055;1.010014;1.017728;1.019583;1.070229;1.061547;1.089912;1.056015;1.051093;1.057073;1.055409;1.050597;1.035706;0.999999;1.000000;1.000000;1.000000;1.000000;232.374014;0.000684;39.973829;0.041713;-0.006123;-16.655511;43.650570;25.011367;12.843487;17.550221;1.058865;1.070229;1.048790;1.011515;1.096353;1.435828;1.269126;1.112056;1.460148;1.194649;0.216994;0.126995;597.263821;2.000000;333.708577;2.000000;448.333263;2.000000;2.000000;2.000000;1000.000000;600.000000;
