time;NETWORK_Load_P;NETWORK_Load_Q;NETWORK_Load_zP;NETWORK_Load_zQ;
175.200000;0.511954;0.154172;1.019990;1.019928;
175.300000;0.511954;0.154172;1.019990;1.019928;
175.400000;0.511954;0.154172;1.019990;1.019928;
175.500000;0.511954;0.154172;1.019990;1.019928;
175.600000;0.511954;0.154172;1.019990;1.019928;
175.700000;0.511954;0.154172;1.019990;1.019928;
175.800000;0.511954;0.154172;1.019990;1.019928;
175.900000;0.511954;0.154172;1.019990;1.019928;
176.000000;0.511954;0.154172;1.019990;1.019928;
176.100000;0.511954;0.154172;1.019990;1.019928;
176.200000;0.511954;0.154172;1.019990;1.019928;
176.300000;0.511954;0.154172;1.019990;1.019928;
176.400000;0.511954;0.154172;1.019990;1.019928;
176.500000;0.511954;0.154172;1.019990;1.019928;
176.600000;0.511954;0.154172;1.019990;1.019928;
176.700000;0.511954;0.154172;1.019990;1.019928;
176.800000;0.511954;0.154172;1.019990;1.019928;
176.900000;0.511954;0.154172;1.019990;1.019928;
177.000000;0.511954;0.154172;1.019990;1.019928;
177.100000;0.511954;0.154172;1.019990;1.019928;
177.200000;0.511954;0.154172;1.019990;1.019928;
177.300000;0.511954;0.154172;1.019990;1.019928;
177.400000;0.511954;0.154172;1.019990;1.019928;
177.500000;0.511954;0.154172;1.019990;1.019928;
177.600000;0.511954;0.154172;1.019990;1.019928;
177.700000;0.511954;0.154172;1.019990;1.019928;
177.800000;0.511954;0.154172;1.019990;1.019928;
177.900000;0.511954;0.154172;1.019990;1.019928;
178.000000;0.511954;0.154172;1.019990;1.019928;
178.100000;0.511954;0.154172;1.019990;1.019928;
178.200000;0.511954;0.154172;1.019990;1.019928;
178.300000;0.511954;0.154172;1.019990;1.019928;
178.400000;0.511954;0.154172;1.019990;1.019928;
178.500000;0.511954;0.154172;1.019990;1.019928;
178.600000;0.511954;0.154172;1.019990;1.019928;
178.700000;0.511954;0.154172;1.019990;1.019928;
178.800000;0.511954;0.154172;1.019990;1.019928;
178.900000;0.511954;0.154172;1.019990;1.019928;
179.000000;0.511954;0.154172;1.019990;1.019928;
179.100000;0.511954;0.154172;1.019990;1.019928;
179.200000;0.511954;0.154172;1.019990;1.019928;
179.300000;0.511954;0.154172;1.019990;1.019928;
179.400000;0.511954;0.154172;1.019990;1.019928;
179.500000;0.511954;0.154172;1.019990;1.019928;
179.600000;0.511954;0.154172;1.019990;1.019928;
179.700000;0.511954;0.154172;1.019990;1.019928;
179.800000;0.511954;0.154172;1.019990;1.019928;
179.900000;0.511954;0.154172;1.019990;1.019928;
180.000000;0.511954;0.154172;1.019990;1.019928;
180.100000;0.511954;0.154172;1.019990;1.019928;
180.200000;0.511954;0.154172;1.019990;1.019928;
180.300000;0.511954;0.154172;1.019990;1.019928;
180.400000;0.511954;0.154172;1.019990;1.019928;
180.500000;0.511954;0.154172;1.019990;1.019928;
180.600000;0.511954;0.154172;1.019990;1.019928;
180.700000;0.511954;0.154172;1.019990;1.019928;
180.800000;0.511954;0.154172;1.019990;1.019928;
180.900000;0.511954;0.154172;1.019990;1.019928;
181.000000;0.511954;0.154172;1.019990;1.019928;
181.100000;0.511954;0.154172;1.019990;1.019928;
181.200000;0.511954;0.154172;1.019990;1.019928;
181.300000;0.511954;0.154172;1.019990;1.019928;
181.400000;0.511954;0.154172;1.019990;1.019928;
181.500000;0.511954;0.154172;1.019990;1.019928;
181.600000;0.511954;0.154172;1.019990;1.019928;
181.700000;0.511954;0.154172;1.019990;1.019928;
181.800000;0.511954;0.154172;1.019990;1.019928;
181.900000;0.511954;0.154172;1.019990;1.019928;
182.000000;0.511954;0.154172;1.019990;1.019928;
182.100000;0.511954;0.154172;1.019990;1.019928;
182.200000;0.511954;0.154172;1.019990;1.019928;
182.300000;0.511954;0.154172;1.019990;1.019928;
182.400000;0.511954;0.154172;1.019990;1.019928;
182.500000;0.511954;0.154172;1.019990;1.019928;
182.600000;0.511954;0.154172;1.019990;1.019928;
182.700000;0.511954;0.154172;1.019990;1.019928;
182.800000;0.511954;0.154172;1.019990;1.019928;
182.900000;0.511954;0.154172;1.019990;1.019928;
183.000000;0.511954;0.154172;1.019990;1.019928;
183.100000;0.511954;0.154172;1.019990;1.019928;
183.200000;0.511954;0.154172;1.019990;1.019928;
183.300000;0.511954;0.154172;1.019990;1.019928;
183.400000;0.511954;0.154172;1.019990;1.019928;
183.500000;0.511954;0.154172;1.019990;1.019928;
183.600000;0.511954;0.154172;1.019990;1.019928;
183.700000;0.511954;0.154172;1.019990;1.019928;
183.800000;0.511954;0.154172;1.019990;1.019928;
183.900000;0.511954;0.154172;1.019990;1.019928;
184.000000;0.511954;0.154172;1.019990;1.019928;
184.100000;0.511954;0.154172;1.019990;1.019928;
184.200000;0.511954;0.154172;1.019990;1.019928;
184.300000;0.511954;0.154172;1.019990;1.019928;
184.400000;0.511954;0.154172;1.019990;1.019928;
184.500000;0.511954;0.154172;1.019990;1.019928;
184.600000;0.511954;0.154172;1.019990;1.019928;
184.700000;0.511954;0.154172;1.019990;1.019928;
184.800000;0.511954;0.154172;1.019990;1.019928;
184.900000;0.511954;0.154172;1.019990;1.019928;
185.000000;0.511954;0.154172;1.019990;1.019928;
185.100000;0.511954;0.154172;1.019990;1.019928;
185.200000;0.511954;0.154172;1.019990;1.019928;
185.300000;0.511954;0.154172;1.019990;1.019928;
185.400000;0.511954;0.154172;1.019990;1.019928;
185.500000;0.511954;0.154172;1.019990;1.019928;
185.600000;0.511954;0.154172;1.019990;1.019928;
185.700000;0.511954;0.154172;1.019990;1.019928;
185.800000;0.511954;0.154172;1.019990;1.019928;
185.900000;0.511954;0.154172;1.019990;1.019928;
186.000000;0.511954;0.154172;1.019990;1.019928;
186.100000;0.511954;0.154172;1.019990;1.019928;
186.200000;0.511954;0.154172;1.019990;1.019928;
186.300000;0.511954;0.154172;1.019990;1.019928;
186.400000;0.511954;0.154172;1.019990;1.019928;
186.500000;0.511954;0.154172;1.019990;1.019928;
186.600000;0.511954;0.154172;1.019990;1.019928;
186.700000;0.511954;0.154172;1.019990;1.019928;
186.800000;0.511954;0.154172;1.019990;1.019928;
186.900000;0.511954;0.154172;1.019990;1.019928;
187.000000;0.511954;0.154172;1.019990;1.019928;
187.100000;0.511954;0.154172;1.019990;1.019928;
187.200000;0.511954;0.154172;1.019990;1.019928;
187.300000;0.511954;0.154172;1.019990;1.019928;
187.400000;0.511954;0.154172;1.019990;1.019928;
187.500000;0.511954;0.154172;1.019990;1.019928;
187.600000;0.511954;0.154172;1.019990;1.019928;
187.700000;0.511954;0.154172;1.019990;1.019928;
187.800000;0.511954;0.154172;1.019990;1.019928;
187.900000;0.511954;0.154172;1.019990;1.019928;
188.000000;0.511954;0.154172;1.019990;1.019928;
188.100000;0.511954;0.154172;1.019990;1.019928;
188.200000;0.511954;0.154172;1.019990;1.019928;
188.300000;0.511954;0.154172;1.019990;1.019928;
188.400000;0.511954;0.154172;1.019990;1.019928;
188.500000;0.511954;0.154172;1.019990;1.019928;
188.600000;0.511954;0.154172;1.019990;1.019928;
188.700000;0.511954;0.154172;1.019990;1.019928;
188.800000;0.511954;0.154172;1.019990;1.019928;
188.900000;0.511954;0.154172;1.019990;1.019928;
189.000000;0.511954;0.154172;1.019990;1.019928;
189.100000;0.511954;0.154172;1.019990;1.019928;
189.200000;0.511954;0.154172;1.019990;1.019928;
189.300000;0.511954;0.154172;1.019990;1.019928;
189.400000;0.511954;0.154172;1.019990;1.019928;
189.500000;0.511954;0.154172;1.019990;1.019928;
189.600000;0.511954;0.154172;1.019990;1.019928;
189.700000;0.511954;0.154172;1.019990;1.019928;
189.800000;0.511954;0.154172;1.019990;1.019928;
189.900000;0.511954;0.154172;1.019990;1.019928;
190.000000;0.511954;0.154172;1.019990;1.019928;
190.100000;0.511954;0.154172;1.019990;1.019928;
190.200000;0.511954;0.154172;1.019990;1.019928;
190.300000;0.511954;0.154172;1.019990;1.019928;
190.400000;0.511954;0.154172;1.019990;1.019928;
190.500000;0.511954;0.154172;1.019990;1.019928;
190.600000;0.511954;0.154172;1.019990;1.019928;
190.700000;0.511954;0.154172;1.019990;1.019928;
190.800000;0.511954;0.154172;1.019990;1.019928;
190.900000;0.511954;0.154172;1.019990;1.019928;
191.000000;0.511954;0.154172;1.019990;1.019928;
191.100000;0.511954;0.154172;1.019990;1.019928;
191.200000;0.511954;0.154172;1.019990;1.019928;
191.300000;0.511954;0.154172;1.019990;1.019928;
191.400000;0.511954;0.154172;1.019990;1.019928;
191.500000;0.511954;0.154172;1.019990;1.019928;
191.600000;0.511954;0.154172;1.019990;1.019928;
191.700000;0.511954;0.154172;1.019990;1.019928;
191.800000;0.511954;0.154172;1.019990;1.019928;
191.900000;0.511954;0.154172;1.019990;1.019928;
192.000000;0.511954;0.154172;1.019990;1.019928;
192.100000;0.511954;0.154172;1.019990;1.019928;
192.200000;0.511954;0.154172;1.019990;1.019928;
192.300000;0.511954;0.154172;1.019990;1.019928;
192.400000;0.511954;0.154172;1.019990;1.019928;
192.500000;0.511954;0.154172;1.019990;1.019928;
192.600000;0.511954;0.154172;1.019990;1.019928;
192.700000;0.511954;0.154172;1.019990;1.019928;
192.800000;0.511954;0.154172;1.019990;1.019928;
192.900000;0.511954;0.154172;1.019990;1.019928;
193.000000;0.511954;0.154172;1.019990;1.019928;
193.100000;0.511954;0.154172;1.019990;1.019928;
193.200000;0.511954;0.154172;1.019990;1.019928;
193.300000;0.511954;0.154172;1.019990;1.019928;
193.400000;0.511954;0.154172;1.019990;1.019928;
193.500000;0.511954;0.154172;1.019990;1.019928;
193.600000;0.511954;0.154172;1.019990;1.019928;
193.700000;0.511954;0.154172;1.019990;1.019928;
193.800000;0.511954;0.154172;1.019990;1.019928;
193.900000;0.511954;0.154172;1.019990;1.019928;
194.000000;0.511954;0.154172;1.019990;1.019928;
194.100000;0.511954;0.154172;1.019990;1.019928;
194.200000;0.511954;0.154172;1.019990;1.019928;
194.300000;0.511954;0.154172;1.019990;1.019928;
194.400000;0.511954;0.154172;1.019990;1.019928;
194.500000;0.511954;0.154172;1.019990;1.019928;
194.600000;0.511954;0.154172;1.019990;1.019928;
194.700000;0.511954;0.154172;1.019990;1.019928;
194.800000;0.511954;0.154172;1.019990;1.019928;
194.900000;0.511954;0.154172;1.019990;1.019928;
195.000000;0.511954;0.154172;1.019990;1.019928;
195.100000;0.511954;0.154172;1.019990;1.019928;
195.200000;0.511954;0.154172;1.019990;1.019928;
195.300000;0.511954;0.154172;1.019990;1.019928;
195.400000;0.511954;0.154172;1.019990;1.019928;
195.500000;0.511954;0.154172;1.019990;1.019928;
195.600000;0.511954;0.154172;1.019990;1.019928;
195.700000;0.511954;0.154172;1.019990;1.019928;
195.800000;0.511954;0.154172;1.019990;1.019928;
195.900000;0.511954;0.154172;1.019990;1.019928;
196.000000;0.511954;0.154172;1.019990;1.019928;
196.100000;0.511954;0.154172;1.019990;1.019928;
196.200000;0.511954;0.154172;1.019990;1.019928;
196.300000;0.511954;0.154172;1.019990;1.019928;
196.400000;0.511954;0.154172;1.019990;1.019928;
196.500000;0.511954;0.154172;1.019990;1.019928;
196.600000;0.511954;0.154172;1.019990;1.019928;
196.700000;0.511954;0.154172;1.019990;1.019928;
196.800000;0.511954;0.154172;1.019990;1.019928;
196.900000;0.511954;0.154172;1.019990;1.019928;
197.000000;0.511954;0.154172;1.019990;1.019928;
197.100000;0.511954;0.154172;1.019990;1.019928;
197.200000;0.511954;0.154172;1.019990;1.019928;
197.300000;0.511954;0.154172;1.019990;1.019928;
197.400000;0.511954;0.154172;1.019990;1.019928;
197.500000;0.511954;0.154172;1.019990;1.019928;
197.600000;0.511954;0.154172;1.019990;1.019928;
197.700000;0.511954;0.154172;1.019990;1.019928;
197.800000;0.511954;0.154172;1.019990;1.019928;
197.900000;0.511954;0.154172;1.019990;1.019928;
198.000000;0.511954;0.154172;1.019990;1.019928;
198.100000;0.511954;0.154172;1.019990;1.019928;
198.200000;0.511954;0.154172;1.019990;1.019928;
198.300000;0.511954;0.154172;1.019990;1.019928;
198.400000;0.511954;0.154172;1.019990;1.019928;
198.500000;0.511954;0.154172;1.019990;1.019928;
198.600000;0.511954;0.154172;1.019990;1.019928;
198.700000;0.511954;0.154172;1.019990;1.019928;
198.800000;0.511954;0.154172;1.019990;1.019928;
198.900000;0.511954;0.154172;1.019990;1.019928;
199.000000;0.511954;0.154172;1.019990;1.019928;
199.100000;0.511954;0.154172;1.019990;1.019928;
199.200000;0.511954;0.154172;1.019990;1.019928;
199.300000;0.511954;0.154172;1.019990;1.019928;
199.400000;0.511954;0.154172;1.019990;1.019928;
199.500000;0.511954;0.154172;1.019990;1.019928;
199.600000;0.511954;0.154172;1.019990;1.019928;
199.700000;0.511954;0.154172;1.019990;1.019928;
199.800000;0.511954;0.154172;1.019990;1.019928;
199.900000;0.511954;0.154172;1.019990;1.019928;
200.000000;0.511954;0.154172;1.019990;1.019928;
200.000000;0.500712;0.147475;1.019990;1.019928;
200.100000;0.500691;0.147463;1.019990;1.019928;
200.200000;0.500691;0.147463;1.019990;1.019928;
200.300000;0.500691;0.147463;1.019990;1.019928;
200.400000;0.500691;0.147463;1.019990;1.019928;
200.500000;0.500691;0.147463;1.019990;1.019928;
200.600000;0.500691;0.147463;1.019990;1.019928;
200.700000;0.500691;0.147463;1.019990;1.019928;
200.800000;0.500691;0.147463;1.019990;1.019928;
200.900000;0.500691;0.147463;1.019990;1.019928;
201.000000;0.500691;0.147463;1.019990;1.019928;
201.100000;0.500691;0.147463;1.019990;1.019928;
201.200000;0.500691;0.147463;1.019990;1.019928;
201.300000;0.500691;0.147463;1.019990;1.019928;
201.400000;0.500691;0.147463;1.019990;1.019928;
201.500000;0.500691;0.147463;1.019990;1.019928;
201.600000;0.500691;0.147463;1.019990;1.019928;
201.700000;0.500691;0.147463;1.019990;1.019928;
201.800000;0.500691;0.147463;1.019990;1.019928;
201.900000;0.500691;0.147463;1.019990;1.019928;
202.000000;0.500691;0.147463;1.019990;1.019928;
202.100000;0.500691;0.147463;1.019990;1.019928;
202.200000;0.500691;0.147463;1.019990;1.019928;
202.300000;0.500691;0.147463;1.019990;1.019928;
202.400000;0.500691;0.147463;1.019990;1.019928;
202.500000;0.500691;0.147463;1.019990;1.019928;
202.600000;0.500691;0.147463;1.019990;1.019928;
202.700000;0.500691;0.147463;1.019990;1.019928;
202.800000;0.500691;0.147463;1.019990;1.019928;
202.900000;0.500691;0.147463;1.019990;1.019928;
203.000000;0.500691;0.147463;1.019990;1.019928;
203.100000;0.500691;0.147463;1.019990;1.019928;
203.200000;0.500691;0.147463;1.019990;1.019928;
203.300000;0.500691;0.147463;1.019990;1.019928;
203.400000;0.500691;0.147463;1.019990;1.019928;
203.500000;0.500691;0.147463;1.019990;1.019928;
203.600000;0.500691;0.147463;1.019990;1.019928;
203.700000;0.500691;0.147463;1.019990;1.019928;
203.800000;0.500691;0.147463;1.019990;1.019928;
203.900000;0.500691;0.147463;1.019990;1.019928;
204.000000;0.500691;0.147463;1.019990;1.019928;
204.100000;0.500691;0.147463;1.019990;1.019928;
204.200000;0.500691;0.147463;1.019990;1.019928;
204.300000;0.500691;0.147463;1.019990;1.019928;
204.400000;0.500691;0.147463;1.019990;1.019928;
204.500000;0.500691;0.147463;1.019990;1.019928;
204.600000;0.500691;0.147463;1.019990;1.019928;
204.700000;0.500691;0.147463;1.019990;1.019928;
204.800000;0.500691;0.147463;1.019990;1.019928;
204.900000;0.500691;0.147463;1.019990;1.019928;
205.000000;0.500691;0.147463;1.019990;1.019928;
205.100000;0.500691;0.147463;1.019990;1.019928;
205.200000;0.500691;0.147463;1.019990;1.019928;
205.300000;0.500691;0.147463;1.019990;1.019928;
205.400000;0.500691;0.147463;1.019990;1.019928;
205.500000;0.500691;0.147463;1.019990;1.019928;
205.600000;0.500691;0.147463;1.019990;1.019928;
205.700000;0.500691;0.147463;1.019990;1.019928;
205.800000;0.500691;0.147463;1.019990;1.019928;
205.900000;0.500691;0.147463;1.019990;1.019928;
206.000000;0.500691;0.147463;1.019990;1.019928;
206.100000;0.500691;0.147463;1.019990;1.019928;
206.200000;0.500691;0.147463;1.019990;1.019928;
206.300000;0.500691;0.147463;1.019990;1.019928;
206.400000;0.500691;0.147463;1.019990;1.019928;
206.500000;0.500691;0.147463;1.019990;1.019928;
206.600000;0.500691;0.147463;1.019990;1.019928;
206.700000;0.500691;0.147463;1.019990;1.019928;
206.800000;0.500691;0.147463;1.019990;1.019928;
206.900000;0.500691;0.147463;1.019990;1.019928;
207.000000;0.500691;0.147463;1.019990;1.019928;
207.100000;0.500691;0.147463;1.019990;1.019928;
207.200000;0.500691;0.147463;1.019990;1.019928;
207.300000;0.500691;0.147463;1.019990;1.019928;
207.400000;0.500691;0.147463;1.019990;1.019928;
207.500000;0.500691;0.147463;1.019990;1.019928;
207.600000;0.500691;0.147463;1.019990;1.019928;
207.700000;0.500691;0.147463;1.019990;1.019928;
207.800000;0.500691;0.147463;1.019990;1.019928;
207.900000;0.500691;0.147463;1.019990;1.019928;
208.000000;0.500691;0.147463;1.019990;1.019928;
208.100000;0.500691;0.147463;1.019990;1.019928;
208.200000;0.500691;0.147463;1.019990;1.019928;
208.300000;0.500691;0.147463;1.019990;1.019928;
208.400000;0.500691;0.147463;1.019990;1.019928;
208.500000;0.500691;0.147463;1.019990;1.019928;
208.600000;0.500691;0.147463;1.019990;1.019928;
208.700000;0.500691;0.147463;1.019990;1.019928;
208.800000;0.500691;0.147463;1.019990;1.019928;
208.900000;0.500691;0.147463;1.019990;1.019928;
209.000000;0.500691;0.147463;1.019990;1.019928;
209.100000;0.500691;0.147463;1.019990;1.019928;
209.200000;0.500691;0.147463;1.019990;1.019928;
209.300000;0.500691;0.147463;1.019990;1.019928;
209.400000;0.500691;0.147463;1.019990;1.019928;
209.500000;0.500691;0.147463;1.019990;1.019928;
209.600000;0.500691;0.147463;1.019990;1.019928;
209.700000;0.500691;0.147463;1.019990;1.019928;
209.800000;0.500691;0.147463;1.019990;1.019928;
209.900000;0.500691;0.147463;1.019990;1.019928;
210.000000;0.500691;0.147463;1.019990;1.019928;
210.100000;0.500691;0.147463;1.019990;1.019928;
210.200000;0.500691;0.147463;1.019990;1.019928;
210.300000;0.500691;0.147463;1.019990;1.019928;
210.400000;0.500691;0.147463;1.019990;1.019928;
210.500000;0.500691;0.147463;1.019990;1.019928;
210.600000;0.500691;0.147463;1.019990;1.019928;
210.700000;0.500691;0.147463;1.019990;1.019928;
210.800000;0.500691;0.147463;1.019990;1.019928;
210.900000;0.500691;0.147463;1.019990;1.019928;
211.000000;0.500691;0.147463;1.019990;1.019928;
211.100000;0.500691;0.147463;1.019990;1.019928;
211.200000;0.500691;0.147463;1.019990;1.019928;
211.300000;0.500691;0.147463;1.019990;1.019928;
211.400000;0.500691;0.147463;1.019990;1.019928;
211.500000;0.500691;0.147463;1.019990;1.019928;
211.600000;0.500691;0.147463;1.019990;1.019928;
211.700000;0.500691;0.147463;1.019990;1.019928;
211.800000;0.500691;0.147463;1.019990;1.019928;
211.900000;0.500691;0.147463;1.019990;1.019928;
212.000000;0.500691;0.147463;1.019990;1.019928;
212.100000;0.500691;0.147463;1.019990;1.019928;
212.200000;0.500691;0.147463;1.019990;1.019928;
212.300000;0.500691;0.147463;1.019990;1.019928;
212.400000;0.500691;0.147463;1.019990;1.019928;
212.500000;0.500691;0.147463;1.019990;1.019928;
212.600000;0.500691;0.147463;1.019990;1.019928;
212.700000;0.500691;0.147463;1.019990;1.019928;
212.800000;0.500691;0.147463;1.019990;1.019928;
212.900000;0.500691;0.147463;1.019990;1.019928;
213.000000;0.500691;0.147463;1.019990;1.019928;
213.100000;0.500691;0.147463;1.019990;1.019928;
213.200000;0.500691;0.147463;1.019990;1.019928;
213.300000;0.500691;0.147463;1.019990;1.019928;
213.400000;0.500691;0.147463;1.019990;1.019928;
213.500000;0.500691;0.147463;1.019990;1.019928;
213.600000;0.500691;0.147463;1.019990;1.019928;
213.700000;0.500691;0.147463;1.019990;1.019928;
213.800000;0.500691;0.147463;1.019990;1.019928;
213.900000;0.500691;0.147463;1.019990;1.019928;
214.000000;0.500691;0.147463;1.019990;1.019928;
214.100000;0.500691;0.147463;1.019990;1.019928;
214.200000;0.500691;0.147463;1.019990;1.019928;
214.300000;0.500691;0.147463;1.019990;1.019928;
214.400000;0.500691;0.147463;1.019990;1.019928;
214.500000;0.500691;0.147463;1.019990;1.019928;
214.600000;0.500691;0.147463;1.019990;1.019928;
214.700000;0.500691;0.147463;1.019990;1.019928;
214.800000;0.500691;0.147463;1.019990;1.019928;
214.900000;0.500691;0.147463;1.019990;1.019928;
215.000000;0.500691;0.147463;1.019990;1.019928;
215.100000;0.500691;0.147463;1.019990;1.019928;
215.200000;0.500691;0.147463;1.019990;1.019928;
