time;NETWORK_B1_U_value;NETWORK_B2_U_value;NETWORK_B3_U_value;NETWORK_B4_U_value;NETWORK_B5_U_value;NETWORK_B6_U_value;NETWORK_B7_U_value;NETWORK_B8_U_value;NETWORK_B9_U_value;NETWORK_B10_U_value;NETWORK_B11_U_value;NETWORK_B12_U_value;NETWORK_B13_U_value;NETWORK_B14_U_value;NETWORK_B15_U_value;B1-G1_generator_omegaPu;B1-G1_generator_PGen;B1-G1_generator_QGen;B8-G1_generator_PGen;B10-G1_generator_PGen;B12-G1_generator_PGen;B19-G1_generator_PGen;B54-G1_generator_PGen;B59-G1_generator_PGen;B116-G1_generator_PGen;B112-G1_generator_PGen;B110-G1_generator_PGen;B8-G1_generator_QGen;B10-G1_generator_QGen;B12-G1_generator_QGen;B116-G1_generator_QGen;B112-G1_generator_QGen;
0.022647;131.791138;134.053750;133.542813;137.725466;138.275371;136.621363;136.528777;140.071769;143.923994;144.900654;135.943947;136.621817;133.627407;135.737352;133.861571;1.000000;-0.001383;-3.109198;-0.002317;449.998910;84.999374;-0.003444;47.992990;155.063543;-0.000982;0.000086;-0.000285;62.748533;-51.057798;91.291604;51.321144;41.511554;
0.022687;131.791138;134.053750;133.542813;137.725466;138.275370;136.621363;136.528777;140.071768;143.923994;144.900654;135.943946;136.621817;133.627407;135.737352;133.861571;1.000000;-0.001383;-3.109197;-0.002317;449.998910;84.999374;-0.003443;47.992993;155.063532;-0.000981;0.000086;-0.000285;62.748533;-51.057796;91.291602;51.321144;41.511554;
0.022767;131.791137;134.053749;133.542813;137.725465;138.275370;136.621362;136.528777;140.071768;143.923994;144.900654;135.943946;136.621816;133.627406;135.737351;133.861570;1.000000;-0.001383;-3.109196;-0.002316;449.998910;84.999375;-0.003443;47.993000;155.063510;-0.000981;0.000087;-0.000285;62.748534;-51.057793;91.291597;51.321144;41.511554;
0.022927;131.791137;134.053749;133.542812;137.725465;138.275370;136.621362;136.528776;140.071768;143.923993;144.900654;135.943946;136.621816;133.627406;135.737351;133.861570;1.000000;-0.001382;-3.109195;-0.002314;449.998911;84.999375;-0.003441;47.993014;155.063467;-0.000979;0.000087;-0.000285;62.748536;-51.057787;91.291589;51.321145;41.511554;
0.023247;131.791136;134.053748;133.542811;137.725464;138.275369;136.621361;136.528775;140.071767;143.923993;144.900653;135.943944;136.621814;133.627405;135.737349;133.861569;1.000000;-0.001380;-3.109191;-0.002310;449.998912;84.999376;-0.003437;47.993041;155.063381;-0.000977;0.000087;-0.000284;62.748540;-51.057774;91.291571;51.321146;41.511554;
0.023887;131.791134;134.053745;133.542809;137.725462;138.275366;136.621359;136.528773;140.071764;143.923991;144.900653;135.943942;136.621812;133.627402;135.737347;133.861567;1.000000;-0.001377;-3.109184;-0.002303;449.998916;84.999378;-0.003430;47.993096;155.063209;-0.000971;0.000087;-0.000284;62.748548;-51.057749;91.291536;51.321149;41.511554;
0.025167;131.791131;134.053740;133.542805;137.725458;138.275362;136.621355;136.528768;140.071760;143.923989;144.900653;135.943937;136.621806;133.627397;135.737342;133.861563;1.000000;-0.001371;-3.109170;-0.002287;449.998921;84.999381;-0.003416;47.993206;155.062866;-0.000960;0.000087;-0.000284;62.748563;-51.057698;91.291468;51.321153;41.511555;
0.026673;131.791127;134.053735;133.542801;137.725453;138.275357;136.621350;136.528762;140.071755;143.923986;144.900652;135.943931;136.621799;133.627392;135.737336;133.861558;1.000000;-0.001364;-3.109154;-0.002269;449.998928;84.999385;-0.003399;47.993334;155.062465;-0.000947;0.000088;-0.000284;62.748581;-51.057640;91.291387;51.321159;41.511555;
0.026673;131.791127;134.053735;133.542801;137.725453;138.275357;136.621350;136.528762;140.071755;143.923986;144.900652;135.943931;136.621799;133.627392;135.737336;133.861558;1.000000;-0.001364;-3.109154;-0.002269;449.998928;84.999385;-0.003399;47.993334;155.062465;-0.000947;0.000088;-0.000284;62.748581;-51.057640;91.291387;51.321159;41.511555;
0.026683;131.791127;134.053735;133.542801;137.725453;138.275357;136.621350;136.528762;140.071755;143.923986;144.900652;135.943931;136.621799;133.627392;135.737335;133.861558;1.000000;-0.001364;-3.109154;-0.002269;449.998928;84.999385;-0.003399;47.993334;155.062463;-0.000947;0.000088;-0.000284;62.748581;-51.057639;91.291387;51.321159;41.511555;
0.026693;131.791127;134.053735;133.542801;137.725453;138.275357;136.621350;136.528762;140.071755;143.923986;144.900652;135.943931;136.621799;133.627392;135.737335;133.861558;1.000000;-0.001364;-3.109154;-0.002269;449.998928;84.999385;-0.003399;47.993335;155.062460;-0.000947;0.000088;-0.000284;62.748581;-51.057639;91.291386;51.321159;41.511555;
0.026713;131.791127;134.053735;133.542801;137.725453;138.275357;136.621349;136.528762;140.071755;143.923986;144.900652;135.943931;136.621799;133.627392;135.737335;133.861558;1.000000;-0.001364;-3.109154;-0.002269;449.998928;84.999385;-0.003399;47.993337;155.062455;-0.000947;0.000088;-0.000284;62.748581;-51.057638;91.291385;51.321159;41.511555;
0.026753;131.791127;134.053735;133.542800;137.725452;138.275357;136.621349;136.528762;140.071755;143.923986;144.900652;135.943931;136.621799;133.627392;135.737335;133.861557;1.000000;-0.001364;-3.109153;-0.002268;449.998928;84.999385;-0.003398;47.993340;155.062444;-0.000946;0.000088;-0.000284;62.748582;-51.057637;91.291383;51.321159;41.511555;
0.026833;131.791126;134.053734;133.542800;137.725452;138.275357;136.621349;136.528762;140.071755;143.923986;144.900652;135.943930;136.621799;133.627391;135.737335;133.861557;1.000000;-0.001363;-3.109152;-0.002267;449.998929;84.999386;-0.003397;47.993347;155.062423;-0.000945;0.000088;-0.000284;62.748583;-51.057633;91.291379;51.321160;41.511555;
0.026993;131.791126;134.053734;133.542800;137.725452;138.275356;136.621349;136.528761;140.071754;143.923985;144.900652;135.943930;136.621798;133.627391;135.737334;133.861557;1.000000;-0.001363;-3.109151;-0.002265;449.998929;84.999386;-0.003395;47.993361;155.062380;-0.000944;0.000088;-0.000284;62.748585;-51.057627;91.291370;51.321160;41.511555;
0.027313;131.791125;134.053732;133.542799;137.725451;138.275355;136.621348;136.528760;140.071753;143.923985;144.900652;135.943928;136.621797;133.627389;135.737333;133.861556;1.000000;-0.001361;-3.109147;-0.002261;449.998931;84.999387;-0.003392;47.993388;155.062296;-0.000941;0.000088;-0.000284;62.748588;-51.057615;91.291354;51.321162;41.511555;
0.027953;131.791123;134.053730;133.542797;137.725449;138.275353;136.621345;136.528758;140.071751;143.923983;144.900652;135.943926;136.621794;133.627387;135.737330;133.861554;1.000000;-0.001358;-3.109141;-0.002253;449.998933;84.999388;-0.003385;47.993442;155.062126;-0.000935;0.000088;-0.000283;62.748596;-51.057590;91.291320;51.321164;41.511555;
0.029233;131.791120;134.053725;133.542793;137.725444;138.275349;136.621341;136.528753;140.071747;143.923981;144.900651;135.943921;136.621788;133.627382;135.737325;133.861550;1.000000;-0.001352;-3.109127;-0.002237;449.998938;84.999391;-0.003370;47.993550;155.061789;-0.000924;0.000088;-0.000283;62.748610;-51.057541;91.291253;51.321169;41.511555;
0.031793;131.791113;134.053716;133.542785;137.725436;138.275340;136.621333;136.528744;140.071738;143.923976;144.900650;135.943911;136.621777;133.627373;135.737315;133.861541;1.000000;-0.001339;-3.109101;-0.002203;449.998948;84.999397;-0.003340;47.993764;155.061118;-0.000900;0.000089;-0.000283;62.748639;-51.057445;91.291122;51.321179;41.511556;
0.035057;131.791104;134.053704;133.542775;137.725426;138.275330;136.621323;136.528732;140.071727;143.923969;144.900648;135.943899;136.621764;133.627361;135.737302;133.861531;1.000000;-0.001322;-3.109068;-0.002159;449.998958;84.999404;-0.003301;47.994034;155.060269;-0.000868;0.000090;-0.000282;62.748675;-51.057325;91.290959;51.321191;41.511556;
0.035057;131.791104;134.053704;133.542775;137.725426;138.275330;136.621323;136.528732;140.071727;143.923969;144.900648;135.943899;136.621764;133.627361;135.737302;133.861531;1.000000;-0.001322;-3.109068;-0.002159;449.998958;84.999404;-0.003301;47.994034;155.060269;-0.000868;0.000090;-0.000282;62.748675;-51.057325;91.290959;51.321191;41.511556;
0.035067;131.791104;134.053704;133.542775;137.725426;138.275330;136.621323;136.528732;140.071727;143.923969;144.900648;135.943899;136.621764;133.627361;135.737302;133.861531;1.000000;-0.001322;-3.109068;-0.002159;449.998958;84.999404;-0.003301;47.994035;155.060267;-0.000868;0.000090;-0.000282;62.748676;-51.057325;91.290958;51.321191;41.511556;
0.035077;131.791104;134.053704;133.542775;137.725426;138.275330;136.621323;136.528732;140.071727;143.923969;144.900648;135.943899;136.621764;133.627361;135.737302;133.861531;1.000000;-0.001322;-3.109068;-0.002158;449.998958;84.999404;-0.003301;47.994036;155.060264;-0.000868;0.000090;-0.000282;62.748676;-51.057324;91.290958;51.321191;41.511556;
0.035097;131.791104;134.053704;133.542775;137.725426;138.275330;136.621323;136.528732;140.071727;143.923969;144.900648;135.943899;136.621763;133.627361;135.737302;133.861531;1.000000;-0.001322;-3.109068;-0.002158;449.998959;84.999404;-0.003301;47.994038;155.060259;-0.000867;0.000090;-0.000282;62.748676;-51.057323;91.290957;51.321191;41.511556;
0.035137;131.791104;134.053704;133.542775;137.725426;138.275329;136.621322;136.528732;140.071727;143.923969;144.900648;135.943898;136.621763;133.627361;135.737302;133.861531;1.000000;-0.001321;-3.109067;-0.002158;449.998959;84.999404;-0.003300;47.994041;155.060249;-0.000867;0.000090;-0.000282;62.748676;-51.057322;91.290955;51.321191;41.511556;
0.035217;131.791104;134.053704;133.542774;137.725425;138.275329;136.621322;136.528732;140.071727;143.923969;144.900648;135.943898;136.621763;133.627361;135.737302;133.861531;1.000000;-0.001321;-3.109066;-0.002157;449.998959;84.999405;-0.003299;47.994048;155.060228;-0.000866;0.000090;-0.000282;62.748677;-51.057319;91.290951;51.321192;41.511556;
0.035377;131.791103;134.053703;133.542774;137.725425;138.275329;136.621322;136.528731;140.071726;143.923968;144.900648;135.943898;136.621762;133.627360;135.737301;133.861530;1.000000;-0.001320;-3.109065;-0.002154;449.998959;84.999405;-0.003297;47.994061;155.060187;-0.000865;0.000090;-0.000282;62.748679;-51.057313;91.290943;51.321192;41.511556;
0.035618;131.791103;134.053702;133.542773;137.725424;138.275328;136.621321;136.528730;140.071726;143.923968;144.900648;135.943897;136.621761;133.627359;135.737300;133.861529;1.000000;-0.001319;-3.109062;-0.002151;449.998960;84.999405;-0.003294;47.994081;155.060124;-0.000862;0.000090;-0.000282;62.748681;-51.057305;91.290931;51.321193;41.511556;
0.035618;131.791103;134.053702;133.542773;137.725424;138.275328;136.621321;136.528730;140.071726;143.923968;144.900648;135.943897;136.621761;133.627359;135.737300;133.861529;1.000000;-0.001319;-3.109062;-0.002151;449.998960;84.999405;-0.003294;47.994081;155.060124;-0.000862;0.000090;-0.000282;62.748681;-51.057305;91.290931;51.321193;41.511556;
0.035628;131.791103;134.053702;133.542773;137.725424;138.275328;136.621321;136.528730;140.071726;143.923968;144.900648;135.943897;136.621761;133.627359;135.737300;133.861529;1.000000;-0.001319;-3.109062;-0.002151;449.998960;84.999405;-0.003294;47.994081;155.060122;-0.000862;0.000090;-0.000282;62.748682;-51.057304;91.290931;51.321193;41.511556;
0.035638;131.791103;134.053702;133.542773;137.725424;138.275328;136.621321;136.528730;140.071726;143.923968;144.900648;135.943897;136.621761;133.627359;135.737300;133.861529;1.000000;-0.001319;-3.109062;-0.002151;449.998960;84.999405;-0.003294;47.994082;155.060119;-0.000862;0.000090;-0.000282;62.748682;-51.057304;91.290930;51.321193;41.511556;
0.035658;131.791103;134.053702;133.542773;137.725424;138.275328;136.621321;136.528730;140.071725;143.923968;144.900648;135.943897;136.621761;133.627359;135.737300;133.861529;1.000000;-0.001319;-3.109062;-0.002150;449.998960;84.999405;-0.003294;47.994084;155.060114;-0.000862;0.000090;-0.000282;62.748682;-51.057303;91.290929;51.321193;41.511556;
0.035698;131.791102;134.053702;133.542773;137.725424;138.275328;136.621321;136.528730;140.071725;143.923968;144.900648;135.943896;136.621761;133.627359;135.737300;133.861529;1.000000;-0.001318;-3.109062;-0.002150;449.998960;84.999406;-0.003293;47.994087;155.060104;-0.000861;0.000090;-0.000282;62.748682;-51.057302;91.290927;51.321193;41.511556;
0.035778;131.791102;134.053702;133.542773;137.725424;138.275327;136.621320;136.528730;140.071725;143.923968;144.900648;135.943896;136.621761;133.627359;135.737299;133.861529;1.000000;-0.001318;-3.109061;-0.002149;449.998961;84.999406;-0.003292;47.994094;155.060083;-0.000861;0.000090;-0.000282;62.748683;-51.057299;91.290923;51.321194;41.511556;
0.035938;131.791102;134.053701;133.542772;137.725423;138.275327;136.621320;136.528729;140.071725;143.923967;144.900648;135.943895;136.621760;133.627358;135.737299;133.861528;1.000000;-0.001317;-3.109059;-0.002146;449.998961;84.999406;-0.003290;47.994107;155.060042;-0.000859;0.000090;-0.000282;62.748685;-51.057293;91.290915;51.321194;41.511556;
0.036258;131.791101;134.053700;133.542771;137.725422;138.275326;136.621319;136.528728;140.071723;143.923967;144.900648;135.943894;136.621759;133.627357;135.737298;133.861527;1.000000;-0.001315;-3.109056;-0.002142;449.998962;84.999407;-0.003287;47.994133;155.059959;-0.000856;0.000090;-0.000282;62.748688;-51.057281;91.290900;51.321196;41.511556;
0.036898;131.791099;134.053698;133.542769;137.725420;138.275324;136.621317;136.528726;140.071721;143.923965;144.900648;135.943892;136.621756;133.627355;135.737295;133.861525;1.000000;-0.001312;-3.109050;-0.002133;449.998964;84.999408;-0.003279;47.994186;155.059794;-0.000849;0.000091;-0.000282;62.748695;-51.057258;91.290869;51.321198;41.511556;
0.038178;131.791096;134.053693;133.542766;137.725416;138.275320;136.621313;136.528721;140.071717;143.923963;144.900647;135.943887;136.621751;133.627350;135.737290;133.861522;1.000000;-0.001305;-3.109037;-0.002114;449.998967;84.999410;-0.003263;47.994291;155.059465;-0.000836;0.000091;-0.000282;62.748709;-51.057213;91.290807;51.321203;41.511557;
0.040738;131.791089;134.053684;133.542758;137.725408;138.275311;136.621305;136.528712;140.071709;143.923958;144.900645;135.943878;136.621740;133.627341;135.737280;133.861514;1.000000;-0.001291;-3.109013;-0.002077;449.998973;84.999415;-0.003231;47.994500;155.058811;-0.000809;0.000092;-0.000281;62.748735;-51.057122;91.290685;51.321213;41.511557;
0.045858;131.791076;134.053666;133.542743;137.725392;138.275295;136.621289;136.528695;140.071693;143.923947;144.900642;135.943859;136.621719;133.627324;135.737261;133.861498;1.000000;-0.001263;-3.108965;-0.001998;449.998983;84.999423;-0.003166;47.994914;155.057511;-0.000754;0.000093;-0.000280;62.748787;-51.056946;91.290447;51.321232;41.511558;
0.046454;131.791074;134.053664;133.542741;137.725391;138.275293;136.621287;136.528693;140.071691;143.923946;144.900642;135.943857;136.621717;133.627322;135.737259;133.861496;1.000000;-0.001259;-3.108959;-0.001988;449.998985;84.999423;-0.003158;47.994962;155.057360;-0.000747;0.000093;-0.000280;62.748793;-51.056926;91.290420;51.321234;41.511558;
0.046454;131.791074;134.053664;133.542741;137.725391;138.275293;136.621287;136.528693;140.071691;143.923946;144.900642;135.943857;136.621717;133.627322;135.737259;133.861496;1.000000;-0.001259;-3.108959;-0.001988;449.998985;84.999423;-0.003158;47.994962;155.057360;-0.000747;0.000093;-0.000280;62.748793;-51.056926;91.290420;51.321234;41.511558;
0.046464;131.791074;134.053664;133.542741;137.725390;138.275293;136.621287;136.528693;140.071691;143.923946;144.900642;135.943857;136.621717;133.627322;135.737259;133.861496;1.000000;-0.001259;-3.108959;-0.001988;449.998985;84.999423;-0.003158;47.994963;155.057358;-0.000747;0.000093;-0.000280;62.748793;-51.056926;91.290420;51.321234;41.511558;
0.046474;131.791074;134.053664;133.542741;137.725390;138.275293;136.621287;136.528692;140.071691;143.923946;144.900642;135.943857;136.621717;133.627322;135.737259;133.861496;1.000000;-0.001259;-3.108959;-0.001988;449.998985;84.999423;-0.003157;47.994964;155.057355;-0.000747;0.000093;-0.000280;62.748793;-51.056926;91.290419;51.321234;41.511558;
0.046494;131.791074;134.053664;133.542741;137.725390;138.275293;136.621287;136.528692;140.071690;143.923946;144.900642;135.943857;136.621717;133.627322;135.737259;133.861496;1.000000;-0.001259;-3.108959;-0.001987;449.998985;84.999423;-0.003157;47.994966;155.057350;-0.000746;0.000093;-0.000280;62.748793;-51.056925;91.290419;51.321234;41.511558;
0.046534;131.791074;134.053664;133.542741;137.725390;138.275293;136.621287;136.528692;140.071690;143.923946;144.900642;135.943856;136.621717;133.627321;135.737258;133.861496;1.000000;-0.001259;-3.108959;-0.001987;449.998985;84.999423;-0.003157;47.994969;155.057340;-0.000746;0.000093;-0.000280;62.748793;-51.056924;91.290417;51.321234;41.511558;
0.046614;131.791074;134.053664;133.542741;137.725390;138.275293;136.621287;136.528692;140.071690;143.923946;144.900642;135.943856;136.621716;133.627321;135.737258;133.861496;1.000000;-0.001259;-3.108958;-0.001986;449.998985;84.999424;-0.003156;47.994975;155.057320;-0.000745;0.000093;-0.000280;62.748794;-51.056921;91.290413;51.321235;41.511558;
0.046774;131.791074;134.053663;133.542740;137.725390;138.275292;136.621286;136.528691;140.071690;143.923945;144.900642;135.943856;136.621716;133.627321;135.737258;133.861495;1.000000;-0.001258;-3.108957;-0.001983;449.998985;84.999424;-0.003154;47.994988;155.057279;-0.000743;0.000093;-0.000280;62.748796;-51.056915;91.290406;51.321235;41.511558;
0.046990;131.791073;134.053663;133.542740;137.725389;138.275292;136.621286;136.528691;140.071689;143.923945;144.900642;135.943855;136.621715;133.627320;135.737257;133.861495;1.000000;-0.001256;-3.108955;-0.001980;449.998985;84.999424;-0.003151;47.995005;155.057225;-0.000741;0.000093;-0.000280;62.748798;-51.056908;91.290396;51.321236;41.511558;
0.046990;131.791073;134.053663;133.542740;137.725389;138.275292;136.621286;136.528691;140.071689;143.923945;144.900642;135.943855;136.621715;133.627320;135.737257;133.861495;1.000000;-0.001256;-3.108955;-0.001980;449.998985;84.999424;-0.003151;47.995005;155.057225;-0.000741;0.000093;-0.000280;62.748798;-51.056908;91.290396;51.321236;41.511558;
0.047000;131.791073;134.053663;133.542740;137.725389;138.275292;136.621286;136.528691;140.071689;143.923945;144.900642;135.943855;136.621715;133.627320;135.737257;133.861495;1.000000;-0.001256;-3.108954;-0.001979;449.998985;84.999424;-0.003151;47.995006;155.057223;-0.000741;0.000093;-0.000280;62.748798;-51.056908;91.290396;51.321236;41.511558;
0.047010;131.791073;134.053663;133.542739;137.725389;138.275292;136.621286;136.528691;140.071689;143.923945;144.900642;135.943855;136.621715;133.627320;135.737257;133.861495;1.000000;-0.001256;-3.108954;-0.001979;449.998985;84.999424;-0.003150;47.995007;155.057220;-0.000741;0.000093;-0.000280;62.748798;-51.056908;91.290395;51.321236;41.511558;
0.047030;131.791073;134.053662;133.542739;137.725389;138.275292;136.621286;136.528691;140.071689;143.923945;144.900642;135.943855;136.621715;133.627320;135.737257;133.861494;1.000000;-0.001256;-3.108954;-0.001979;449.998985;84.999424;-0.003150;47.995009;155.057215;-0.000740;0.000093;-0.000280;62.748798;-51.056907;91.290394;51.321236;41.511558;
