time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;_LOAD___5_EC_load_PPu;_LOAD___5_EC_load_QPu;NETWORK__BUS____5-BUS____6-1_PT_step;
90.000000;1.057742;1.041261;1.008428;0.998251;0.990153;1.052933;1.048928;1.086293;1.041639;1.036327;1.041129;1.038516;1.033975;1.020589;1.000280;1.000280;1.000280;1.000280;1.000280;230.819224;0.098502;38.344597;-0.368358;0.076934;-1.439701;64.492227;36.963130;38.009053;23.042428;0.072741;0.780824;5.000000;
90.000004;1.057742;1.041261;1.008428;0.998251;0.990153;1.052933;1.048928;1.086293;1.041639;1.036327;1.041129;1.038516;1.033975;1.020589;1.000280;1.000280;1.000280;1.000280;1.000280;230.819223;0.098487;38.344595;-0.368365;0.076935;-1.439723;64.492212;36.963116;38.008994;23.042428;0.072741;0.780824;5.000000;
90.000012;1.057742;1.041261;1.008428;0.998251;0.990153;1.052933;1.048928;1.086293;1.041639;1.036327;1.041129;1.038516;1.033975;1.020589;1.000280;1.000280;1.000280;1.000280;1.000280;230.819220;0.098461;38.344599;-0.368359;0.076936;-1.439701;64.492252;36.963135;38.008882;23.042445;0.072741;0.780824;5.000000;
90.000028;1.057742;1.041261;1.008428;0.998251;0.990153;1.052932;1.048928;1.086293;1.041639;1.036327;1.041128;1.038515;1.033975;1.020589;1.000280;1.000280;1.000280;1.000280;1.000280;230.819215;0.098410;38.344607;-0.368348;0.076939;-1.439658;64.492333;36.963173;38.008657;23.042478;0.072741;0.780824;5.000000;
90.000060;1.057742;1.041261;1.008428;0.998251;0.990153;1.052931;1.048928;1.086293;1.041638;1.036327;1.041128;1.038515;1.033974;1.020589;1.000280;1.000280;1.000280;1.000280;1.000280;230.819204;0.098308;38.344623;-0.368325;0.076945;-1.439570;64.492495;36.963248;38.008209;23.042545;0.072741;0.780824;5.000000;
90.000124;1.057742;1.041261;1.008428;0.998251;0.990153;1.052930;1.048928;1.086293;1.041638;1.036326;1.041127;1.038513;1.033973;1.020588;1.000280;1.000280;1.000280;1.000280;1.000280;230.819182;0.098105;38.344656;-0.368280;0.076957;-1.439396;64.492818;36.963397;38.007314;23.042677;0.072741;0.780823;5.000000;
90.000252;1.057742;1.041261;1.008428;0.998250;0.990152;1.052927;1.048927;1.086293;1.041636;1.036324;1.041124;1.038510;1.033970;1.020586;1.000280;1.000280;1.000280;1.000280;1.000280;230.819139;0.097700;38.344721;-0.368191;0.076981;-1.439048;64.493461;36.963695;38.005533;23.042941;0.072741;0.780822;5.000000;
90.000508;1.057742;1.041261;1.008428;0.998249;0.990151;1.052921;1.048925;1.086292;1.041634;1.036321;1.041120;1.038504;1.033964;1.020582;1.000280;1.000280;1.000280;1.000280;1.000280;230.819053;0.096898;38.344851;-0.368013;0.077027;-1.438361;64.494735;36.964283;38.002007;23.043464;0.072741;0.780819;5.000000;
90.001020;1.057743;1.041262;1.008428;0.998247;0.990148;1.052909;1.048922;1.086290;1.041629;1.036315;1.041111;1.038493;1.033953;1.020575;1.000280;1.000280;1.000280;1.000280;1.000280;230.818883;0.095324;38.345112;-0.367662;0.077116;-1.437016;64.497236;36.965436;37.995100;23.044486;0.072740;0.780815;5.000000;
90.002044;1.057743;1.041262;1.008429;0.998244;0.990144;1.052885;1.048916;1.086287;1.041620;1.036304;1.041094;1.038471;1.033933;1.020560;1.000280;1.000280;1.000280;1.000280;1.000280;230.818554;0.092289;38.345634;-0.366979;0.077281;-1.434436;64.502056;36.967640;37.981849;23.046443;0.072740;0.780806;5.000000;
90.004092;1.057744;1.041263;1.008429;0.998237;0.990136;1.052843;1.048905;1.086282;1.041603;1.036282;1.041062;1.038431;1.033894;1.020535;1.000280;1.000281;1.000281;1.000280;1.000280;230.817933;0.086649;38.346684;-0.365683;0.077565;-1.429701;64.511001;36.971671;37.957487;23.050020;0.072739;0.780790;5.000000;
90.008188;1.057746;1.041265;1.008431;0.998226;0.990122;1.052772;1.048886;1.086274;1.041575;1.036247;1.041009;1.038364;1.033830;1.020491;1.000280;1.000281;1.000281;1.000279;1.000280;230.816840;0.076871;38.348823;-0.363328;0.077970;-1.421775;64.526354;36.978355;37.916572;23.055957;0.072737;0.780764;5.000000;
90.016380;1.057751;1.041269;1.008435;0.998213;0.990105;1.052676;1.048862;1.086263;1.041537;1.036200;1.040938;1.038273;1.033744;1.020433;1.000281;1.000281;1.000281;1.000277;1.000279;230.815194;0.061981;38.353359;-0.359290;0.078263;-1.411039;64.548559;36.987131;37.860804;23.063794;0.072736;0.780730;5.000000;
90.032764;1.057761;1.041280;1.008444;0.998208;0.990098;1.052613;1.048849;1.086257;1.041515;1.036171;1.040893;1.038213;1.033688;1.020397;1.000281;1.000281;1.000281;1.000275;1.000278;230.813568;0.043781;38.363788;-0.352485;0.077473;-1.403923;64.568568;36.991678;37.823344;23.068165;0.072735;0.780715;5.000000;
90.065532;1.057779;1.041303;1.008461;0.998243;0.990136;1.052758;1.048896;1.086279;1.041584;1.036253;1.041006;1.038352;1.033821;1.020493;1.000281;1.000281;1.000282;1.000271;1.000276;230.813961;0.025996;38.389879;-0.338728;0.072795;-1.419610;64.555283;36.973143;37.906566;23.053573;0.072739;0.780791;5.000000;
90.098300;1.057793;1.041322;1.008475;0.998304;0.990208;1.053088;1.048991;1.086325;1.041727;1.036428;1.041256;1.038664;1.034119;1.020701;1.000281;1.000282;1.000282;1.000267;1.000275;230.816634;0.015849;38.421566;-0.321804;0.065313;-1.455251;64.503896;36.935592;38.098977;23.023690;0.072747;0.780932;5.000000;
90.131068;1.057801;1.041337;1.008486;0.998367;0.990283;1.053455;1.049095;1.086374;1.041885;1.036621;1.041535;1.039012;1.034453;1.020931;1.000281;1.000282;1.000283;1.000264;1.000273;230.819412;0.001689;38.456639;-0.300013;0.055870;-1.494813;64.441705;36.893450;38.317513;22.991174;0.072755;0.781080;5.000000;
90.196604;1.057807;1.041353;1.008500;0.998469;0.990404;1.054100;1.049271;1.086457;1.042159;1.036959;1.042022;1.039622;1.035037;1.021335;1.000281;1.000282;1.000284;1.000260;1.000271;230.822824;-0.042927;38.526432;-0.243913;0.032199;-1.563320;64.327383;36.816050;38.709992;22.935301;0.072768;0.781319;5.000000;
90.327676;1.057792;1.041350;1.008504;0.998577;0.990537;1.054914;1.049480;1.086550;1.042493;1.037375;1.042632;1.040392;1.035773;1.021836;1.000282;1.000282;1.000285;1.000267;1.000272;230.818831;-0.111930;38.593583;-0.115842;-0.021227;-1.647058;64.169514;36.703426;39.220974;22.866319;0.072783;0.781580;5.000000;
90.458748;1.057774;1.041339;1.008500;0.998652;0.990630;1.055484;1.049621;1.086609;1.042721;1.037660;1.043056;1.040930;1.036287;1.022183;1.000282;1.000282;1.000285;1.000276;1.000276;230.807608;-0.124629;38.596016;-0.018198;-0.053541;-1.705159;64.052923;36.619307;39.573458;22.816512;0.072793;0.781764;5.000000;
90.589820;1.057757;1.041325;1.008491;0.998706;0.990698;1.055887;1.049719;1.086645;1.042880;1.037860;1.043354;1.041311;1.036650;1.022427;1.000283;1.000282;1.000284;1.000282;1.000281;230.794437;-0.106199;38.565246;0.040591;-0.058334;-1.746168;63.964631;36.559582;39.818233;22.778755;0.072801;0.781899;5.000000;
90.851964;1.057726;1.041293;1.008468;0.998779;0.990789;1.056436;1.049849;1.086682;1.043094;1.038132;1.043760;1.041830;1.037144;1.022759;1.000284;1.000283;1.000283;1.000286;1.000287;230.781786;-0.069538;38.507935;0.083755;-0.030797;-1.800675;63.834278;36.486329;40.153044;22.722358;0.072811;0.782079;5.000000;
91.114108;1.057703;1.041265;1.008440;0.998790;0.990807;1.056613;1.049878;1.086672;1.043156;1.038213;1.043888;1.041997;1.037303;1.022861;1.000284;1.000284;1.000283;1.000284;1.000286;230.804308;-0.064801;38.511347;0.033599;0.001345;-1.813824;63.777277;36.483103;40.271841;22.698465;0.072813;0.782113;5.000000;
91.376252;1.057686;1.041242;1.008420;0.998786;0.990807;1.056707;1.049885;1.086659;1.043182;1.038251;1.043954;1.042085;1.037387;1.022911;1.000285;1.000284;1.000283;1.000283;1.000284;230.831171;-0.071060;38.539300;-0.008984;0.003020;-1.817487;63.741444;36.490197;40.341767;22.685641;0.072813;0.782113;5.000000;
91.900540;1.057668;1.041218;1.008402;0.998777;0.990802;1.056780;1.049885;1.086643;1.043196;1.038275;1.044002;1.042153;1.037450;1.022947;1.000285;1.000284;1.000284;1.000284;1.000284;230.845070;-0.074010;38.559862;-0.027390;-0.006543;-1.815352;63.703891;36.494350;40.398727;22.675485;0.072812;0.782103;5.000000;
92.949116;1.057654;1.041201;1.008393;0.998771;0.990797;1.056815;1.049883;1.086632;1.043202;1.038286;1.044024;1.042185;1.037481;1.022963;1.000285;1.000285;1.000285;1.000284;1.000284;230.837400;-0.073735;38.555637;-0.015725;-0.008059;-1.810790;63.676359;36.491219;40.428006;22.669542;0.072812;0.782094;5.000000;
95.046268;1.057647;1.041192;1.008389;0.998767;0.990793;1.056825;1.049880;1.086626;1.043202;1.038288;1.044030;1.042194;1.037489;1.022967;1.000285;1.000285;1.000285;1.000285;1.000285;230.832608;-0.073504;38.551563;-0.009046;-0.007484;-1.809596;63.665489;36.490541;40.437394;22.667653;0.072811;0.782087;5.000000;
99.240572;1.057644;1.041190;1.008388;0.998766;0.990792;1.056826;1.049880;1.086625;1.043202;1.038288;1.044031;1.042196;1.037490;1.022967;1.000286;1.000286;1.000286;1.000286;1.000286;230.830333;-0.073361;38.549754;-0.005956;-0.007221;-1.810646;63.663776;36.490298;40.439264;22.667372;0.072811;0.782085;5.000000;
107.629180;1.057644;1.041189;1.008388;0.998766;0.990792;1.056827;1.049880;1.086625;1.043202;1.038288;1.044031;1.042196;1.037490;1.022967;1.000287;1.000287;1.000287;1.000287;1.000287;230.828774;-0.073265;38.548567;-0.003750;-0.007055;-1.811250;63.663860;36.489664;40.439492;22.667335;0.072811;0.782084;5.000000;
117.629180;1.057643;1.041189;1.008388;0.998766;0.990792;1.056827;1.049880;1.086625;1.043202;1.038288;1.044031;1.042196;1.037490;1.022967;1.000287;1.000287;1.000287;1.000287;1.000287;230.828184;-0.073228;38.548117;-0.002905;-0.006992;-1.811331;63.663885;36.489353;40.439505;22.667322;0.072811;0.782084;5.000000;
127.629180;1.057643;1.041189;1.008388;0.998766;0.990792;1.056827;1.049880;1.086625;1.043202;1.038288;1.044031;1.042196;1.037490;1.022967;1.000287;1.000287;1.000287;1.000287;1.000287;230.828007;-0.073217;38.547982;-0.002649;-0.006973;-1.811316;63.663874;36.489248;40.439501;22.667317;0.072811;0.782084;5.000000;
137.629180;1.057643;1.041189;1.008388;0.998766;0.990792;1.056827;1.049880;1.086625;1.043202;1.038288;1.044031;1.042196;1.037490;1.022967;1.000287;1.000287;1.000287;1.000287;1.000287;230.827943;-0.073213;38.547933;-0.002557;-0.006966;-1.811315;63.663869;36.489212;40.439502;22.667316;0.072811;0.782084;5.000000;
147.629180;1.057643;1.041189;1.008388;0.998766;0.990792;1.056827;1.049880;1.086625;1.043202;1.038288;1.044031;1.042196;1.037490;1.022967;1.000287;1.000287;1.000287;1.000287;1.000287;230.827921;-0.073212;38.547916;-0.002525;-0.006964;-1.811312;63.663867;36.489199;40.439501;22.667315;0.072811;0.782084;5.000000;
150.000000;1.057643;1.041189;1.008388;0.998766;0.990792;1.056827;1.049880;1.086625;1.043202;1.038288;1.044031;1.042196;1.037490;1.022967;1.000287;1.000287;1.000287;1.000287;1.000287;230.827917;-0.073211;38.547913;-0.002519;-0.006963;-1.811312;63.663867;36.489197;40.439501;22.667315;0.072811;0.782084;5.000000;
