Time;U_NGEN;E_FD;P_GEN;Q_GEN;w_GEN;VOTHSG;P_LOAD;Q_LOAD;NETOMAC
0,297500;0,883444;3,941002;1,550688;0,715068;1,006814;-0,100000;0,857317;0,417333;
0,298500;0,883276;3,942851;1,552577;0,717102;1,006747;-0,100000;0,856991;0,417174;
0,299500;0,883106;3,944862;1,554435;0,719087;1,006680;-0,100000;0,856665;0,417015;
0,300500;0,882934;3,947034;1,556262;0,721025;1,006612;-0,100000;0,856338;0,416856;
0,301500;0,882760;3,949367;1,558060;0,722914;1,006544;-0,100000;0,856011;0,416697;
0,302500;0,882586;3,951859;1,559829;0,724756;1,006476;-0,100000;0,855684;0,416538;
0,303500;0,882409;3,954510;1,561569;0,726549;1,006408;-0,100000;0,855357;0,416379;
0,304500;0,882232;3,957317;1,563280;0,728301;1,006340;-0,100000;0,855031;0,416220;
0,305500;0,882054;3,960279;1,564963;0,730005;1,006271;-0,100000;0,854705;0,416061;
0,306500;0,881874;3,963394;1,566618;0,731670;1,006202;-0,100000;0,854380;0,415903;
0,307500;0,881695;3,966660;1,568244;0,733291;1,006133;-0,100000;0,854055;0,415745;
0,308500;0,881514;3,970076;1,569843;0,734873;1,006064;-0,100000;0,853732;0,415588;
0,309500;0,881333;3,973639;1,571415;0,736413;1,005994;-0,100000;0,853409;0,415431;
0,310500;0,881152;3,977347;1,572960;0,737915;1,005925;-0,100000;0,853088;0,415274;
0,311500;0,880971;3,981197;1,574478;0,739379;1,005855;-0,100000;0,852768;0,415119;
0,312500;0,880789;3,985188;1,575969;0,740804;1,005785;-0,100000;0,852450;0,414964;
0,313500;0,880608;3,989316;1,577434;0,742194;1,005714;-0,100000;0,852133;0,414810;
0,314500;0,880427;3,993578;1,578873;0,743548;1,005644;-0,100000;0,851819;0,414656;
0,315500;0,880246;3,997973;1,580286;0,744868;1,005573;-0,100000;0,851506;0,414504;
0,316500;0,880065;4,000000;1,581674;0,746152;1,005503;-0,100000;0,851195;0,414353;
0,317500;0,879884;4,000000;1,583035;0,747398;1,005432;-0,100000;0,850886;0,414202;
0,318500;0,879704;4,000000;1,584369;0,748612;1,005361;-0,100000;0,850578;0,414053;
0,319500;0,879525;4,000000;1,585679;0,749790;1,005289;-0,100000;0,850274;0,413904;
0,320500;0,879345;4,000000;1,586962;0,750943;1,005218;-0,100000;0,849970;0,413757;
0,321500;0,879167;4,000000;1,588220;0,752054;1,005146;-0,100000;0,849671;0,413611;
0,322500;0,878990;4,000000;1,589454;0,753137;1,005075;-0,100000;0,849374;0,413466;
0,323500;0,878814;4,000000;1,590661;0,754187;1,005003;-0,100000;0,849080;0,413323;
0,324500;0,878639;4,000000;1,591845;0,755206;1,004931;-0,100000;0,848789;0,413181;
0,325500;0,878465;4,000000;1,593004;0,756195;1,004858;-0,100000;0,848500;0,413041;
0,326500;0,878293;4,000000;1,594138;0,757156;1,004786;-0,100000;0,848215;0,412902;
0,327500;0,878122;4,000000;1,595248;0,758088;1,004714;-0,100000;0,847934;0,412765;
0,328500;0,877952;4,000000;1,596335;0,758991;1,004641;-0,100000;0,847655;0,412630;
0,329500;0,877785;4,000000;1,597397;0,759869;1,004568;-0,100000;0,847380;0,412496;
0,330500;0,877618;4,000000;1,598436;0,760717;1,004495;-0,100000;0,847109;0,412364;
0,331500;0,877454;4,000000;1,599451;0,761540;1,004422;-0,100000;0,846842;0,412233;
0,332500;0,877292;4,000000;1,600442;0,762338;1,004349;-0,100000;0,846578;0,412105;
0,333500;0,877131;4,000000;1,601411;0,763113;1,004276;-0,100000;0,846318;0,411979;
0,334500;0,876973;4,000000;1,602356;0,763859;1,004203;-0,100000;0,846062;0,411854;
0,335500;0,876817;4,000000;1,603279;0,764583;1,004129;-0,100000;0,845810;0,411731;
0,336500;0,876662;4,000000;1,604179;0,765284;1,004056;-0,100000;0,845562;0,411611;
0,337500;0,876511;4,000000;1,605057;0,765963;1,003982;-0,100000;0,845319;0,411492;
0,338500;0,876361;4,000000;1,605912;0,766620;1,003908;-0,100000;0,845079;0,411376;
0,339500;0,876214;4,000000;1,606744;0,767251;1,003834;-0,100000;0,844845;0,411262;
0,340500;0,876070;4,000000;1,607556;0,767862;1,003760;-0,100000;0,844615;0,411149;
0,341500;0,875928;4,000000;1,608345;0,768455;1,003686;-0,100000;0,844389;0,411040;
0,342500;0,875789;4,000000;1,609113;0,769025;1,003612;-0,100000;0,844168;0,410932;
0,343500;0,875653;4,000000;1,609858;0,769576;1,003537;-0,100000;0,843952;0,410827;
0,344500;0,875519;4,000000;1,610582;0,770107;1,003463;-0,100000;0,843741;0,410724;
0,345500;0,875389;4,000000;1,611285;0,770620;1,003388;-0,100000;0,843534;0,410624;
0,346500;0,875261;4,000000;1,611967;0,771113;1,003314;-0,100000;0,843333;0,410526;
0,347500;0,875137;4,000000;1,612628;0,771590;1,003239;-0,100000;0,843137;0,410430;
0,348500;0,875015;4,000000;1,613268;0,772048;1,003164;-0,100000;0,842946;0,410337;
0,349500;0,874897;4,000000;1,613888;0,772490;1,003089;-0,100000;0,842760;0,410247;
0,350500;0,874782;4,000000;1,614487;0,772913;1,003015;-0,100000;0,842579;0,410159;
0,351500;0,874670;4,000000;1,615065;0,773323;1,002940;-0,100000;0,842404;0,410074;
0,352500;0,874562;4,000000;1,615623;0,773713;1,002864;-0,100000;0,842235;0,409991;
0,353500;0,874457;4,000000;1,616162;0,774088;1,002789;-0,100000;0,842070;0,409911;
0,354500;0,874355;4,000000;1,616680;0,774450;1,002714;-0,100000;0,841912;0,409834;
0,355500;0,874257;4,000000;1,617178;0,774796;1,002639;-0,100000;0,841759;0,409759;
0,356500;0,874163;4,000000;1,617656;0,775129;1,002564;-0,100000;0,841611;0,409688;
0,357500;0,874072;4,000000;1,618114;0,775449;1,002488;-0,100000;0,841470;0,409619;
0,358500;0,873985;4,000000;1,618553;0,775753;1,002413;-0,100000;0,841334;0,409553;
0,359500;0,873902;4,000000;1,618972;0,776045;1,002337;-0,100000;0,841204;0,409489;
0,360500;0,873823;4,000000;1,619372;0,776323;1,002262;-0,100000;0,841080;0,409429;
0,361500;0,873747;4,000000;1,619753;0,776589;1,002186;-0,100000;0,840962;0,409372;
0,362500;0,873676;4,000000;1,620115;0,776842;1,002110;-0,100000;0,840851;0,409317;
0,363500;0,873608;4,000000;1,620457;0,777086;1,002035;-0,100000;0,840745;0,409266;
0,364500;0,873545;4,000000;1,620781;0,777316;1,001959;-0,100000;0,840645;0,409217;
0,365500;0,873485;4,000000;1,621085;0,777537;1,001883;-0,100000;0,840552;0,409172;
0,366500;0,873430;4,000000;1,621372;0,777745;1,001807;-0,100000;0,840465;0,409129;
0,367500;0,873379;4,000000;1,621639;0,777947;1,001732;-0,100000;0,840384;0,409090;
0,368500;0,873331;4,000000;1,621887;0,778136;1,001656;-0,100000;0,840310;0,409054;
0,369500;0,873289;4,000000;1,622118;0,778315;1,001580;-0,100000;0,840242;0,409021;
0,370500;0,873250;4,000000;1,622331;0,778485;1,001504;-0,100000;0,840180;0,408991;
0,371500;0,873216;4,000000;1,622524;0,778645;1,001428;-0,100000;0,840125;0,408964;
0,372500;0,873187;4,000000;1,622699;0,778799;1,001352;-0,100000;0,840076;0,408940;
0,373500;0,873161;4,000000;1,622857;0,778943;1,001276;-0,100000;0,840034;0,408920;
0,374500;0,873140;4,000000;1,622997;0,779078;1,001200;-0,100000;0,839999;0,408903;
0,375500;0,873124;4,000000;1,623118;0,779206;1,001124;-0,100000;0,839970;0,408889;
0,376500;0,873112;4,000000;1,623221;0,779327;1,001048;-0,100000;0,839948;0,408878;
0,377500;0,873105;4,000000;1,623307;0,779440;1,000972;-0,100000;0,839933;0,408871;
0,378500;0,873102;4,000000;1,623375;0,779545;1,000895;-0,100000;0,839925;0,408866;
0,379500;0,873104;4,000000;1,623425;0,779648;1,000819;-0,100000;0,839923;0,408866;
0,380500;0,873111;4,000000;1,623458;0,779741;1,000743;-0,100000;0,839928;0,408868;
0,381500;0,873123;4,000000;1,623474;0,779827;1,000667;-0,100000;0,839940;0,408874;
0,382500;0,873139;4,000000;1,623472;0,779910;1,000591;-0,100000;0,839959;0,408883;
0,383500;0,873160;4,000000;1,623452;0,779987;1,000515;-0,100000;0,839985;0,408896;
0,384500;0,873185;4,000000;1,623415;0,780058;1,000439;-0,100000;0,840018;0,408912;
0,385500;0,873216;4,000000;1,623360;0,780122;1,000363;-0,100000;0,840057;0,408931;
0,386500;0,873251;4,000000;1,623288;0,780186;1,000286;-0,100000;0,840104;0,408954;
0,387500;0,873291;4,000000;1,623200;0,780243;1,000210;-0,100000;0,840158;0,408980;
0,388500;0,873336;4,000000;1,623094;0,780295;1,000134;-0,100000;0,840219;0,409010;
0,389500;0,873387;4,000000;1,622971;0,780343;1,000058;-0,100000;0,840287;0,409043;
0,390500;0,873442;4,000000;1,622831;0,780391;0,999982;-0,100000;0,840362;0,409079;
0,391500;0,873502;4,000000;1,622673;0,780432;0,999906;-0,100000;0,840444;0,409119;
0,392500;0,873567;4,000000;1,622499;0,780471;0,999830;-0,100000;0,840534;0,409163;
0,393500;0,873637;4,000000;1,622307;0,780506;0,999754;-0,100000;0,840630;0,409210;
0,394500;0,873712;4,000000;1,622099;0,780538;0,999678;-0,100000;0,840734;0,409261;
0,395500;0,873792;4,000000;1,621874;0,780570;0,999602;-0,100000;0,840845;0,409315;
0,396500;0,873877;4,000000;1,621632;0,780599;0,999526;-0,100000;0,840963;0,409372;
0,397500;0,873967;4,000000;1,621373;0,780624;0,999450;-0,100000;0,841089;0,409433;
0,398500;0,874063;4,000000;1,621098;0,780650;0,999374;-0,100000;0,841222;0,409498;
0,399500;0,874163;4,000000;1,620805;0,780673;0,999299;-0,100000;0,841362;0,409566;
0,400500;0,874269;4,000000;1,620496;0,780695;0,999223;-0,100000;0,841509;0,409638;
0,401500;0,874380;4,000000;1,620169;0,780717;0,999147;-0,100000;0,841664;0,409713;
0,402500;0,874496;4,000000;1,619826;0,780737;0,999071;-0,100000;0,841826;0,409792;
0,403500;0,874617;4,000000;1,619467;0,780756;0,998996;-0,100000;0,841995;0,409874;
0,404500;0,874744;4,000000;1,619091;0,780775;0,998920;-0,100000;0,842171;0,409960;
0,405500;0,874875;4,000000;1,618698;0,780794;0,998844;-0,100000;0,842355;0,410050;
0,406500;0,875012;4,000000;1,618287;0,780813;0,998769;-0,100000;0,842547;0,410143;
0,407500;0,875154;4,000000;1,617861;0,780833;0,998693;-0,100000;0,842745;0,410239;
0,408500;0,875302;4,000000;1,617418;0,780855;0,998618;-0,100000;0,842951;0,410340;
0,409500;0,875454;4,000000;1,616958;0,780874;0,998543;-0,100000;0,843164;0,410444;
0,410500;0,875612;4,000000;1,616481;0,780897;0,998467;-0,100000;0,843385;0,410551;
0,411500;0,875775;4,000000;1,615987;0,780919;0,998392;-0,100000;0,843613;0,410662;
0,412500;0,875943;4,000000;1,615477;0,780942;0,998317;-0,100000;0,843849;0,410777;
0,413500;0,876117;4,000000;1,614951;0,780967;0,998242;-0,100000;0,844091;0,410895;
0,414500;0,876296;4,000000;1,614406;0,780993;0,998167;-0,100000;0,844342;0,411017;
0,415500;0,876480;4,000000;1,613846;0,781022;0,998092;-0,100000;0,844599;0,411142;
0,416500;0,876670;4,000000;1,613268;0,781054;0,998017;-0,100000;0,844864;0,411271;
0,417500;0,876864;4,000000;1,612675;0,781086;0,997942;-0,100000;0,845136;0,411403;
0,418500;0,877064;4,000000;1,612063;0,781121;0,997867;-0,100000;0,845416;0,411539;
0,419500;0,877270;4,000000;1,611436;0,781159;0,997792;-0,100000;0,845703;0,411679;
0,420500;0,877480;4,000000;1,610791;0,781198;0,997718;-0,100000;0,845997;0,411822;
0,421500;0,877696;4,000000;1,610129;0,781243;0,997643;-0,100000;0,846299;0,411969;
0,422500;0,877918;4,000000;1,609451;0,781287;0,997569;-0,100000;0,846608;0,412120;
0,423500;0,878144;4,000000;1,608755;0,781339;0,997494;-0,100000;0,846924;0,412274;
0,424500;0,878376;4,000000;1,608042;0,781393;0,997420;-0,100000;0,847248;0,412431;
0,425500;0,878613;4,000000;1,607313;0,781451;0,997346;-0,100000;0,847578;0,412592;
0,426500;0,878855;4,000000;1,606565;0,781512;0,997272;-0,100000;0,847917;0,412757;
0,427500;0,879103;4,000000;1,605802;0,781576;0,997198;-0,100000;0,848262;0,412925;
0,428500;0,879356;4,000000;1,605021;0,781643;0,997124;-0,100000;0,848615;0,413097;
0,429500;0,879614;4,000000;1,604222;0,781717;0,997050;-0,100000;0,848975;0,413272;
0,430500;0,879877;4,000000;1,603407;0,781797;0,996976;-0,100000;0,849342;0,413451;
0,431500;0,880145;4,000000;1,602575;0,781877;0,996903;-0,100000;0,849716;0,413633;
0,432500;0,880419;4,000000;1,601724;0,781966;0,996829;-0,100000;0,850098;0,413819;
0,433500;0,880698;4,000000;1,600857;0,782056;0,996756;-0,100000;0,850487;0,414008;
0,434500;0,880982;4,000000;1,599972;0,782155;0,996682;-0,100000;0,850883;0,414201;
0,435500;0,881272;4,000000;1,599069;0,782258;0,996609;-0,100000;0,851286;0,414397;
0,436500;0,881566;4,000000;1,598149;0,782367;0,996536;-0,100000;0,851696;0,414597;
0,437500;0,881866;4,000000;1,597213;0,782479;0,996463;-0,100000;0,852114;0,414800;
0,438500;0,882171;4,000000;1,596257;0,782600;0,996390;-0,100000;0,852538;0,415007;
0,439500;0,882481;4,000000;1,595284;0,782725;0,996317;-0,100000;0,852970;0,415217;
0,440500;0,882796;4,000000;1,594294;0,782857;0,996245;-0,100000;0,853408;0,415430;
0,441500;0,883116;4,000000;1,593285;0,782994;0,996172;-0,100000;0,853854;0,415647;
0,442500;0,883442;4,000000;1,592259;0,783139;0,996100;-0,100000;0,854306;0,415867;
0,443500;0,883772;4,000000;1,591215;0,783289;0,996028;-0,100000;0,854766;0,416091;
0,444500;0,884108;4,000000;1,590152;0,783446;0,995956;-0,100000;0,855232;0,416318;
0,445500;0,884448;4,000000;1,589072;0,783609;0,995884;-0,100000;0,855706;0,416549;
0,446500;0,884794;4,000000;1,587973;0,783782;0,995812;-0,100000;0,856186;0,416782;
0,447500;0,885145;3,999680;1,586856;0,783958;0,995740;-0,100000;0,856673;0,417019;
0,448500;0,885500;3,998952;1,585721;0,784144;0,995668;-0,100000;0,857167;0,417260;
0,449500;0,885860;3,997819;1,584566;0,784333;0,995597;-0,100000;0,857668;0,417503;
0,450500;0,886225;3,996284;1,583394;0,784532;0,995526;-0,100000;0,858175;0,417750;
0,451500;0,886595;3,994346;1,582202;0,784733;0,995455;-0,100000;0,858689;0,418001;
0,452500;0,886970;3,992011;1,580992;0,784945;0,995384;-0,100000;0,859209;0,418254;
0,453500;0,887350;3,989278;1,579762;0,785159;0,995313;-0,100000;0,859736;0,418510;
0,454500;0,887734;3,986150;1,578513;0,785384;0,995242;-0,100000;0,860269;0,418770;
0,455500;0,888123;3,982630;1,577244;0,785611;0,995172;-0,100000;0,860809;0,419033;
0,456500;0,888516;3,978719;1,575956;0,785845;0,995101;-0,100000;0,861356;0,419299;
0,457500;0,888914;3,974420;1,574647;0,786085;0,995031;-0,100000;0,861908;0,419568;
0,458500;0,889317;3,969735;1,573319;0,786331;0,994961;-0,100000;0,862467;0,419840;
0,459500;0,889724;3,964665;1,571971;0,786581;0,994891;-0,100000;0,863032;0,420115;
0,460500;0,890136;3,959213;1,570602;0,786841;0,994821;-0,100000;0,863604;0,420393;
0,461500;0,890552;3,953382;1,569213;0,787103;0,994752;-0,100000;0,864181;0,420674;
0,462500;0,890972;3,947173;1,567803;0,787369;0,994683;-0,100000;0,864765;0,420958;
0,463500;0,891397;3,940588;1,566373;0,787641;0,994613;-0,100000;0,865355;0,421245;
0,464500;0,891826;3,933629;1,564921;0,787920;0,994544;-0,100000;0,865950;0,421535;
0,465500;0,892259;3,926299;1,563447;0,788205;0,994476;-0,100000;0,866552;0,421828;
0,466500;0,892696;3,918600;1,561954;0,788493;0,994407;-0,100000;0,867159;0,422124;
0,467500;0,893138;3,910534;1,560438;0,788785;0,994339;-0,100000;0,867772;0,422422;
0,468500;0,893584;3,902103;1,558900;0,789082;0,994270;-0,100000;0,868391;0,422724;
0,469500;0,894033;3,893309;1,557341;0,789387;0,994202;-0,100000;0,869016;0,423028;
0,470500;0,894486;3,884156;1,555761;0,789694;0,994134;-0,100000;0,869646;0,423334;
0,471500;0,894944;3,874644;1,554158;0,790005;0,994067;-0,100000;0,870282;0,423644;
0,472500;0,895406;3,864777;1,552532;0,790322;0,993999;-0,100000;0,870923;0,423956;
0,473500;0,895871;3,854556;1,550883;0,790642;0,993932;-0,100000;0,871570;0,424271;
0,474500;0,896340;3,843984;1,549212;0,790966;0,993865;-0,100000;0,872222;0,424589;
0,475500;0,896813;3,833062;1,547518;0,791292;0,993798;-0,100000;0,872880;0,424909;
0,476500;0,897290;3,821794;1,545800;0,791625;0,993731;-0,100000;0,873543;0,425231;
0,477500;0,897770;3,810181;1,544059;0,791958;0,993665;-0,100000;0,874211;0,425557;
0,478500;0,898254;3,798226;1,542296;0,792298;0,993599;-0,100000;0,874884;0,425884;
0,479500;0,898742;3,785932;1,540507;0,792641;0,993533;-0,100000;0,875562;0,426214;
0,480500;0,899233;3,773299;1,538696;0,792986;0,993467;-0,100000;0,876245;0,426547;
0,481500;0,899727;3,760332;1,536860;0,793335;0,993401;-0,100000;0,876933;0,426882;
0,482500;0,900225;3,747032;1,535001;0,793685;0,993336;-0,100000;0,877626;0,427219;
0,483500;0,900726;3,733401;1,533117;0,794040;0,993271;-0,100000;0,878324;0,427559;
0,484500;0,901230;3,719443;1,531208;0,794399;0,993206;-0,100000;0,879026;0,427901;
0,485500;0,901738;3,705159;1,529275;0,794757;0,993141;-0,100000;0,879733;0,428245;
0,486500;0,902249;3,690552;1,527317;0,795119;0,993077;-0,100000;0,880444;0,428591;
0,487500;0,902762;3,675625;1,525334;0,795484;0,993013;-0,100000;0,881160;0,428939;
0,488500;0,903279;3,660380;1,523326;0,795853;0,992949;-0,100000;0,881881;0,429290;
0,489500;0,903799;3,644819;1,521293;0,796221;0,992885;-0,100000;0,882605;0,429643;
0,490500;0,904321;3,628945;1,519234;0,796592;0,992822;-0,100000;0,883334;0,429998;
0,491500;0,904847;3,612761;1,517148;0,796964;0,992759;-0,100000;0,884067;0,430354;
0,492500;0,905375;3,596270;1,515038;0,797339;0,992696;-0,100000;0,884804;0,430713;
0,493500;0,905906;3,579473;1,512902;0,797713;0,992633;-0,100000;0,885545;0,431074;
0,494500;0,906440;3,562374;1,510739;0,798091;0,992571;-0,100000;0,886290;0,431436;
0,495500;0,906976;3,544974;1,508551;0,798472;0,992509;-0,100000;0,887038;0,431801;
0,496500;0,907515;3,527278;1,506335;0,798850;0,992447;-0,100000;0,887791;0,432167;
0,497500;0,908056;3,509287;1,504093;0,799231;0,992386;-0,100000;0,888547;0,432535;
0,498500;0,908600;3,491004;1,501823;0,799612;0,992324;-0,100000;0,889306;0,432905;
0,499500;0,909146;3,472432;1,499527;0,799997;0,992263;-0,100000;0,890069;0,433276;
0,500500;0,909694;3,453574;1,497204;0,800381;0,992203;-0,100000;0,890836;0,433649;
0,501500;0,910245;3,434433;1,494855;0,800762;0,992142;-0,100000;0,891605;0,434024;
0,502500;0,910797;3,415010;1,492477;0,801147;0,992082;-0,100000;0,892378;0,434400;
0,503500;0,911352;3,395310;1,490072;0,801531;0,992023;-0,100000;0,893154;0,434778;
0,504500;0,911909;3,375334;1,487639;0,801915;0,991963;-0,100000;0,893933;0,435157;
0,505500;0,912467;3,355087;1,485178;0,802299;0,991904;-0,100000;0,894715;0,435538;
0,506500;0,913028;3,334570;1,482689;0,802684;0,991845;-0,100000;0,895500;0,435920;
0,507500;0,913590;3,313786;1,480174;0,803068;0,991786;-0,100000;0,896287;0,436303;
0,508500;0,914154;3,292739;1,477628;0,803452;0,991728;-0,100000;0,897078;0,436688;
0,509500;0,914720;3,271432;1,475055;0,803833;0,991670;-0,100000;0,897870;0,437074;
0,510500;0,915288;3,249867;1,472454;0,804218;0,991613;-0,100000;0,898666;0,437461;
0,511500;0,915856;3,228047;1,469823;0,804599;0,991555;-0,100000;0,899463;0,437849;
0,512500;0,916427;3,205976;1,467164;0,804977;0,991498;-0,100000;0,900263;0,438238;
0,513500;0,916999;3,183656;1,464477;0,805358;0,991442;-0,100000;0,901065;0,438629;
0,514500;0,917572;3,161091;1,461760;0,805736;0,991385;-0,100000;0,901869;0,439020;
0,515500;0,918146;3,138284;1,459014;0,806110;0,991329;-0,100000;0,902675;0,439413;
0,516500;0,918722;3,115237;1,456239;0,806485;0,991274;-0,100000;0,903483;0,439806;
0,517500;0,919298;3,091954;1,453435;0,806860;0,991218;-0,100000;0,904292;0,440200;
0,518500;0,919876;3,068438;1,450601;0,807228;0,991163;-0,100000;0,905103;0,440595;
0,519500;0,920455;3,044692;1,447738;0,807600;0,991109;-0,100000;0,905916;0,440990;
0,520500;0,921034;3,020720;1,444845;0,807965;0,991055;-0,100000;0,906731;0,441387;
0,521500;0,921615;2,996524;1,441923;0,808330;0,991001;-0,100000;0,907546;0,441784;
0,522500;0,922196;2,972108;1,438971;0,808695;0,990947;-0,100000;0,908363;0,442182;
0,523500;0,922778;2,947475;1,435988;0,809054;0,990894;-0,100000;0,909181;0,442580;
0,524500;0,923360;2,922629;1,432977;0,809412;0,990841;-0,100000;0,910000;0,442979;
0,525500;0,923943;2,897572;1,429935;0,809765;0,990789;-0,100000;0,910820;0,443378;
0,526500;0,924527;2,872308;1,426863;0,810117;0,990737;-0,100000;0,911641;0,443777;
0,527500;0,925111;2,846840;1,423762;0,810466;0,990685;-0,100000;0,912463;0,444177;
0,528500;0,925695;2,821172;1,420629;0,810812;0,990634;-0,100000;0,913285;0,444578;
0,529500;0,926280;2,795307;1,417467;0,811155;0,990583;-0,100000;0,914108;0,444978;
0,530500;0,926864;2,769248;1,414275;0,811494;0,990533;-0,100000;0,914931;0,445379;
0,531500;0,927449;2,743000;1,411052;0,811830;0,990483;-0,100000;0,915755;0,445780;
0,532500;0,928034;2,716564;1,407798;0,812160;0,990433;-0,100000;0,916578;0,446181;
0,533500;0,928619;2,689946;1,404515;0,812490;0,990384;-0,100000;0,917402;0,446582;
0,534500;0,929203;2,663147;1,401200;0,812813;0,990335;-0,100000;0,918226;0,446983;
0,535500;0,929788;2,636172;1,397856;0,813134;0,990286;-0,100000;0,919050;0,447384;
0,536500;0,930372;2,609025;1,394481;0,813451;0,990238;-0,100000;0,919873;0,447785;
0,537500;0,930956;2,581708;1,391075;0,813761;0,990191;-0,100000;0,920696;0,448185;
0,538500;0,931539;2,554225;1,387638;0,814069;0,990144;-0,100000;0,921519;0,448586;
0,539500;0,932122;2,526581;1,384172;0,814373;0,990097;-0,100000;0,922341;0,448986;
0,540500;0,932705;2,498777;1,380675;0,814671;0,990050;-0,100000;0,923163;0,449386;
0,541500;0,933286;2,470819;1,377146;0,814962;0,990004;-0,100000;0,923983;0,449785;
