time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____6_SM_generator_UStatorPu;GEN____2_SM_generator_UStatorPu;GEN____3_SM_generator_UStatorPu;GEN____8_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_voltageRegulator_EfdPu;GEN____1_SM_generator_theta;GEN____1_SM_generator_thetaInternal_value;GEN____1_SM_Speed_speedProtection_omegaMonitoredPu;GEN____1_SM_Speed_speedProtection_switchOffSignal;OMEGA_REF_omega_grp_0_value;OMEGA_REF_omegaRef_0_value;
5.096311;0.005976;0.680767;0.937344;0.713232;0.637336;0.893785;0.863554;0.999999;0.850371;0.852059;0.869675;0.878939;0.872708;0.845081;1.001411;0.998319;0.999191;0.996499;0.998474;12.619803;26.565681;275.170791;164.520447;24.394026;11.668979;608.352914;229.796604;96.714298;78.066577;0.241582;0.893785;0.761411;0.952262;1.031272;5.000000;5.000000;2.297114;4.989035;2.496270;0.338652;1.019472;1.001411;-1.000000;1.001411;0.999496;
5.098359;0.005968;0.680744;0.937366;0.713315;0.637433;0.894337;0.863746;1.000152;0.850649;0.852385;0.870114;0.879464;0.873216;0.845455;1.001441;0.998286;0.999173;0.996433;0.998440;12.590359;26.466938;274.947937;164.811279;24.456960;11.615911;608.255437;229.706160;97.050273;78.059256;0.241109;0.894337;0.761377;0.952277;1.031417;5.000000;5.000000;2.296805;4.977990;2.493359;0.339897;1.019648;1.001441;-1.000000;1.001441;0.999486;
5.102455;0.005952;0.680727;0.937425;0.713496;0.637640;0.895452;0.864142;1.000465;0.851218;0.853051;0.871003;0.880523;0.874244;0.846213;1.001502;0.998219;0.999138;0.996300;0.998372;12.535633;26.258155;274.526938;165.406950;24.582456;11.513255;608.130250;229.522480;97.724909;78.042432;0.240207;0.895452;0.761343;0.952324;1.031714;5.000000;5.000000;2.295858;4.955682;2.487418;0.342465;1.020040;1.001502;-1.000000;1.001502;0.999466;
5.110647;0.005922;0.680795;0.937606;0.713908;0.638098;0.897712;0.864972;1.001115;0.852401;0.854424;0.872816;0.882671;0.876332;0.847767;1.001622;0.998087;0.999067;0.996040;0.998235;12.441307;25.794072;273.771738;166.654837;24.832273;11.320332;608.130506;229.146154;99.080081;78.001779;0.238559;0.897712;0.761398;0.952479;1.032329;5.000000;5.000000;2.292777;4.910494;2.475131;0.347910;1.020992;1.001622;-1.000000;1.001622;0.999426;
5.127031;0.005872;0.681258;0.938166;0.714871;0.639134;0.902256;0.866738;1.002481;0.854878;0.857266;0.876506;0.886995;0.880545;0.850953;1.001863;0.997824;0.998925;0.995538;0.997960;12.302997;24.675865;272.529824;169.377236;25.328081;10.973842;608.947771;228.370403;101.786287;77.903050;0.235791;0.902256;0.761905;0.952981;1.033615;5.000000;5.000000;2.282719;4.819605;2.449412;0.360039;1.023579;1.001863;-1.000000;1.001863;0.999345;
5.143415;0.005831;0.682069;0.938942;0.715956;0.640266;0.906747;0.868589;1.003904;0.857439;0.860170;0.880202;0.891272;0.884727;0.854171;1.002102;0.997564;0.998782;0.995065;0.997683;12.220309;23.303092;271.561434;172.401217;25.818727;10.668156;610.657000;227.576530;104.461540;77.792001;0.233613;0.906747;0.762835;0.953696;1.034951;5.000000;5.000000;2.268426;4.729789;2.422686;0.373816;1.027095;1.002102;-1.000000;1.002102;0.999265;
5.159799;0.005796;0.683126;0.939875;0.717093;0.641428;0.911094;0.870464;1.005349;0.860015;0.863062;0.883823;0.895415;0.888790;0.857344;1.002340;0.997306;0.998636;0.994626;0.997404;12.179968;21.685264;270.769090;175.719128;26.301312;10.390197;613.031328;226.777760;107.080013;77.680326;0.231895;0.911095;0.764069;0.954565;1.036308;5.000000;5.000000;2.251041;4.642830;2.395540;0.389233;1.031555;1.002340;-1.000000;1.002340;0.999185;
5.176183;0.005765;0.684347;0.940917;0.718230;0.642570;0.915240;0.872317;1.006788;0.862552;0.865887;0.887312;0.899366;0.892678;0.860417;1.002576;0.997051;0.998488;0.994225;0.997123;12.171098;19.842769;270.075589;179.317265;26.770199;10.129614;615.893055;225.983023;109.626174;77.576187;0.230529;0.915243;0.765512;0.955542;1.037664;5.000000;5.000000;2.231505;4.559873;2.368430;0.406285;1.036961;1.002576;-1.000000;1.002576;0.999105;
5.192567;0.005737;0.685673;0.942029;0.719330;0.643658;0.919153;0.874118;1.008203;0.865012;0.868608;0.890633;0.903095;0.896358;0.863355;1.002812;0.996798;0.998338;0.993867;0.996840;12.185053;17.803702;269.421561;183.178355;27.218022;9.878441;619.110105;225.197850;112.091822;77.484825;0.229430;0.919158;0.767093;0.956589;1.039001;5.000000;5.000000;2.210570;4.481569;2.341691;0.424963;1.043312;1.002812;-1.000000;1.002812;0.999025;
5.198531;0.005727;0.686164;0.942438;0.719712;0.644033;0.920510;0.874750;1.008702;0.865877;0.869561;0.891789;0.904388;0.897636;0.864379;1.002897;0.996706;0.998283;0.993748;0.996737;12.193122;17.029261;269.173767;184.638344;27.371312;9.787034;620.327744;224.915803;112.965388;77.454612;0.229073;0.920523;0.767685;0.956976;1.039479;5.000000;5.000000;2.202819;4.454268;2.332129;0.432162;1.045851;1.002897;-1.000000;1.002897;0.998996;
5.225335;0.005681;0.688452;0.944328;0.721330;0.645606;0.926263;0.877484;1.010907;0.869614;0.873659;0.896720;0.909867;0.903063;0.868761;1.003278;0.996298;0.998030;0.993292;0.996271;12.250494;13.339257;268.029348;191.566196;27.999753;9.378213;626.177650;223.664513;116.776612;77.349145;0.227746;0.926263;0.770446;0.958762;1.041571;5.000000;5.000000;2.167112;4.339461;2.290277;0.467161;1.058784;1.003278;-1.000000;1.003278;0.998864;
5.258103;0.005620;0.691294;0.946646;0.723020;0.647224;0.932419;0.880488;1.013414;0.873724;0.878132;0.902035;0.915722;0.908884;0.873502;1.003737;0.995808;0.997711;0.992913;0.995702;12.341529;8.581773;266.385188;200.716400;28.573985;8.863266;633.856164;222.198806;121.100880;77.280662;0.226562;0.932449;0.773926;0.960956;1.043981;5.000000;5.000000;2.123222;4.215758;2.242080;0.515772;1.077876;1.003737;-1.000000;1.003737;0.998704;
5.281526;0.005570;0.693288;0.948254;0.724033;0.648191;0.936295;0.882399;1.015061;0.876338;0.880965;0.905385;0.919404;0.912551;0.876492;1.004062;0.995463;0.997474;0.992762;0.995298;12.403617;5.217674;264.952893;207.594626;28.806172;8.475256;639.534666;221.198472;123.964521;77.262894;0.225909;0.936387;0.776415;0.962485;1.045601;5.000000;5.000000;2.092638;4.136980;2.209690;0.554414;1.093589;1.004062;-1.000000;1.004062;0.998589;
5.290871;0.005549;0.694092;0.948893;0.724407;0.648547;0.937748;0.883131;1.015718;0.877331;0.882038;0.906646;0.920784;0.913927;0.877619;1.004191;0.995327;0.997379;0.992729;0.995138;12.428504;3.882485;264.339118;210.421557;28.859661;8.317244;641.883564;220.807237;125.063521;77.270647;0.225692;0.937847;0.777408;0.963086;1.046223;5.000000;5.000000;2.080619;4.107794;2.197247;0.570736;1.100364;1.004191;-1.000000;1.004191;0.998543;
5.323639;0.005461;0.696799;0.951020;0.725558;0.649669;0.942478;0.885472;1.017844;0.880497;0.885467;0.910709;0.925271;0.918390;0.881239;1.004638;0.994857;0.997033;0.992728;0.994587;12.486847;-0.396881;261.792793;220.461939;28.783263;7.732323;650.097843;219.482007;128.686024;77.298563;0.225008;0.942637;0.780829;0.965104;1.048312;5.000000;5.000000;2.040264;4.011985;2.155475;0.631989;1.125956;1.004638;-1.000000;1.004638;0.998382;
5.356407;0.005354;0.699400;0.953007;0.726564;0.650704;0.946814;0.887585;1.019829;0.883301;0.888522;0.914381;0.929384;0.922460;0.884493;1.005079;0.994399;0.996675;0.992881;0.994057;12.495962;-3.932278;258.683662;230.626070;28.290349;7.107127;658.404637;218.212577;131.963464;77.342502;0.224428;0.947015;0.784161;0.966988;1.050274;5.000000;5.000000;2.002586;3.924428;2.116227;0.699464;1.154346;1.005079;-1.000000;1.005079;0.998222;
5.389175;0.005224;0.701899;0.954851;0.727530;0.651773;0.950954;0.889555;1.021714;0.885836;0.891318;0.917821;0.933319;0.926320;0.887521;1.005514;0.993953;0.996303;0.993152;0.993558;12.437703;-6.458949;254.988070;240.715315;27.352787;6.445920;666.745978;216.984003;134.891607;77.380862;0.223923;0.951169;0.787402;0.968736;1.052142;5.000000;5.000000;1.967630;3.841343;2.078862;0.773094;1.185131;1.005514;-1.000000;1.005514;0.998062;
5.421943;0.005068;0.704307;0.956563;0.728549;0.652977;0.955048;0.891454;1.023533;0.888182;0.893949;0.921154;0.937223;0.930110;0.890433;1.005943;0.993522;0.995919;0.993495;0.993101;12.295874;-7.790964;250.715476;250.551090;25.974061;5.757734;675.084143;215.782290;137.460701;77.397426;0.223466;0.955242;0.790558;0.970355;1.053943;5.000000;5.000000;1.935244;3.759888;2.042850;0.852812;1.217774;1.005943;-1.000000;1.005943;0.997904;
5.454711;0.004885;0.706639;0.958155;0.729692;0.654387;0.959182;0.893331;1.025311;0.890396;0.896478;0.924455;0.941181;0.933912;0.893300;1.006367;0.993107;0.995522;0.993859;0.992692;12.056225;-7.831656;245.907144;259.979333;24.192208;5.055946;683.392154;214.597349;139.662696;77.384184;0.223047;0.959321;0.793637;0.971859;1.055693;5.000000;5.000000;1.905174;3.678311;2.007840;0.938551;1.251650;1.006367;-1.000000;1.006367;0.997746;
5.487479;0.004671;0.708904;0.959642;0.731001;0.656033;0.963376;0.895208;1.027056;0.892506;0.898932;0.927748;0.945212;0.937747;0.896144;1.006786;0.992707;0.995115;0.994192;0.992341;11.706884;-6.584387;240.638086;268.875325;22.081768;4.358032;691.649006;213.425692;141.497582;77.342136;0.222666;0.963425;0.796646;0.973260;1.057399;5.000000;5.000000;1.877151;3.596232;1.973727;1.030244;1.285982;1.006786;-1.000000;1.006786;0.997590;
5.533251;0.004319;0.711992;0.961552;0.733094;0.658659;0.969041;0.897837;1.029563;0.895255;0.902157;0.932146;0.950682;0.942903;0.899943;1.007363;0.992178;0.994530;0.994504;0.991952;11.020140;-3.020881;232.801136;280.211168;18.857754;3.431157;703.154738;211.805400;143.348266;77.329705;0.221969;0.969043;0.800699;0.975060;1.059629;5.000000;5.000000;1.841153;3.483873;1.929127;1.168153;1.332629;1.007363;-1.000000;1.007363;0.997374;
5.579023;0.003906;0.714934;0.963308;0.735401;0.661529;0.974377;0.900290;1.031806;0.897667;0.905036;0.936195;0.955851;0.947721;0.903419;1.007933;0.991682;0.993929;0.994559;0.991684;10.092742;2.210588;224.662914;290.195593;15.599945;2.623276;714.412763;210.292998;144.539313;77.266984;0.221482;0.974379;0.804641;0.976706;1.061773;5.000000;5.000000;1.808227;3.377155;1.886248;1.317389;1.373258;1.007933;-1.000000;1.007933;0.997160;
5.624795;0.003434;0.717763;0.964918;0.737828;0.664471;0.979118;0.902560;1.033867;0.899758;0.907534;0.939744;0.960456;0.951978;0.906468;1.008494;0.991221;0.993316;0.994297;0.991523;8.937323;8.315365;216.723351;298.767554;12.738728;2.013484;725.437322;208.883036;145.166636;77.220456;0.221089;0.979118;0.808452;0.978214;1.063758;5.000000;5.000000;1.778073;3.282376;1.846550;1.477809;1.399653;1.008494;-1.000000;1.008494;0.996950;
5.670568;0.002918;0.720500;0.966395;0.740261;0.667304;0.983054;0.904628;1.035736;0.901567;0.909652;0.942695;0.964290;0.955508;0.909029;1.009050;0.990790;0.992694;0.993703;0.991446;7.593648;14.378910;209.503580;305.957113;10.692219;1.684006;736.177910;207.586862;145.365354;77.197189;0.220801;0.983051;0.812145;0.979598;1.065563;5.000000;5.000000;1.750377;3.203717;1.810454;1.649287;1.397158;1.009050;-1.000000;1.009050;0.996740;
5.716340;0.002391;0.723182;0.967759;0.742620;0.669902;0.986111;0.906526;1.037420;0.903210;0.911483;0.945073;0.967281;0.958276;0.911151;1.009599;0.990388;0.992067;0.992814;0.991418;6.133303;19.509781;203.509874;311.852080;9.809012;1.710999;746.574670;206.393962;145.295618;77.178591;0.220643;0.986107;0.815748;0.980877;1.067191;5.000000;5.000000;1.724798;3.142589;1.777893;1.831715;1.337647;1.009599;-1.000000;1.009599;0.996532;
5.750006;0.002037;0.725116;0.968635;0.744240;0.671583;0.987749;0.907818;1.038542;0.904358;0.912686;0.946461;0.968896;0.959799;0.912450;1.010000;0.990106;0.991605;0.992020;0.991400;5.042005;22.220881;200.145904;315.383171;10.044388;1.989214;753.903705;205.523631;145.137297;77.166311;0.220622;0.987832;0.818367;0.981763;1.068278;5.000000;5.000000;1.707090;3.108086;1.756146;1.972828;1.230112;1.010000;-1.000000;1.010000;0.996379;
5.750006;0.002037;0.725116;0.968635;0.744240;0.671583;0.987749;0.907818;1.038542;0.904358;0.912686;0.946461;0.968896;0.959799;0.912450;1.010000;0.990106;0.991605;0.992020;0.991400;5.042005;22.220881;200.145904;315.383171;10.044388;1.989214;753.903705;205.523631;145.137297;77.166311;0.220622;0.987832;0.818367;0.981763;1.068278;5.000000;5.000000;1.707090;3.108086;1.756146;1.972828;1.230112;1.010000;-1.000000;1.010000;0.996379;
5.762112;0.001929;0.725862;0.969030;0.744869;0.672208;0.988346;0.908317;1.038934;0.904836;0.913175;0.946995;0.969484;0.960365;0.912959;1.010143;0.990008;0.991438;0.991706;0.991395;4.660888;22.985132;199.168600;316.561011;10.312165;2.152327;756.573233;205.270759;145.117564;77.137035;0.220634;0.988344;0.819303;0.982070;1.068646;5.000000;5.000000;1.700951;3.097847;1.748783;2.025006;1.172943;1.010143;-1.000000;1.010143;0.996323;
5.807884;0.001689;0.728599;0.970225;0.747002;0.674222;0.989887;0.910043;1.040270;0.906561;0.914853;0.948600;0.971022;0.961907;0.914580;1.010681;0.989644;0.990810;0.990488;0.991332;3.310287;24.361440;196.766918;320.177354;12.261814;3.032916;766.127067;204.173315;144.970148;77.046795;0.220664;0.989884;0.822842;0.983184;1.069911;5.000000;5.000000;1.678663;3.067047;1.723495;2.229090;0.871926;1.010681;-1.000000;1.010681;0.996114;
5.850006;0.001809;0.731206;0.971255;0.748863;0.675838;0.990779;0.911570;1.041341;0.908252;0.916417;0.949855;0.971931;0.962921;0.915951;1.011171;0.989319;0.990235;0.989377;0.991201;0.000000;23.689745;196.357068;322.575783;15.221042;0.000000;774.496546;203.137417;144.916883;76.931016;0.221025;0.990846;0.826164;0.984185;1.070913;5.000000;5.000000;1.658656;3.047804;1.703440;2.426382;0.000000;1.011171;-1.000000;1.011171;0.995918;
5.850006;0.002074;0.732465;0.971535;0.749945;0.677195;0.991444;0.912275;1.041652;0.908992;0.917138;0.950546;0.972594;0.963586;0.916646;1.011171;0.989319;0.990235;0.989377;0.991201;0.000000;23.743633;196.947043;322.776626;15.257988;0.000000;773.219123;202.295945;144.690482;76.722343;0.000000;0.991444;0.827067;0.984361;1.071130;5.000000;5.000000;1.655130;3.035849;1.699102;2.426382;0.000000;1.011171;1.000000;1.011171;0.989960;
5.850007;0.002074;0.732465;0.971535;0.749945;0.677195;0.991444;0.912275;1.041652;0.908992;0.917138;0.950546;0.972594;0.963586;0.916646;1.011171;0.989319;0.990235;0.989377;0.991201;0.000000;23.743592;196.947028;322.776667;15.258070;0.000000;773.219327;202.295919;144.690483;76.722339;0.000000;0.991444;0.827067;0.984361;1.071130;5.000000;5.000000;1.655129;3.035849;1.699101;2.426382;0.000000;1.011171;1.000000;1.011171;0.989960;
5.850008;0.002074;0.732465;0.971535;0.749945;0.677195;0.991444;0.912275;1.041652;0.908992;0.917138;0.950546;0.972594;0.963586;0.916646;1.011171;0.989319;0.990235;0.989377;0.991201;0.000000;23.743551;196.947014;322.776709;15.258153;0.000000;773.219532;202.295894;144.690485;76.722335;0.000000;0.991444;0.827067;0.984361;1.071130;5.000000;5.000000;1.655129;3.035848;1.699101;2.426382;0.000000;1.011171;1.000000;1.011171;0.989960;
5.850010;0.002074;0.732466;0.971535;0.749945;0.677195;0.991444;0.912275;1.041652;0.908992;0.917138;0.950546;0.972594;0.963586;0.916646;1.011171;0.989319;0.990235;0.989377;0.991201;0.000000;23.743469;196.946984;322.776791;15.258318;0.000000;773.219941;202.295843;144.690488;76.722327;0.000000;0.991444;0.827068;0.984361;1.071130;5.000000;5.000000;1.655128;3.035847;1.699100;2.426382;0.000000;1.011171;1.000000;1.011171;0.989960;
5.850014;0.002074;0.732466;0.971536;0.749945;0.677195;0.991444;0.912275;1.041653;0.908992;0.917138;0.950547;0.972594;0.963586;0.916647;1.011171;0.989319;0.990235;0.989377;0.991201;0.000000;23.743305;196.946925;322.776957;15.258648;0.000000;773.220760;202.295742;144.690494;76.722310;0.000000;0.991444;0.827068;0.984361;1.071130;5.000000;5.000000;1.655126;3.035846;1.699098;2.426382;0.000000;1.011171;1.000000;1.011171;0.989960;
5.850022;0.002074;0.732466;0.971536;0.749945;0.677196;0.991444;0.912276;1.041653;0.908993;0.917139;0.950547;0.972594;0.963586;0.916647;1.011171;0.989319;0.990235;0.989377;0.991201;0.000000;23.742977;196.946808;322.777288;15.259309;0.000000;773.222398;202.295538;144.690505;76.722277;0.000000;0.991444;0.827069;0.984361;1.071131;5.000000;5.000000;1.655122;3.035843;1.699095;2.426382;0.000000;1.011171;1.000000;1.011171;0.989960;
5.850038;0.002074;0.732467;0.971536;0.749946;0.677196;0.991445;0.912276;1.041653;0.908993;0.917139;0.950547;0.972594;0.963587;0.916647;1.011171;0.989318;0.990235;0.989377;0.991201;0.000000;23.742321;196.946573;322.777951;15.260630;0.000000;773.225673;202.295132;144.690529;76.722211;0.000000;0.991445;0.827070;0.984362;1.071131;5.000000;5.000000;1.655114;3.035836;1.699088;2.426382;0.000000;1.011171;1.000000;1.011171;0.989960;
5.850070;0.002074;0.732470;0.971537;0.749948;0.677198;0.991445;0.912277;1.041654;0.908995;0.917140;0.950548;0.972595;0.963587;0.916649;1.011171;0.989318;0.990234;0.989376;0.991200;0.000000;23.741008;196.946103;322.779275;15.263274;0.000000;773.232223;202.294318;144.690575;76.722079;0.000000;0.991445;0.827073;0.984362;1.071132;5.000000;5.000000;1.655099;3.035824;1.699074;2.426382;0.000000;1.011171;1.000000;1.011171;0.989959;
5.850134;0.002074;0.732474;0.971539;0.749951;0.677200;0.991447;0.912280;1.041655;0.908998;0.917143;0.950550;0.972596;0.963589;0.916651;1.011171;0.989318;0.990234;0.989374;0.991200;0.000000;23.738379;196.945167;322.781923;15.268562;0.000000;773.245322;202.292692;144.690669;76.721814;0.000000;0.991447;0.827078;0.984364;1.071133;5.000000;5.000000;1.655068;3.035798;1.699045;2.426382;0.000000;1.011171;1.000000;1.011171;0.989958;
5.850262;0.002074;0.732482;0.971542;0.749957;0.677205;0.991449;0.912285;1.041659;0.909003;0.917148;0.950554;0.972599;0.963592;0.916655;1.011171;0.989317;0.990232;0.989371;0.991200;0.000000;23.733108;196.943306;322.787211;15.279146;0.000000;773.271516;202.289439;144.690857;76.721284;0.000000;0.991449;0.827089;0.984367;1.071136;5.000000;5.000000;1.655005;3.035747;1.698989;2.426382;0.000000;1.011171;1.000000;1.011171;0.989957;
5.850518;0.002074;0.732500;0.971549;0.749969;0.677215;0.991454;0.912295;1.041665;0.909015;0.917159;0.950562;0.972604;0.963598;0.916664;1.011171;0.989315;0.990228;0.989364;0.991199;0.000000;23.722513;196.939629;322.797763;15.300340;0.000000;773.323889;202.282936;144.691236;76.720225;0.000000;0.991454;0.827110;0.984373;1.071141;5.000000;5.000000;1.654880;3.035645;1.698876;2.426382;0.000000;1.011171;1.000000;1.011171;0.989954;
5.851030;0.002074;0.732534;0.971562;0.749993;0.677236;0.991464;0.912314;1.041677;0.909037;0.917180;0.950578;0.972614;0.963610;0.916682;1.011171;0.989311;0.990221;0.989350;0.991197;0.000000;23.701114;196.932455;322.818762;15.342836;0.000000;773.428576;202.269940;144.692004;76.718108;0.000000;0.991464;0.827153;0.984386;1.071153;5.000000;5.000000;1.654631;3.035444;1.698651;2.426382;0.000000;1.011171;1.000000;1.011171;0.989949;
5.852054;0.002074;0.732603;0.971589;0.750040;0.677276;0.991484;0.912353;1.041702;0.909083;0.917221;0.950610;0.972635;0.963634;0.916717;1.011171;0.989303;0.990207;0.989323;0.991193;0.000000;23.657481;196.918828;322.860347;15.428256;0.000000;773.637715;202.243984;144.693586;76.713874;0.000000;0.991484;0.827238;0.984411;1.071175;5.000000;5.000000;1.654133;3.035045;1.698203;2.426382;0.000000;1.011171;1.000000;1.011171;0.989937;
5.854102;0.002075;0.732740;0.971642;0.750135;0.677356;0.991523;0.912430;1.041750;0.909174;0.917304;0.950673;0.972674;0.963681;0.916788;1.011171;0.989287;0.990179;0.989269;0.991184;0.000000;23.566901;196.894457;322.941869;15.600794;0.000000;774.055061;202.192216;144.696941;76.705407;0.000000;0.991523;0.827408;0.984460;1.071219;5.000000;5.000000;1.653141;3.034270;1.697317;2.426382;0.000000;1.011171;1.000000;1.011171;0.989915;
5.858198;0.002076;0.733015;0.971749;0.750324;0.677514;0.991596;0.912583;1.041845;0.909356;0.917470;0.950797;0.972750;0.963772;0.916927;1.011171;0.989256;0.990124;0.989163;0.991167;0.000000;23.372649;196.857249;323.098349;15.952517;0.000000;774.886119;202.089233;144.704482;76.688476;0.000000;0.991596;0.827748;0.984559;1.071306;5.000000;5.000000;1.651169;3.032800;1.695581;2.426382;0.000000;1.011171;1.000000;1.011171;0.989870;
5.866390;0.002077;0.733562;0.971959;0.750694;0.677820;0.991728;0.912883;1.042028;0.909718;0.917796;0.951035;0.972886;0.963942;0.917198;1.011171;0.989194;0.990012;0.988953;0.991129;0.000000;22.933332;196.828840;323.385191;16.681330;0.000000;776.534344;201.885333;144.723348;76.654614;0.000000;0.991728;0.828425;0.984754;1.071473;5.000000;5.000000;1.647273;3.030165;1.692253;2.426382;0.000000;1.011171;1.000000;1.011171;0.989779;
5.882774;0.002080;0.734653;0.972369;0.751409;0.678393;0.991938;0.913459;1.042364;0.910434;0.918436;0.951480;0.973105;0.964237;0.917716;1.011171;0.989069;0.989790;0.988552;0.991040;0.000000;21.866094;196.953811;323.855003;18.229724;0.000000;779.779623;201.484852;144.778467;76.586882;0.000000;0.991938;0.829768;0.985134;1.071776;5.000000;5.000000;1.639658;3.025960;1.686178;2.426382;0.000000;1.011171;1.000000;1.011171;0.989599;
5.915542;0.002085;0.736827;0.973159;0.752754;0.679415;0.992195;0.914513;1.042915;0.911826;0.919657;0.952263;0.973379;0.964685;0.918662;1.011171;0.988821;0.989350;0.987841;0.990806;0.000000;19.120936;197.897232;324.378007;21.593289;0.000000;786.091910;200.707662;144.961770;76.452341;0.000000;0.992195;0.832428;0.985865;1.072269;5.000000;5.000000;1.625038;3.020827;1.676324;2.426382;0.000000;1.011171;1.000000;1.011171;0.989237;
5.948310;0.002091;0.738999;0.973911;0.754002;0.680303;0.992276;0.915428;1.043301;0.913135;0.920778;0.952908;0.973474;0.964973;0.919482;1.011171;0.988573;0.988915;0.987267;0.990497;0.000000;15.772127;199.707915;324.336859;25.177424;0.000000;792.193216;199.958089;145.230611;76.321535;0.000000;0.992280;0.835060;0.986561;1.072609;5.000000;5.000000;1.611135;3.019134;1.669521;2.426382;0.000000;1.011171;1.000000;1.011171;0.988876;
5.981078;0.002096;0.741179;0.974632;0.755184;0.681107;0.992254;0.916213;1.043540;0.914341;0.921792;0.953441;0.973460;0.965157;0.920189;1.011171;0.988322;0.988486;0.986845;0.990111;0.000000;12.132754;202.288142;323.720660;28.789885;0.000000;798.112438;199.228819;145.560578;76.194491;0.000000;0.992266;0.837678;0.987226;1.072811;5.000000;5.000000;1.597827;3.019406;1.665477;2.426382;0.000000;1.011171;1.000000;1.011171;0.988515;
5.999999;0.002099;0.742444;0.975037;0.755855;0.681562;0.992237;0.916623;1.043629;0.914993;0.922335;0.953721;0.973445;0.965250;0.920563;1.011171;0.988175;0.988241;0.986670;0.989855;0.000000;10.050008;204.075332;323.099436;30.799956;0.000000;801.457356;198.811585;145.765239;76.121061;0.000000;0.992254;0.839186;0.987599;1.072879;5.000000;5.000000;1.590358;3.019651;1.664120;2.426382;0.000000;1.011171;1.000000;1.011171;0.988307;
5.999999;1.095886;1.099368;1.047825;1.067751;1.073480;1.169398;1.120178;1.137278;1.126193;1.126126;1.144004;1.150812;1.144583;1.114897;1.011171;0.988175;0.988241;0.986670;0.989855;0.000000;-20.810744;4.507381;284.529305;25.398662;0.000000;82.587670;-63.277482;55.034708;11.486507;0.000000;1.169398;1.106076;1.044294;1.141353;5.000000;0.123374;0.456463;-0.523230;0.294641;2.426382;0.000000;1.011171;1.000000;1.011171;0.988307;
6.000000;1.095887;1.099369;1.047825;1.067752;1.073481;1.169399;1.120179;1.137279;1.126194;1.126127;1.144005;1.150813;1.144583;1.114898;1.011171;0.988175;0.988241;0.986670;0.989855;0.000000;-20.810788;4.507721;284.529250;25.398730;0.000000;82.588556;-63.278103;55.034805;11.486273;0.000000;1.169399;1.106077;1.044295;1.141353;5.000000;0.123380;0.456453;-0.523249;0.294636;2.426382;0.000000;1.011171;1.000000;1.011171;0.988307;
6.000001;1.095888;1.099371;1.047826;1.067753;1.073482;1.169400;1.120179;1.137279;1.126194;1.126127;1.144006;1.150814;1.144584;1.114898;1.011171;0.988175;0.988241;0.986670;0.989855;0.000000;-20.810829;4.508062;284.529195;25.398799;0.000000;82.589443;-63.278729;55.034900;11.486037;0.000000;1.169400;1.106078;1.044295;1.141354;5.000000;0.123354;0.456444;-0.523268;0.294632;2.426382;0.000000;1.011171;1.000000;1.011171;0.988307;
6.000003;1.095890;1.099373;1.047827;1.067755;1.073484;1.169402;1.120181;1.137279;1.126196;1.126129;1.144008;1.150816;1.144586;1.114900;1.011171;0.988175;0.988241;0.986670;0.989855;0.000000;-20.810913;4.508744;284.529086;25.398936;0.000000;82.591218;-63.279981;55.035088;11.485565;0.000000;1.169402;1.106081;1.044296;1.141354;5.000000;0.123299;0.456425;-0.523306;0.294623;2.426382;0.000000;1.011171;1.000000;1.011171;0.988307;
6.000007;1.095895;1.099378;1.047829;1.067758;1.073488;1.169406;1.120184;1.137281;1.126199;1.126132;1.144011;1.150819;1.144590;1.114903;1.011171;0.988175;0.988241;0.986671;0.989855;0.000000;-20.811080;4.510108;284.528867;25.399211;0.000000;82.594767;-63.282485;55.035466;11.484621;0.000000;1.169406;1.106086;1.044298;1.141355;5.000000;0.123196;0.456388;-0.523382;0.294606;2.426382;0.000000;1.011171;1.000000;1.011171;0.988307;
