time;B1-G1_generator_omegaPu;B1-G1_generator_PGen;B1-G1_generator_QGen;NETWORK_B1_U_value;B2-G1_generator_omegaPu;B2-G1_generator_PGen;B2-G1_generator_QGen;NETWORK_B2_U_value;B5-G1_generator_omegaPu;B5-G1_generator_PGen;B5-G1_generator_QGen;NETWORK_B5_U_value;
9.221572;1.000003;261.090580;-17.327587;139.932559;1.000002;39.942027;48.610377;137.718903;0.999999;-0.474788;35.957709;133.331915;
9.221604;1.000003;261.090590;-17.327589;139.932559;1.000002;39.942028;48.610378;137.718903;0.999999;-0.474794;35.957712;133.331915;
9.221668;1.000003;261.090611;-17.327591;139.932559;1.000002;39.942029;48.610380;137.718903;0.999999;-0.474806;35.957719;133.331915;
9.221796;1.000003;261.090651;-17.327596;139.932559;1.000002;39.942030;48.610384;137.718903;0.999999;-0.474830;35.957734;133.331916;
9.222052;1.000003;261.090731;-17.327606;139.932559;1.000002;39.942034;48.610392;137.718903;0.999999;-0.474876;35.957762;133.331917;
9.222564;1.000003;261.090890;-17.327626;139.932560;1.000002;39.942040;48.610408;137.718904;0.999999;-0.474968;35.957818;133.331919;
9.223588;1.000003;261.091203;-17.327666;139.932562;1.000002;39.942051;48.610439;137.718904;0.999999;-0.475146;35.957928;133.331924;
9.225636;1.000003;261.091808;-17.327744;139.932565;1.000002;39.942065;48.610498;137.718905;1.000000;-0.475477;35.958141;133.331934;
9.229732;1.000003;261.092933;-17.327894;139.932571;1.000002;39.942064;48.610605;137.718907;1.000000;-0.476044;35.958536;133.331955;
9.237924;1.000003;261.094849;-17.328170;139.932583;1.000002;39.941944;48.610771;137.718914;1.000000;-0.476797;35.959204;133.332004;
9.252265;1.000003;261.097135;-17.328578;139.932604;1.000002;39.941361;48.610913;137.718933;1.000001;-0.476908;35.959985;133.332109;
9.252265;1.000003;261.097135;-17.328578;139.932604;1.000002;39.941361;48.610913;137.718933;1.000001;-0.476908;35.959985;133.332109;
9.252265;1.000003;261.097135;-17.328578;139.932604;1.000002;39.941361;48.610913;137.718933;1.000001;-0.476908;35.959985;133.332109;
9.254091;1.000003;261.097329;-17.328623;139.932606;1.000002;39.941253;48.610918;137.718937;1.000001;-0.476812;35.960049;133.332125;
9.254091;1.000003;261.097329;-17.328623;139.932606;1.000002;39.941253;48.610918;137.718937;1.000001;-0.476812;35.960049;133.332125;
9.254092;1.000003;261.097329;-17.328623;139.932606;1.000002;39.941253;48.610918;137.718937;1.000001;-0.476812;35.960049;133.332125;
9.254093;1.000003;261.097329;-17.328623;139.932606;1.000002;39.941253;48.610918;137.718937;1.000001;-0.476812;35.960049;133.332125;
9.254095;1.000003;261.097329;-17.328623;139.932606;1.000002;39.941253;48.610918;137.718937;1.000001;-0.476812;35.960049;133.332125;
9.254099;1.000003;261.097329;-17.328623;139.932606;1.000002;39.941253;48.610918;137.718937;1.000001;-0.476812;35.960049;133.332125;
9.254107;1.000003;261.097330;-17.328624;139.932606;1.000002;39.941252;48.610918;137.718937;1.000001;-0.476811;35.960050;133.332125;
9.254123;1.000003;261.097332;-17.328624;139.932606;1.000002;39.941251;48.610918;137.718937;1.000001;-0.476810;35.960050;133.332125;
9.254155;1.000003;261.097335;-17.328625;139.932606;1.000002;39.941249;48.610918;137.718937;1.000001;-0.476809;35.960051;133.332125;
9.254219;1.000003;261.097341;-17.328626;139.932606;1.000002;39.941245;48.610918;137.718937;1.000001;-0.476805;35.960053;133.332126;
9.254347;1.000003;261.097354;-17.328629;139.932607;1.000002;39.941237;48.610918;137.718937;1.000001;-0.476797;35.960057;133.332127;
9.254603;1.000003;261.097379;-17.328636;139.932607;1.000002;39.941221;48.610918;137.718937;1.000001;-0.476781;35.960066;133.332129;
9.255115;1.000003;261.097427;-17.328648;139.932608;1.000002;39.941189;48.610919;137.718938;1.000001;-0.476747;35.960081;133.332133;
9.256139;1.000003;261.097519;-17.328672;139.932609;1.000002;39.941123;48.610919;137.718940;1.000001;-0.476675;35.960111;133.332142;
9.258187;1.000003;261.097682;-17.328718;139.932612;1.000002;39.940983;48.610916;137.718944;1.000001;-0.476506;35.960163;133.332160;
9.262283;1.000003;261.097925;-17.328806;139.932618;1.000002;39.940674;48.610900;137.718952;1.000001;-0.476076;35.960238;133.332198;
9.270475;1.000003;261.098082;-17.328958;139.932629;1.000002;39.939944;48.610821;137.718970;1.000001;-0.474849;35.960268;133.332280;
9.286859;1.000003;261.097094;-17.329169;139.932652;1.000002;39.938040;48.610485;137.719014;1.000002;-0.470944;35.959858;133.332467;
9.319627;1.000002;261.090065;-17.329237;139.932692;1.000002;39.932524;48.609131;137.719132;1.000004;-0.457568;35.957212;133.332928;
9.385163;1.000002;261.057737;-17.328094;139.932753;1.000002;39.915426;48.604040;137.719469;1.000006;-0.411126;35.945313;133.334137;
9.516235;1.000002;260.941973;-17.322271;139.932761;1.000003;39.865051;48.587811;137.720368;1.000010;-0.267003;35.903225;133.337148;
9.637012;1.000002;260.826451;-17.316315;139.932652;1.000004;39.817886;48.572969;137.721132;1.000012;-0.133403;35.861858;133.339609;
9.637012;1.000002;260.826451;-17.316315;139.932652;1.000004;39.817886;48.572969;137.721132;1.000012;-0.133403;35.861858;133.339609;
9.637012;1.000002;260.826451;-17.316315;139.932652;1.000004;39.817886;48.572969;137.721132;1.000012;-0.133403;35.861858;133.339609;
9.644728;1.000002;260.818781;-17.315915;139.932642;1.000004;39.814848;48.572024;137.721179;1.000012;-0.124841;35.859131;133.339756;
9.644728;1.000002;260.818781;-17.315915;139.932642;1.000004;39.814848;48.572024;137.721179;1.000012;-0.124841;35.859131;133.339756;
9.644729;1.000002;260.818780;-17.315914;139.932642;1.000004;39.814847;48.572023;137.721179;1.000012;-0.124839;35.859131;133.339756;
9.644730;1.000002;260.818779;-17.315914;139.932642;1.000004;39.814847;48.572023;137.721179;1.000012;-0.124838;35.859130;133.339756;
9.644732;1.000002;260.818776;-17.315913;139.932642;1.000004;39.814846;48.572022;137.721179;1.000012;-0.124834;35.859129;133.339756;
9.644736;1.000002;260.818771;-17.315913;139.932642;1.000004;39.814844;48.572022;137.721179;1.000012;-0.124829;35.859127;133.339757;
9.644744;1.000002;260.818760;-17.315913;139.932642;1.000004;39.814840;48.572020;137.721179;1.000012;-0.124817;35.859124;133.339757;
9.644760;1.000002;260.818739;-17.315912;139.932642;1.000004;39.814832;48.572018;137.721179;1.000012;-0.124792;35.859116;133.339757;
9.644792;1.000002;260.818696;-17.315909;139.932642;1.000004;39.814815;48.572012;137.721180;1.000012;-0.124744;35.859100;133.339758;
9.644856;1.000002;260.818610;-17.315904;139.932641;1.000004;39.814782;48.572001;137.721180;1.000012;-0.124648;35.859070;133.339760;
9.644984;1.000002;260.818439;-17.315895;139.932641;1.000004;39.814716;48.571980;137.721181;1.000012;-0.124455;35.859008;133.339763;
9.645240;1.000002;260.818097;-17.315875;139.932641;1.000004;39.814584;48.571936;137.721183;1.000012;-0.124069;35.858885;133.339769;
9.645752;1.000002;260.817412;-17.315836;139.932640;1.000004;39.814320;48.571849;137.721187;1.000012;-0.123298;35.858640;133.339783;
9.646776;1.000002;260.816042;-17.315759;139.932639;1.000004;39.813792;48.571674;137.721196;1.000012;-0.121757;35.858148;133.339809;
9.648824;1.000002;260.813302;-17.315603;139.932635;1.000004;39.812737;48.571326;137.721213;1.000012;-0.118676;35.857165;133.339861;
9.652920;1.000002;260.807822;-17.315293;139.932629;1.000004;39.810629;48.570631;137.721246;1.000012;-0.112526;35.855199;133.339966;
9.661112;1.000002;260.796874;-17.314673;139.932615;1.000004;39.806427;48.569249;137.721313;1.000013;-0.100278;35.851275;133.340172;
9.677496;1.000002;260.775076;-17.313441;139.932586;1.000004;39.798091;48.566523;137.721442;1.000013;-0.076061;35.843473;133.340573;
9.710264;1.000003;260.732313;-17.311040;139.932521;1.000005;39.781853;48.561284;137.721688;1.000013;-0.029238;35.828218;133.341327;
9.775800;1.000003;260.653269;-17.306712;139.932362;1.000005;39.752197;48.552055;137.722108;1.000013;0.054487;35.800279;133.342585;
9.906872;1.000006;260.538352;-17.301092;139.931984;1.000007;39.710142;48.540530;137.722589;1.000011;0.165007;35.760931;133.343925;
10.169016;1.000011;260.498682;-17.302655;139.931277;1.000010;39.698982;48.543818;137.722316;1.000008;0.165557;35.752134;133.342802;
10.578865;1.000016;260.623535;-17.316222;139.930696;1.000014;39.747337;48.568449;137.721152;1.000008;-0.001126;35.800565;133.339260;
10.578865;1.000016;260.623535;-17.316222;139.930696;1.000014;39.747337;48.568449;137.721152;1.000008;-0.001126;35.800565;133.339260;
10.578865;1.000016;260.623535;-17.316222;139.930696;1.000014;39.747337;48.568449;137.721152;1.000008;-0.001126;35.800565;133.339260;
10.594159;1.000016;260.632606;-17.316990;139.930686;1.000014;39.750695;48.569828;137.721091;1.000008;-0.011301;35.803843;133.339086;
10.594159;1.000016;260.632606;-17.316990;139.930686;1.000014;39.750695;48.569828;137.721091;1.000008;-0.011301;35.803843;133.339086;
10.594160;1.000016;260.632609;-17.316988;139.930687;1.000014;39.750695;48.569823;137.721091;1.000008;-0.011301;35.803851;133.339087;
10.594161;1.000016;260.632610;-17.316988;139.930687;1.000014;39.750695;48.569823;137.721091;1.000008;-0.011302;35.803851;133.339087;
10.594163;1.000016;260.632613;-17.316987;139.930687;1.000014;39.750696;48.569821;137.721091;1.000008;-0.011303;35.803855;133.339087;
10.594167;1.000016;260.632616;-17.316988;139.930687;1.000014;39.750697;48.569824;137.721091;1.000008;-0.011308;35.803853;133.339087;
10.594175;1.000016;260.632623;-17.316989;139.930687;1.000014;39.750700;48.569825;137.721091;1.000008;-0.011317;35.803856;133.339087;
10.594191;1.000016;260.632638;-17.316990;139.930687;1.000014;39.750706;48.569827;137.721091;1.000008;-0.011335;35.803861;133.339086;
10.594223;1.000016;260.632668;-17.316993;139.930687;1.000014;39.750717;48.569832;137.721091;1.000008;-0.011370;35.803872;133.339086;
10.594287;1.000016;260.632727;-17.316997;139.930687;1.000014;39.750740;48.569841;137.721090;1.000008;-0.011441;35.803894;133.339084;
10.594415;1.000016;260.632846;-17.317007;139.930687;1.000014;39.750785;48.569859;137.721090;1.000008;-0.011582;35.803939;133.339082;
10.594671;1.000016;260.633084;-17.317026;139.930686;1.000014;39.750876;48.569896;137.721088;1.000008;-0.011864;35.804027;133.339077;
10.595183;1.000016;260.633561;-17.317064;139.930686;1.000014;39.751057;48.569969;137.721084;1.000008;-0.012429;35.804203;133.339066;
10.596207;1.000016;260.634514;-17.317140;139.930685;1.000014;39.751421;48.570115;137.721078;1.000008;-0.013558;35.804556;133.339046;
10.598255;1.000016;260.636424;-17.317293;139.930683;1.000014;39.752148;48.570408;137.721064;1.000008;-0.015819;35.805263;133.339005;
10.602351;1.000016;260.640257;-17.317598;139.930679;1.000014;39.753606;48.570995;137.721037;1.000008;-0.020343;35.806679;133.338924;
10.610543;1.000016;260.647966;-17.318210;139.930672;1.000014;39.756534;48.572168;137.720983;1.000008;-0.029398;35.809524;133.338762;
10.626927;1.000016;260.663516;-17.319440;139.930659;1.000014;39.762423;48.574509;137.720876;1.000008;-0.047482;35.815241;133.338442;
10.659695;1.000016;260.694792;-17.321890;139.930641;1.000015;39.774196;48.579124;137.720668;1.000009;-0.083141;35.826653;133.337829;
10.725231;1.000017;260.755425;-17.326585;139.930631;1.000015;39.796716;48.587736;137.720291;1.000009;-0.149481;35.848415;133.336751;
10.856303;1.000017;260.852786;-17.334091;139.930685;1.000015;39.831454;48.600549;137.719772;1.000012;-0.245820;35.881908;133.335400;
11.118447;1.000016;260.911477;-17.339355;139.930871;1.000016;39.845786;48.606015;137.719694;1.000017;-0.273413;35.897497;133.335693;
11.642735;1.000017;260.768381;-17.331987;139.930880;1.000018;39.777378;48.586001;137.720783;1.000023;-0.086780;35.842077;133.339416;
12.167023;1.000021;260.622837;-17.324329;139.930522;1.000022;39.717249;48.571049;137.721432;1.000023;0.045635;35.794903;133.341174;
13.215599;1.000026;260.671094;-17.329158;139.930273;1.000026;39.732525;48.581459;137.720907;1.000026;-0.026386;35.814936;133.339548;
14.264175;1.000029;260.680833;-17.330273;139.930233;1.000029;39.730344;48.583636;137.720809;1.000029;-0.036263;35.818086;133.339361;
16.361327;1.000033;260.667594;-17.329187;139.930218;1.000033;39.717320;48.582520;137.720835;1.000033;-0.023851;35.813637;133.339522;
20.555631;1.000036;260.655033;-17.327533;139.930237;1.000036;39.705059;48.581062;137.720854;1.000036;-0.013073;35.809518;133.339636;
28.944239;1.000039;260.647378;-17.326238;139.930267;1.000039;39.697411;48.579952;137.720867;1.000039;-0.006546;35.806994;133.339704;
38.944239;1.000040;260.644817;-17.325759;139.930280;1.000040;39.694851;48.579542;137.720871;1.000040;-0.004361;35.806148;133.339726;
40.000000;1.000040;260.644606;-17.325718;139.930281;1.000040;39.694640;48.579507;137.720872;1.000040;-0.004181;35.806078;133.339728;
