time;NETWORK_Bus12_lineB6B12_switch_state_value;NETWORK_Bus13_lineB12B13_switch_state_value;NETWORK_Bus12_lineB12B13_switch_state_value;NETWORK_Bus12_load12_switch_state_value;NETWORK__BUS___12-BUS___13-1_AC_state_value;NETWORK__BUS___12-BUS___13-1_AC_U1_value;NETWORK__BUS___12-BUS___13-1_AC_U2_value;NETWORK__BUS____6-BUS___12-1_AC_state_value;NETWORK__BUS____6-BUS___12-1_AC_U1_value;NETWORK__BUS____6-BUS___12-1_AC_U2_value;NETWORK__BUS____6_TN_U_value;NETWORK_Bus12_1A_U_value;NETWORK_calculatedBus__BUS___12_VL_0_switchOff_value;NETWORK_calculatedBus__BUS___12_VL_1_switchOff_value;NETWORK_calculatedBus__BUS___12_VL_2_switchOff_value;NETWORK_calculatedBus__BUS___12_VL_3_switchOff_value;NETWORK_calculatedBus__BUS___12_VL_0_U_value;NETWORK_calculatedBus__BUS___12_VL_1_U_value;NETWORK_calculatedBus__BUS___12_VL_2_U_value;NETWORK_calculatedBus__BUS___12_VL_3_U_value;NETWORK_calculatedBus__BUS___12_VL_1_ACPIN_V_re;NETWORK_calculatedBus__BUS___12_VL_1_ACPIN_V_im;NETWORK_calculatedBus__BUS___12_VL_1_ACPIN_i_re;NETWORK_calculatedBus__BUS___12_VL_1_ACPIN_i_im;NETWORK_Bus13_1A_U_value;_LOAD__12_EC_load_switchOffSignal1;_LOAD__12_EC_load_switchOffSignal2;_LOAD__12_EC_load_running;_LOAD__12_EC_load_PPu;_LOAD__12_EC_load_QPu;NETWORK_Bus12_1A_switchOff;NETWORK_Bus12_1A_phi_value;NETWORK_Bus12_1A_Upu_value;ReclosingLOVR_lackOfVoltageRelay_switchControlSignal;ReclosingLOVR_lackOfVoltageRelay_tripCond;ReclosingLOVR_lackOfVoltageRelay_busRecCond;ReclosingLOVR_lackOfVoltageRelay_recloseCond;ReclosingLOVR_lackOfVoltageRelay_sleepMode;
56.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
57.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
58.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
59.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
60.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
61.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
62.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
63.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
64.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
65.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
66.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
67.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
68.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
69.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
70.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
71.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
72.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
73.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
74.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
75.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
76.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
77.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
78.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
79.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
80.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
81.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
82.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
83.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
84.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
85.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
86.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
87.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
88.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
89.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
90.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
91.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
92.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
93.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
94.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
95.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
96.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
97.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
98.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
99.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
100.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
101.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
102.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
103.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
104.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
105.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
106.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
107.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
108.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
109.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
110.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
111.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
112.000000;1.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.071594;1.071594;14.787998;0.000000;1.000000;1.000000;-1.000000;1.000000;0.000000;0.000000;14.787998;0.000000;0.000000;0.000000;0.000000;0.000000;14.490885;1.000000;-1.000000;-1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;-1.000000;1.000000;1.000000;2.000000;
112.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.069299;1.058269;14.756322;14.604111;-1.000000;-1.000000;-1.000000;1.000000;14.604111;14.604111;14.604111;0.000000;1.024914;-0.263601;-0.052059;0.029000;14.463537;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.423471;1.058269;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
113.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.069857;1.058833;14.764033;14.611902;-1.000000;-1.000000;-1.000000;1.000000;14.611902;14.611902;14.611902;0.000000;1.023577;-0.270960;-0.051825;0.029351;14.471002;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.827189;1.058833;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
114.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070224;1.059204;14.769096;14.617019;-1.000000;-1.000000;-1.000000;1.000000;14.617019;14.617019;14.617019;0.000000;1.023737;-0.271803;-0.051786;0.029378;14.475522;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.869036;1.059204;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
115.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070310;1.059291;14.770275;14.618210;-1.000000;-1.000000;-1.000000;1.000000;14.618210;14.618210;14.618210;0.000000;1.023760;-0.272052;-0.051775;0.029387;14.476551;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.881733;1.059291;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
116.000000;2.000000;1.000000;1.000000;2.000000;2.000000;0.000000;0.000000;2.000000;1.070321;1.059302;14.770432;14.618368;-1.000000;-1.000000;-1.000000;1.000000;14.618368;14.618368;14.618368;0.000000;1.023731;-0.272206;-0.051770;0.029395;14.476668;-1.000000;-1.000000;1.000000;0.061000;0.016000;-1.000000;-14.890164;1.059302;2.000000;-1.000000;-1.000000;-1.000000;1.000000;
