"time","bus_4062.U","bus_4012.U","bus_4032.U","bus_1042.U","line_4032_4044.P1Pu","bus_1041.U"
1.37017,1.049240759562912,1.032973303804993,1.024889172548645,1.007819600596955,0,0.9838719284409615
1.37017,1.049240759562912,1.032973288412491,1.024889172548645,1.007819600596955,0,0.9838719137801273
1.38,1.049095213580942,1.032219008388855,1.023929709877997,1.007884976056201,0,0.9836732368803462
1.39,1.048885144520385,1.0314443085859,1.022907752882157,1.00788647668822,0,0.9834041539152375
1.39106,1.048857589859284,1.031362902981476,1.022796420221325,1.007880803864516,0,0.9833699927497457
1.39106,1.048857589859284,1.031362887612971,1.022796420221325,1.007880803864516,0,0.9833699780963909
1.4,1.048644760475344,1.030669536906969,1.021865458290282,1.00785591642517,0,0.9831021162108597
1.41,1.048361269246986,1.029898771202492,1.020796546768429,1.007779281631904,0,0.9827532461604922
1.41327,1.048254430040687,1.029652644283202,1.020441432696822,1.007737772408277,0,0.9826240912037758
1.41327,1.048254430040687,1.029652628940182,1.020441432696822,1.007737772408277,0,0.9826240765615358
1.42,1.048050375298421,1.029137640525119,1.019714950534319,1.007672291352381,0,0.9823740529510937
1.43,1.047715536031944,1.028386657434629,1.018623468565668,1.007537577755934,0,0.9819689831903849
1.44,1.047363569192468,1.027649394339315,1.017528440241934,1.007382824533624,0,0.9815440034460604
1.45,1.046992062807694,1.026961847527021,1.016452442170427,1.007194856775921,0,0.9810966147566735
1.46,1.046621017104989,1.026278890457312,1.015378682911785,1.007007726344513,0,0.980647157302625
1.46353,1.046490667904362,1.026037873845627,1.014999877233324,1.006942718288671,0,0.9804885430683259
1.46353,1.046490667904362,1.026037858556471,1.014999877233324,1.006942718288671,0,0.980488528457908
1.47,1.046251896224609,1.025594951181109,1.014304608518103,1.00682406899654,0,0.9801977783242626
1.47216,1.046170542637787,1.025450433255527,1.014073499404591,1.006781551423197,0,0.9800992169205687
1.47216,1.046170542637787,1.025450417975125,1.014073499404591,1.006781551423197,0,0.9800992023159523
1.48,1.045876007466784,1.02492882995212,1.013237393625095,1.006627543375555,0,0.9797416489783437
1.48854,1.045554407211151,1.024382023889922,1.012339422002307,1.006453797188527,0,0.9793495043684122
1.48854,1.045554407211151,1.02438200862544,1.012339422002307,1.006453797188527,0,0.9793494897749674
1.49,1.045499476236475,1.024288800322176,1.012186050228313,1.006424106768695,0,0.9792824061564326
1.4962,1.045266604796032,1.02390150669551,1.011540556248494,1.006296159900194,0,0.9789974525466186
1.4962,1.045266604796032,1.023901491438188,1.011540556248494,1.006296159900194,0,0.9789974379584198
1.5,1.045124357661694,1.023667103462686,1.011146994047692,1.006217570294778,0,0.9788228395649168
1.51,1.044755712521821,1.023075235265254,1.010131432205185,1.006010067226415,0,0.9783672593568252
1.51118,1.044712537355289,1.023006258732742,1.010012272353475,1.005985733145293,0,0.9783136292582711
1.51118,1.044712537355289,1.023006243488761,1.010012272353475,1.005985733145293,0,0.978313614680262
1.52,1.044393718437119,1.022503487756384,1.009133127407073,1.005804187352644,0,0.9779162529371278
1.53,1.044048091085686,1.021969209185768,1.008170960722307,1.005604643247466,0,0.9774787112853194
1.54,1.04372958487761,1.021481747799796,1.00725985017547,1.005418646085334,0,0.9770649965803339
1.55,1.043433757123959,1.021020839451886,1.006383623549794,1.005246625965267,0,0.9766708175102697
1.55624,1.043284220436567,1.020777942903775,1.005894784923919,1.005158995805303,0,0.9764577252668638
1.55624,1.043284220436567,1.020777927692998,1.005894784923919,1.005158995805303,0,0.9764577107165099
1.56,1.043177530152155,1.020607456145344,1.005569519576397,1.005097980753873,0,0.9763111728177876
1.57,1.042903453588566,1.020177250555035,1.004729261182226,1.004937820591988,0,0.9759357754362701
1.58,1.04266531499626,1.019790763998919,1.003946206110386,1.004798750537836,0,0.975592867614133
1.59,1.042457799957246,1.01943488210828,1.003208102359268,1.004678553031174,0,0.9752774567555665
1.6,1.04230624434203,1.019134849555713,1.002553821112248,1.004592152961258,0,0.9750144297905555
1.61,1.042156818140726,1.018834817003145,1.001899861343909,1.0045074499954,0,0.9747514028255445
1.62,1.042045375102379,1.018563249729701,1.001298678861985,1.004446156629377,0,0.9745240661583483
1.63,1.04206216203773,1.01839209793281,1.000882739297062,1.004462579957146,0,0.9744226322883029
1.64,1.042080462095827,1.018220946135918,1.000466920906669,1.004479761360523,0,0.9743211984182575
1.65,1.042100275196957,1.018049794339026,1.000051223841959,1.004497700800609,0,0.974219764548212
1.66,1.042121601254821,1.017878642542134,0.9996356482542895,1.004516398236791,0,0.9741183306781667
1.67,1.042144440176536,1.017707490745243,0.9992201942952286,1.004535853626743,0,0.9740168968081212
1.68,1.042178267684283,1.01754258685196,0.998818952705254,1.004561760699902,0,0.9739254826870638
1.69,1.042347249850152,1.017465997538202,0.9986169519800294,1.004668615207166,0,0.9739756984588661
1.7,1.042517182558462,1.017389408224445,0.9984149746001166,1.00477567907639,0,0.9740259142306684
1.71,1.042688065344465,1.017312818910687,0.9982130205796864,1.004882952240655,0,0.9740761300024706
1.72,1.042859897741124,1.017236229596929,0.9980110899329196,1.004990434632941,0,0.9741263457742729
1.73,1.043032679279114,1.017159640283171,0.997809182674007,1.005098126186125,0,0.9741765615460751
1.74,1.043206409486828,1.017083050969413,0.997607298817149,1.005206026832983,0,0.9742267773178774
1.75,1.043486049685975,1.017066608788978,0.9975704350969715,1.005374455533175,0,0.9743936629644315
1.76,1.043776436091645,1.017056022520808,0.9975496364638003,1.005548772735171,0,0.9745719075654823
1.77,1.044067329697334,1.017045436252638,0.997528837832693,1.005723096821741,0,0.9747501521665329
1.78,1.044358730079216,1.017034849984468,0.9975080392036497,1.005897427789308,0,0.9749283967675836
1.79,1.044650636813205,1.017024263716298,0.9974872405766705,1.006071765634292,0,0.9751066413686343
1.8,1.044943049474949,1.017013677448128,0.9974664419517556,1.006246110353121,0,0.975284885969685
1.8098,1.045253410344734,1.017016152143832,0.9974915353819218,1.006428453035582,0,0.9754897701780522
1.8098,1.045268721859038,1.017022522827037,0.9974985170798571,1.006430907189588,0,0.9754900467606616
1.81,1.045274709497343,1.017022439371674,0.9974985200443159,1.006434469301074,0,0.9754938179460843
1.82,1.045593431475554,1.017026315466037,0.9975198952534906,1.006623386880129,0,0.9757016376451753
1.82965,1.045924988360919,1.017042617379543,0.9975789882502334,1.006818482066726,0,0.975929131589928
1.82965,1.045924988360919,1.01704263253466,0.9975789882502334,1.006818482066726,0,0.9759291461324053
1.83,1.045936877163666,1.017043204231771,0.9975810232878181,1.006825446384989,0,0.9759372007432274
1.84,1.046288708543301,1.017064292974742,0.9976557021061236,1.007031934544911,0,0.9761823490056435
1.84889,1.046620265229573,1.017092637352428,0.9977540478058421,1.007225169249996,0,0.9764223628207539
1.84889,1.046620265229573,1.01709265250829,0.9977540478058421,1.007225169249996,0,0.9764223773705809
1.85,1.046661625325247,1.017096094639039,0.9977660082878147,1.007249277185068,0,0.9764521714558985
1.86,1.047044521131863,1.017132784635366,0.9978936353774419,1.007471644800621,0,0.976734015571689
1.87,1.047445877802008,1.017178592388101,0.9980552403779018,1.007702987305241,0,0.9770389888155498
1.88,1.04786221767732,1.017231736146964,0.9982460746205892,1.007941356626535,0,0.977363609365607
1.89,1.048291782846601,1.017291845328929,0.9984696208763669,1.008184804378421,0,0.9777089435806141
1.9,1.048736627660852,1.017360045226087,0.9987311688068761,1.008434236511282,0,0.978078337836371
1.91,1.049181514742224,1.017428245123245,0.9989927545350955,1.008683954847083,0,0.978447732092128
1.92,1.049626444036971,1.017496445020402,0.999254378031341,1.008933959173312,0,0.978817126347885
1.93,1.050080837151258,1.017580574295353,0.999602683116849,1.009179586921973,0,0.9792294223485549
1.94,1.050537393112975,1.017668345613057,0.9999708423008116,1.009424726658674,0,0.9796515272690192
1.95,1.050993954347483,1.017756116930761,1.000339046215797,1.009670473939455,0,0.9800736321894834
1.95805,1.051361330491827,1.017826742183707,1.000635354200478,1.009868655473411,0,0.9804132792126505
1.95805,1.051361330491827,1.017826757350507,1.000635354200478,1.009868655473411,0,0.9804132938219469
1.96,1.051448902951306,1.017842203463039,1.00069730143318,1.009921681846948,0,0.9804903588966317
1.97,1.051904035401432,1.017923230685266,1.001028831525596,1.010170603146781,0,0.9808956817423015
1.98,1.052362714737649,1.018008525161042,1.001383438736395,1.010419321118482,0,0.9813128876563291
1.99,1.052822560023549,1.018095552746938,1.001747644374191,1.010668101278473,0,0.9817348804680855
2,1.053280271020622,1.018189858452055,1.002152933295855,1.010910413451875,0,0.982173823436293
2.01,1.053738001103159,1.018284202594744,1.002558484728107,1.011153434248946,0,0.9826128559225282
2.02,1.05419576159154,1.018378546737433,1.002964081886212,1.011397200824684,0,0.9830518884087635
2.03,1.054630564095611,1.018484007579617,1.003420558232553,1.011620463309767,0,0.9835002909310798
2.04,1.055059548515314,1.018592350069886,1.003890249533337,1.011839186123051,0,0.9839511223349676
2.05,1.055488686354639,1.018700692560155,1.00435997790142,1.012058902517396,0,0.9844019537388553
2.06,1.05591797742653,1.018809035050425,1.004829743284816,1.012279611845828,0,0.9848527851427432
2.07,1.056347421544171,1.018917377540694,1.005299545631636,1.012501313459015,0,0.985303616546631
2.08,1.056777018520982,1.019025720030963,1.005769384890081,1.012724006705276,0,0.9857544479505188
2.09,1.057188594443479,1.019140040481241,1.006258404329975,1.012933660810252,0,0.9862028086046944
2.1,1.0575723790834,1.019263596461844,1.006777027944621,1.013122754014401,0,0.9866473521232819
2.10482,1.057757394457856,1.019323120986615,1.007026890043382,1.013214268853811,0,0.9868615161123917
2.10482,1.057757394457856,1.019323136175714,1.007026890043382,1.013214268853811,0,0.9868615308177743
2.11,1.057970889791263,1.019381604892243,1.007278444633081,1.013327200208596,0,0.9870936228613991
2.12,1.05837754126527,1.019497735614414,1.007775204359005,1.013531940059546,0,0.9875425153961293
2.13,1.058774133117285,1.019617092993162,1.008282911457929,1.013729968103891,0,0.9879901896233263
2.14,1.059161233684494,1.019739398575413,1.008800067673353,1.013921896426886,0,0.9884362609922228
2.15,1.059538083598762,1.019864537908572,1.009323994105749,1.014107877824471,0,0.9888789609946946
2.16,1.059887147503264,1.019997230025106,1.009865916202401,1.014276105675006,0,0.9893126753096123
2.1617,1.059946696585021,1.020019848217523,1.009958292104594,1.014304906273678,0,0.9893866045985943
2.1617,1.059946696585021,1.020019863417003,1.009958292104594,1.014304906273678,0,0.9893866193416035
2.17,1.060254808141237,1.020125437117573,1.010397989643156,1.014458535747827,0,0.9897526551390908
2.1787,1.060568167377415,1.020238308858076,1.010864041542916,1.014611315029719,0,0.9901332680453019
2.1787,1.060568167377415,1.020238324060811,1.010864041542916,1.014611315029719,0,0.9901332827994374
2.18,1.060614928098481,1.020255227830579,1.010933839828496,1.014634088116519,0,0.9901901660548305
2.18601,1.060827802332089,1.020334136962072,1.011258013615588,1.014737384574717,0,0.9904518478619216
2.18601,1.060827802332089,1.020334152166236,1.011258013615588,1.014737384574717,0,0.9904518626208043
2.19,1.060967970060084,1.020386889899202,1.011474142509278,1.014805305867109,0,0.9906252360350768
2.2,1.061309613157443,1.020521539690723,1.012021060840049,1.014969713630222,0,0.9910561316834815
2.21,1.061635577063377,1.020660184102004,1.01257554712535,1.015124995863899,0,0.991480569149999
2.22,1.061953516340251,1.020800875621029,1.013133278597289,1.015276234595013,0,0.991901196204713
2.23,1.062240727864103,1.020948816637974,1.013700803144831,1.015409815828267,0,0.9923070074653482
2.24,1.062528675287252,1.021096757654918,1.014268338205054,1.01554471441338,0,0.9927128187259835
2.25,1.06281735801157,1.021244698671862,1.01483588376032,1.015680929825455,0,0.9931186299866187
2.26,1.063039542766785,1.021404948934482,1.015407817451301,1.015780857744072,0,0.9934853536889855
2.27,1.063251691441315,1.021567208713386,1.015980470382996,1.015875920268538,0,0.9938456962460778
2.28,1.063464794895292,1.02172946849229,1.016553127439874,1.015972252762362,0,0.99420603880317
2.29,1.063678852554856,1.021891728271195,1.017125788614967,1.01606985486433,0,0.9945663813602623
2.29822,1.063855529339482,1.022025111269068,1.01759653844861,1.016151037611007,0,0.9948625950667692
2.29822,1.063855529339482,1.022025126498429,1.01759653844861,1.016151037611007,0,0.9948626098913771
2.3,1.063903171818315,1.022054229631015,1.017702001527722,1.016177187007179,0,0.9949314992223405
2.31,1.064125845736917,1.022214068445867,1.018271936370687,1.016278617649855,0,0.9952964848221075
2.32,1.064330717337495,1.022377036316332,1.018842241807332,1.016370893217779,0,0.9956502487751343
2.33,1.064521851781698,1.022542203605587,1.01941167176624,1.016456442029513,0,0.9959947073657636
2.34,1.06468682274571,1.022711223157243,1.019978571132186,1.016528614959707,0,0.9963215912021293
2.35,1.064852869247633,1.022880242708899,1.020545472224011,1.016602004411923,0,0.9966484750384949
2.36,1.06499408330826,1.023051261000263,1.021104647219578,1.016663173332601,0,0.9969565341523209
2.37,1.065087552995321,1.023226051170288,1.021649239466705,1.016700114798815,0,0.9972290685958177
2.38,1.065182203565205,1.023400841340313,1.022193831827939,1.016738143616119,0,0.9975016030393145
2.39,1.065278034703146,1.023575631510338,1.022738424303099,1.016777259662508,0,0.9977741374828113
2.39649,1.065340838074706,1.023689029668313,1.023091738188864,1.016803218303974,0,0.997950948935496
2.39649,1.065340838074706,1.023689044922468,1.023091738188864,1.016803218303974,0,0.9979509638061239
2.4,1.065387429662498,1.023750873401701,1.023288626482454,1.016825430547551,0,0.9980541976552503
2.41,1.065489828577886,1.02392437496705,1.023833496580347,1.016867501653685,0,0.9983313438113246
2.41185,1.065506399638675,1.023956589774566,1.023933355297742,1.016874113023942,0,0.9983807211065553
2.41185,1.065506399638675,1.023956605032708,1.023933355297742,1.016874113023942,0,0.9983807359835873
2.42,1.065580711343802,1.024098602494604,1.02437416747783,1.016903935136175,0,0.9985992969188046
2.43,1.065655150548886,1.02427371478985,1.024908418058788,1.016932275443637,0,0.9988540877226326
2.44,1.065711928193245,1.024449513640891,1.025434846603791,1.016952003054747,0,0.9990943120198741
2.45,1.065749403153224,1.024625173069771,1.025950293076718,1.016962343447389,0,0.9993177647596418
2.46,1.065765524079687,1.024800679081692,1.026453655438966,1.016962183486178,0,0.9995227624611904
2.47,1.065782877924596,1.024976185093614,1.026957018253865,1.016962941430414,0,0.999727760162739
2.48,1.065790411267282,1.025150521858622,1.02745164186822,1.016959001887126,0,0.9999226649911402
2.48915,1.065734621419417,1.025303340299349,1.027853953761471,1.016923724424831,0,1.00004285973852
2.48915,1.065734621419417,1.025303355577559,1.027853953761471,1.016923724424831,0,1.00004287464032
2.49,1.065740165422745,1.025319176444643,1.027898934005093,1.016926308948483,0,1.000061161014253
2.49707,1.065737665117668,1.025441657567258,1.028242752428264,1.016919440209307,0,1.000192133316203
2.49707,1.065737665117668,1.02544167284753,1.028242752428264,1.016919440209307,0,1.000192148220227
2.5,1.065735427970042,1.025492336474139,1.02838434830215,1.016916011404887,0,1.00024524901178
2.51,1.065716497300028,1.025664683627325,1.028859922865812,1.016898703637523,0,1.000416267651464
2.52,1.065682617908892,1.025835934045973,1.029324347165901,1.016874031579704,0,1.000573119273753
2.53,1.065623549445261,1.026004391837451,1.029767897762447,1.016836776027097,0,1.000705841659048
